company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
"JPMorgan Chase Bank, N.A.",United Kingdom,"  You will be involved in the full development life-cycle from writing user stories, architecting solutions, coding, testing, and deployment.",software engineer,React Software Engineer,full-time,London,2022-08-14,3.8,
Squire Technologies,United Kingdom,  The role does require a certain amount of flexibility and shall not exclusively be restricted to the software development process.,software engineer,Graduate Software Engineer,undefined,Remote in Dorchester,2022-07-17,5.0,25000
Softwire,United Kingdom,"  You and your intern colleagues will be exposed to the full delivery lifecycle, guided by experienced software engineers.",software engineer,Software Development Internship,undefined,London,2022-07-17,4.7,30000
Leonardo,United Kingdom,"  Full software lifecycle including: Requirements Management, Design, Implementation, Test and Integration. Flexible working: We offer our employees the time and…",software engineer,Software Engineer - All levels,,Hybrid remote in Newcastle upon Tyne+1 location,2022-07-17,3.9,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Understanding of software skills such as business analysis, development, maintenance, and software improvement. BS/BA degree or equivalent experience.",software engineer,Software Engineer - Java,full-time,Glasgow+1 location,2022-08-13,3.8,
Schlumberger,United Kingdom,  Keeps up to date on software technology and process. Participates in all phases of the software development lifecycle. Graduate Full Stack Software Engineer.,software engineer,Graduate Full Stack Software Engineer,undefined,London / Gatwick Airport,2022-07-17,4.0,40000-50000
Lloyds Banking Group,United Kingdom,"  Open to new “thought process” and Change mind-set, bring in new ways of working/ innovative and creative ways of delivering software.",software engineer,Java Engineer,undefined,London,2022-08-12,3.8,61176-99411
BBC,United Kingdom,  The Design System team interacts frequently with a thriving community of contributors. We provide technical steer and guidance and aim to make creating amazing…,software engineer,Software Engineer,,Salford M50+2 locations,2022-08-05,4.2,
Lloyds Banking Group,United Kingdom,"  The People Value Stream supports People &amp; Productivity, a group-wide function responsible for driving forward and improving the colleague journey.",software engineer,Software Engineer,undefined,Halifax+1 location,2022-08-09,3.8,39717-57369
GE Renewable Energy,United Kingdom,  Customer service intern provides software support for our Transformer Monitoring and Diagnostics Software product “Perception”.,software engineer,Software Engineer Intern,internship,Lisburn BT28,2022-08-05,3.7,
Softwire,United Kingdom,"  Under the guidance of experienced engineers, you’ll learn what it takes to deliver commercial-grade software. Months 1-2: Software engineering induction.",software engineer,Entry-level Developer – Career Switchers and Returners,undefined,London,2022-08-11,4.7,42000
ITV Jobs,United Kingdom,"  Strong communication skills, with the ability to liaise with stakeholders, business analysts, users and platform engineers to agree solutions.",software engineer,Junior/Core Software Engineer,,Leeds,2022-07-23,4.0,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  This is an extremely hands-on, delivery-focused, technical position involving a lot of analysis, coding, testing and interfacing with our end users.",software engineer,React Software Engineer - Associate,full-time,London,2022-08-09,3.8,
LEGO,United Kingdom,  Participate in code reviews with other engineers. Focus on sharing knowledge with other engineers. CSE Connect are looking for an engineer to join and…,software engineer,Software Engineer,,Hybrid remote in London,2022-07-26,4.2,
Softwire,United Kingdom,"  Our two-year apprenticeship starts with three months of full-time training, leading into commercial software development work on Softwire’s customer project…",software engineer,Apprentice Software Developer,undefined,London,2022-07-17,4.7,24000
Auto Trader,United Kingdom,  Interactions such as pair-programming code reviews and regular stand-ups mean that our software developers stay connected.,software engineer,Degree Apprentice Software Developer,undefined,Hybrid remote in Manchester,2022-08-11,4.4,19500
Synapri,United Kingdom,  Junior Frontend Developer required for a specialist market research analytics business looking to hire on a permanent basis.,software engineer,Junior Frontend Developer,undefined,Remote,2022-08-13,,50000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Understanding of software skills such as business analysis, development, maintenance, and software improvement. BS/BA degree or equivalent experience.",software engineer,Software Engineer,full-time,London+1 location,2022-08-12,3.8,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  We are looking for a Java Software Engineer, with prior experience in delivering awesome software solutions. Streaming and message queueing systems.",software engineer,Java Software Engineer: Cloud Payments,full-time,London,2022-08-02,3.8,
Siemens,United Kingdom,  Mentoring junior engineers and introducing them to new technology and areas of knowledge. Creating and implementing software designs which may involve…,software engineer,Principal Software Engineer,full-time,Chippenham SN15,2022-08-11,4.0,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Understanding of software skills such as business analysis, development, maintenance and software improvement. BS/BA degree or equivalent experience.",software engineer,AI Orchestration Software Engineer,full-time,Bournemouth,2022-08-12,3.8,
Softwire,United Kingdom,"  Entry-level Developer – Career Switchers and Returners – for those with 2+ years’ full-time, permanent employment in a field other than software development, or…",software engineer,Coding Academy Graduate developer,full-time,London,2022-08-11,4.7,
team.blue UK,United Kingdom,"  The successful applicant must have a passion for writing clean, secure and testable code, and a commitment to ongoing professional development.",software engineer,"Software Engineer - Ireland, fully remote",full-time,Remote in Worcester WR3,2022-08-12,,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Architect, engineer/develop, and maintain complex financial calculations and technical solutions for the business, and for partners in technology and…",software engineer,RAD Software Engineer - Rates,full-time,London,2022-08-09,3.8,
Siemens,United Kingdom,"  Proficiency in C++, Java, object-oriented software development, modern design patterns and principles (e.g., SOLID principles) and an understanding of…",software engineer,C++ Software Engineer Advanced,full-time,Remote in London,2022-08-05,4.0,
Qualasept,United Kingdom,  Assist in the investigation and resolution of software faults. Understand the activities of our businesses and the bespoke software in use across them.,software engineer,Junior Software Developer,undefined,Corsham,2022-08-13,,35000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Good understanding of systems design, modern software development best practices and architecture. Python and Django full stack development.",software engineer,Python / Django Software Engineer,full-time,London,2022-07-31,3.8,
FDM Group,United Kingdom,"  As a Cloud Computing Engineer, you will be responsible for all technological tasks involving the Cloud and help large organisations make the shift from…",software engineer,AWS Cloud Engineer,undefined,Leeds+1 location,2022-08-16,,26500-31000
NatWest Group,United Kingdom,"  You’ll need a strong background in software engineering, software design or database design and architecture, as well as extensive experience of developing…",software engineer,Software Engineer,full-time,London+3 locations,2022-08-16,3.7,
Amex,United Kingdom,  2+ years of software development experience. Debug basic software components and identify code defects for remediation.,software engineer,Software Engineer - Global AR,,Hybrid remote in London,2022-08-11,4.1,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  BS/BA degree or equivalent experience. Expertise in application, data, and infrastructure architecture disciplines.",software engineer,Software Engineering,full-time,Glasgow+2 locations,2022-08-12,3.8,
OFGEM,United Kingdom,"  NetCore, Entity Framework and Dependency Injection; and experience of writing SQL for commands and software development would set the best candidates apart.",software engineer,Developer - Junior,undefined,London,2022-08-13,3.4,23641-32320
Storm Ideas,United Kingdom,"  £21k salary on a full time, permanent contract. Edinburgh office or fully remote working from anywhere in the UK! ️ 33 Days Paid Leave.",software engineer,Junior Content Developer,undefined,Remote,2022-07-17,,21000
Ocado Group,United Kingdom,  The In-Store Fulfilment product focuses on fulfilling online customer orders in a retail store or a manual fulfilment centre. 30 days Work from Anywhere policy.,software engineer,Java Software Engineer (Fully remote in UK),,Remote in Hatfield,2022-08-11,3.0,
BAE Systems,United Kingdom,"  Knowledge and understanding of the software lifecycle. Developing embedded software, peripheral drivers, protocols, human-machine interfaces and associated…",software engineer,Entry Level Software Engineer,undefined,Rochester,2022-07-17,3.8,30000
Department for Work and Pensions,United Kingdom,"  Flexible working, Full-time, Job share, Part-time. You will focus on operational stability, robustness, resilience, availability and quality for the code you…",software engineer,Software Engineer,undefined,Hybrid remote in Leeds+1 location,2022-07-21,3.7,38469-56480
Barclays,United Kingdom,"  Such as working from home, flexible or compressed hours, and part-time options. You will be responsible for ensuring solutions meet our Control and Security…",software engineer,Software Engineer,part-time,Remote in London E14+3 locations,2022-07-17,3.9,
Apple,United Kingdom,"  A professional engineer who loves crafting, analysing and troubleshooting large software systems. The software is written in Scala.",software engineer,Shazam – Software Engineer (Scala),,London,2022-08-13,4.1,
Intel,United Kingdom,"  This requires proven skills in a range of engineering disciplines from architecture, hardware design, software driver design all with low power as the key focus…",software engineer,Graphics Software Engineer,full-time,Remote in Swindon,2022-07-17,4.1,
Rolls-Royce,United Kingdom,"  Experience of Hardware/software integration. Design, implement and test safety-critical embedded software. Experience of software development – design, debug…",software engineer,Entry Level Embedded Software Engineer,full-time,Hybrid remote in Solihull,2022-08-09,4.0,
Home Office,United Kingdom,"  Designing new software using appropriate tools and in line with standards, proving designs through prototyping. HO - Digital Data and Technology.",software engineer,Software Developer,undefined,London,2022-08-06,3.6,37450-46144
Amazon UK Services Ltd.,United Kingdom,"  Experience operating and maintaining production software. Demonstrated best-practice software engineering including some aspects of agile methodologies, unit…",software engineer,"Software Development Engineer, Veeqo",full-time,Swansea+1 location,2022-08-09,3.5,
Oscar Technology,United Kingdom,"  You will join a company passionate about delivering the latest tech and software to all of their customers, who also have a 96.5% customer retention rate.",software engineer,Multiple Developers (Junior,undefined,Remote in Manchester,2022-08-12,3.9,30000-50000
Siemens,United Kingdom,"  Demonstrable proof of delivery of training in using software. Training software Administrators, Training the trainer, Training the user.",software engineer,Learning &amp; Development Software Trainer,full-time,Remote in Glasgow+7 locations,2022-07-17,4.0,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Understanding of software skills such as business analysis, development, maintenance, and software improvement. BS/BA degree or equivalent experience.",software engineer,Java Software Engineer,full-time,Glasgow+1 location,2022-07-31,3.8,
Apple,United Kingdom,  Background in software organisations including QA or engineering. The ideal candidate will also be able to make software changes to address issues and enhance…,software engineer,Apple Wallet - Software Integrity Engineer,full-time,London,2022-08-03,4.1,
RELX,United Kingdom,  BASIC FUNCTIONS: This entry-level position performs basic software development assignments within a specific software functional area or product line.,software engineer,Software Engineer (Placement),full-time,London,2022-08-10,,
UBS,United Kingdom,  Providing technical expertise and recommendations in assessing new software projects and initiatives to support and enhance our existing applications.,software engineer,Software Engineer,full-time,Edinburgh+1 location,2022-08-09,3.8,
Vennetics,United Kingdom,  Act as part of the software development team participating in the full software development life cycle of device and server solutions;,software engineer,Graduate Software Engineer,,Belfast,2022-07-17,,
"ESET, LLC",United Kingdom,"  You will be able to get involved in numerous aspects of development, including C++ based Windows development, Objective C / Swift on MacOS, Javascript and PHP.",software engineer,Junior Software Engineer,full-time,Taunton,2022-07-17,,
Sky Betting &amp; Gaming,United Kingdom,  Notflix will deliver the technical capabilities that allow our customers to have a truly tailored and personalised experience when using our products.,software engineer,Software Engineer - Gaming,,Remote in Leeds LS1,2022-08-16,3.6,
LEGO,United Kingdom,"  Lead code reviews with other engineers. Collaborate with product owners, UX designers, architects, engineering managers and other software engineers to deliver…",software engineer,Senior Software Engineer,,Hybrid remote in London,2022-08-12,4.2,
Elsevier,United Kingdom,  Acting as a mentor to less experienced software developers in terms of business and technology. Working in an Agile software development environment to support…,software engineer,Mid-Level Software Engineer,full-time,Hybrid remote in London,2022-08-16,3.8,
Oho Group,United Kingdom,"  As a Graduate software engineer, you will be responsible for the development of web platforms and database solutions. £36,500 - £46,000 Basic salary.",software engineer,Graduate Software Engineer,undefined,Bracknell+1 location,2022-08-14,,35000-45000
Jaguar Land Rover,United Kingdom,"  Previous involvement in all stages of the software delivery lifecycle. We are looking for engineers who have a passion for innovative problem solving, quality…",software engineer,Junior Software Engineer,,Hybrid remote in Manchester,2022-08-10,3.7,
PwC,United Kingdom,"  Coaching and managing junior engineers on workstreams, including the tools and practices that we use. Responsibility for the end-to-end development of high end…",software engineer,Frontend Developer,full-time,London,2022-08-11,4.0,
EMIS Group Ltd,United Kingdom,  The vast majority of effort in this role will be high quality coding and working with equivalent / related roles. Escalation of operational risks and issues.,software engineer,Junior Software Development Engineer,undefined,Remote,2022-08-09,3.4,25000
Version 1,United Kingdom,  You will be contributing to real decisions about technology to create maintainable solutions for our customers and participating in a highly collaborative group…,software engineer,Software Engineer,full-time,Aberdeen+5 locations,2022-08-12,4.1,
Entrust Datacard,United Kingdom,"  Internship in our Development Team, for a major crypto-security product. Learn and Contribute as a member of an Agile Scrum Team.",software engineer,Software Engineer FPGA Intern,full-time,Cambridge,2022-08-16,3.3,
Expleo,United Kingdom,  Provide support to customers of software. Support the installation and commissioning of software. Experienced in Real-Time software development for safety…,software engineer,Software Engineer; Signalling,,Remote in Derby,2022-08-11,3.2,
IMDb Services Limited (UK),United Kingdom,  Demonstrated ability to mentor junior software engineers in all aspects of their engineering skill-sets. Experience developing complex software systems that…,software engineer,"Software Development Engineer, IMDb Content",full-time,Bristol,2022-08-11,3.5,
Deloitte,United Kingdom,"  As the Deputy Lead Developer for one of the SaMD products, you will work with a team of developers and product professionals to deliver a high-quality SaMD…",software engineer,"Software Engineer, HealthTech Products, Consulting, London",full-time,Remote in London,2022-07-17,3.9,
IC Resources,United Kingdom,  You will also be expected to work collaboratively and support other engineers in the team with the overall automation of data analysis and physical lab…,software engineer,Graduate Software Engineer,undefined,Remote,2022-08-11,4.7,35000-40000
Thomson Reuters,United Kingdom,"  Troubleshoot and debug software issues. Ability to learn new software and technologies quickly. Reporting to the Lead Software Engineer, this role is…",software engineer,Junior Software Engineer,,London E14,2022-08-11,3.9,
Coop,United Kingdom,"  Influence decisions at a team level, including guiding junior engineers. Familiarity with software patterns and practices, such as Object-Orientated or…",software engineer,Software Engineer – Java,undefined,Remote in Manchester M60,2022-07-17,3.4,43300-48800
Marcus Donald People,United Kingdom,  Initial 12-month contract (rolling) – Outside IR35 - £400-500 per day*. * Hybrid Working – Fully remote 5 days a week**.,software engineer,C# Software Engineer,undefined,Hybrid remote in London,2022-08-04,,400-500
Automation Consultants Ltd,United Kingdom,"  AppFox develops innovative software used by leading organisations worldwide. Experience of using or administering Atlassian software such as Jira, Trello and…",software engineer,Software Engineer,undefined,Reading RG7,2022-07-17,4.0,40000-47500
DAI,United Kingdom,"  Implementing and testing implementations of our Matflo software, in the context of project delivery. We encourage applications from graduates with any technical…",software engineer,Graduate Software Engineer,,Stockport,2022-08-05,,
Crowder Consulting,United Kingdom,  Degree level education in Computer Science or relevant subject and / or a foundation of experience within a similar software engineering role.,software engineer,Graduate or Junior Software Engineer,undefined,Birkenhead,2022-07-20,2.3,25000
Flooid Limited,United Kingdom,  The right candidate will have a strong background in backend Java development. Implement solutions to meet functional and performance requirements.,software engineer,Software Engineer,undefined,Remote in Coventry CV4,2022-07-17,3.6,35000-45000
LEGO,United Kingdom,"  Your time will be spent working closely with product managers, architects, engineering managers and of course our strong community of engineers.",software engineer,Software Engineer (Backend/Fullstack – Content Framework,,Hybrid remote in London,2022-07-30,4.2,
Citi,United Kingdom,"  Intermediate to Expert software engineer in distributed systems, leveraging languages like Python, Golang, Java or Node.js. Develop high quality, robust code.",software engineer,Citi Coding Challenge - Software Engineer,full-time,London,2022-08-12,3.9,
S&amp;P Global,United Kingdom,"  Basic knowledge of Docker or any container runtime environment software. All our new products are developed using a microservice architecture, are containerized…",software engineer,Junior Software Engineer (Remote or Hybrid),full-time,Remote in Inverness,2022-07-17,3.9,
Metropolitan Police,United Kingdom,"  You’ll be developing bespoke and specialised software solutions and technical demonstrators for use in the field, working together with customers to ensure and…",software engineer,Development Engineer – Software Developer,undefined,Remote in Southwark,2022-07-17,3.8,43292-47380
Amazon UK Services Ltd.,United Kingdom,"  5+ years of software development. 2+ years of non-internship professional software development experience. While we use existing Amazon systems when possible,…",software engineer,"Software Development Engineer, Amazon Fuse",full-time,London,2022-07-17,3.5,
Yunex Traffic,United Kingdom,  Create effective and secure software solutions using contemporary software development languages to deliver the full range of functional and non-functional…,software engineer,Degree Apprentice - Software Engineering,undefined,Poole BH17,2022-07-30,,20000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Work closely with backend software engineers and testers to ensure the system is responding properly to non-functional requirements such as performance,…",software engineer,UK - Front-end Software Engineering,full-time,London,2022-08-09,3.8,
Lloyds Banking Group,United Kingdom,"  Hands on Software Engineering, with experience in building applications with at least one of the following languages and technologies: Java, JavaScript or…",software engineer,Senior Software Engineer,undefined,London+1 location,2022-07-17,3.8,57861-98423
"JPMorgan Chase Bank, N.A.",United Kingdom,  Strong grasp of modern software development lifecycle practices and principles. We are looking for a data orientated technologist who will be responsible for…,software engineer,Software Engineer - Python - Data Engineer,full-time,Glasgow,2022-08-09,3.8,
Hitachi,United Kingdom,"  A flexible culture, a competitive salary and benefits package and the opportunity to work within a dynamic, open and fast-moving environment await the right…",software engineer,Software Engineer,,Broadstone,2022-08-16,3.8,
Softwire,United Kingdom,"  Under the guidance of experienced engineers, you’ll learn what it takes to deliver commercial-grade software. Ying was one of our 2012 graduate intake.",software engineer,Graduate Software Developer,undefined,London,2022-07-17,4.7,42000
"JPMorgan Chase Bank, N.A.",United Kingdom,  We're looking for diverse candidates who do not necessarily have a background in computer science or coding but have a clear passion for working in technology.,software engineer,Software Engineering Entry Pathway Event - October 2022,full-time,Glasgow,2022-08-07,3.8,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Good experience as a software engineer in a large scale organization. You are an engineer at heart who loves to work directly with customers and will join a…,software engineer,Cloud Foundational Services Software Engineer,full-time,London,2022-08-09,3.8,
develop.,United Kingdom,  The projects in play include working on an existing stock management system and a product information management system as well as a brand new project which is…,software engineer,.NET Software Engineer- Fully Remote,,Remote in England,2022-08-11,4.4,
Noa,United Kingdom,"  Happy to offer full remote working (UK Based Only). To be a successful Developer, the ideal candidate will have.",software engineer,PHP Software Engineer - Fully Remote (UK Based) £60K,undefined,Remote in Hemel Hempstead,2022-07-28,,60000
Ocado Group,United Kingdom,"  Strong software engineering fundamentals: SOLID principles, architecture, design patterns, testing. Demonstrable experience in developing and maintaining…",software engineer,Software Engineer - Robotic Simulation,,Hybrid remote in Welwyn Garden City,2022-08-11,3.0,
Visa,United Kingdom,  Grow your knowledge and understanding of software engineering through Cybersources progressive technical community.,software engineer,Software Engineer,full-time,Belfast+1 location,2022-07-29,3.9,
Vector Recruitment Limited,United Kingdom,"  Proven academic excellence, eg A grade A Levels and 1st /2.1 degree (BSc BEng MEng etc) from a top university with heavy software development content or…",software engineer,Junior Software Engineer,undefined,Hertfordshire,2022-08-14,,35000-42000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  BS/BA degree or equivalent experience. Expertise in application, data, and infrastructure architecture disciplines.",software engineer,Lead Java / Python Software Engineer - CIB Data Engineering,full-time,London,2022-08-09,3.8,
Tadmor &amp; Co.,United Kingdom,"  Closely collaborate with business analysts, end-users, and product owners to understand, document, estimate, and implement user stories.",software engineer,Java Engineer X 4 - 100% Remote Working,,Remote in Manchester,2022-08-06,,
Boston Consulting Group,United Kingdom,  First relevant experience/internship in a software development environment. You will participate in several activities including designing robust and…,software engineer,Visiting Software Engineer (internship),internship,London,2022-08-12,4.2,
AstraZeneca,United Kingdom,  Optimise performance and quality of existing software components as well as developing high quality software applications. IVD/MD would be a plus.,software engineer,"Junior Software Engineer, Imaging &amp; AI",full-time,Cambridge CB2,2022-08-13,4.1,
Apple,United Kingdom,"  Apple engineers have always focused on one person when they build software — the person who will use it. The position is based in London, GB and will involve…",software engineer,SWE - International Software Test Engineer,full-time,Remote in London,2022-07-23,4.1,
"JPMorgan Chase Bank, N.A.",United Kingdom,  You will join our growing engineering organization to build new products and platforms as well as support existing platforms. 1-3 years engineering experience.,software engineer,"Wealth Management, OpenInvest, Software Engineer",full-time,London,2022-08-12,3.8,
Coupa Software,United Kingdom,"  You will bring a critical thinking, problem-solving approach to your day-to-day activities, and heavily participate in crafting the vision to deliver software…",software engineer,Junior Software Engineer,full-time,Remote in Reading,2022-07-17,,
BYTE/DEPT®,United Kingdom,"  The successful candidate have some coding experience, ideally on Javascript or Typescript, which the Junior Developer will write to be used as the foundation…",software engineer,Junior Developer,,Temporarily Remote in London,2022-08-12,,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  The developer will be responsible for software design, coding and testing through the full project life cycle while working with team management and other…",software engineer,Java Software Engineer - Client Facing,full-time,London,2022-08-13,3.8,
Vodafone,United Kingdom,"  You will drive the quality and performance of owned micro-services, through the use of standards and best practices.",software engineer,Java Software Engineer,full-time,Remote in London+1 location,2022-08-12,3.9,
SmartBear,United Kingdom,"  Working closely with other engineers and teams on new product features. Bugsnag is an error-monitoring tool for a wide range of platforms used by 5,000…",software engineer,Junior Software Engineer (Graduate),,Bath,2022-07-22,,
Science and Technology Facilities Council (STFC),United Kingdom,  A good knowledge of modern software development processes. Experience of developing software to a formal technical specification.,software engineer,Software Engineer,undefined,Edinburgh+1 location,2022-08-10,4.0,39748-44166
Understanding Recruitment,United Kingdom,  £130k per annum (depending on experience) + stocks + 25% bonus. Spend 50% of your time coding and should be familiar with one or more general purpose…,software engineer,Software Engineer,undefined,London+1 location,2022-08-15,,120000-130000
Redline Group,United Kingdom,"  Due to continuous growth as a result of them being well funded and constant new development of products, this Python Software Engineer - fully remote will be…",software engineer,Python Software Engineer - Fully Remote,undefined,Remote in Oxford,2022-08-05,4.6,60000
develop.,United Kingdom,"  Developing enterprise software and focusing on quality to deliver reliable, robust software through the creation and execution of automated tests.",software engineer,Java Developers - All Levels,,Remote in London,2022-07-17,4.4,
HeadSpin,United Kingdom,"  Design and develop software with server-side and client-side technologies. Solid understanding of data structures, coding standards, best practices, and…",software engineer,Software Engineer,full-time,Remote in London,2022-08-05,,
Google,United Kingdom,"  Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one…",software engineer,"Software Engineer, Android",,London,2022-07-17,4.3,
Solirius,United Kingdom,"  Some experience in software development, using Python or Java (or related technologies). You should have some academic or commercial programming experience and…",software engineer,Graduate Software Engineer,,Remote,2022-07-17,,
Siemens,United Kingdom,  Experience of the software development process. Experience of C++ object-orientated software development. A passion for creating high-quality software.,software engineer,Senior Game Development Software Engineer,full-time,Remote in Sheffield S6,2022-07-17,4.0,
Citi,United Kingdom,  The Software Engineer is critical to building Codified Controls systems that run at scale and developing core building blocks that engineers within their…,software engineer,Software Engineer (Python / Go) - Remote,full-time,Remote in London,2022-07-17,3.9,
Amazon Dev Centre (London) Ltd,United Kingdom,"  Non-internship professional software development experience. Experience contributing to the architecture and design (architecture, design patterns, reliability…",software engineer,"Software Development Engineer - Alexa International , Alexa...",full-time,London,2022-07-21,3.5,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  The JP Morgan payment processing platform Graphite is at the very heart of large portion of payments made throughout the world on a daily basis, including…",software engineer,Java Software Engineer - Graphite Payment Management,full-time,London,2022-08-13,3.8,
Siemens,United Kingdom,"  Learning the functionality of the NX software. Learning our build, software development and testing processes. Analyzing and optimizing systems for performance.",software engineer,Software Engineer in NX for Design,full-time,London+1 location,2022-07-17,4.0,
Barclays,United Kingdom,"  BSc degree in relevant software engineering discipline, equivalent to UK 2nd class honours or extensive experience as a mainframe software engineer.",software engineer,Software Engineer - Designer,,Knutsford WA16,2022-07-24,3.9,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Working with production support teams to ensure smooth transition of software developed. In addition to responsibilities as a Rates Technology Junior…,software engineer,Software Engineering - Python,full-time,Glasgow,2022-08-13,3.8,
Goldman Sachs,United Kingdom,"  We are looking for talented engineers who have an insatiable appetite for learning, passionate about building commercial solutions innovatively and developing…",software engineer,Software Engineer - London - Global Investment Research,full-time,London EC4A,2022-07-17,4.0,
MasterCard,United Kingdom,"  You have excellent object-oriented software engineering skills – framework knowledge is great, but strength in the fundamentals is essential.",software engineer,Software Development Engineer,full-time,Hybrid remote in Rickmansworth+1 location,2022-08-03,4.0,
Evi Technologies Limited,United Kingdom,"  Experience with software testing (unit, regression and system testing). BA/BS degree in Computer Science, Computer Engineering, Electrical Engineering or…",software engineer,"Embedded Software Engineer, Amazon Sidewalk",full-time,Cambridgeshire,2022-08-09,3.5,
20i,United Kingdom,"  Using technologies such as JavaScript and PHP/MySQL you will be responsible for creating and maintaining reliable, secure and high performance microservices…",software engineer,Full Stack Developer (Fully Remote),undefined,Remote in Mansfield NG21,2022-07-27,,50000
Sigma Labs XYZ,United Kingdom,"  *The Training*: a free 12-16 week intensive programme covering software and data engineering: from JavaScript, SQL and Python to industry best practices (OOP,…",software engineer,Graduate Software &amp; Data Engineering Programme,undefined,Temporarily Remote in London,2022-07-17,,30000
Yelp,United Kingdom,  Give back by mentoring other engineers and sharing the skills you learn. Application backend engineers take on a diverse set of challenges across the…,software engineer,Junior Software Engineer - Application Backend (Remote),full-time,Remote in Leeds+5 locations,2022-07-17,3.4,
