company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Amazon Dev Centre Canada ULC,Canada,"  Use data mining, data modelling ,data warehousing, and other analytical techniques to develop and maintain data segmentation and predictive models to drive the…",data analyst,"Data Analyst, Aurora Control Plane",full-time,"Vancouver, BC",2022-07-24,3.5,
Ayima,Canada,  Familiarity with digital marketing data sources. They have experience with Digital Analytics and have used BI tools to create dashboards and have played around…,data analyst,Junior Data Analyst,full-time,"Toronto, ON",2022-07-17,,
Liebherr-Canada Ltd.,Canada,"  Analyze large sets of data and present data to management. Strong analytical, ability to digest large sets of data, and problem solving skills.",data analyst,"Inventory Data Analyst, Mining",full-time,"Acheson, AB",2022-07-17,3.9,
The Boiler Inspection and Insurance Company of...,Canada,"  Assist in other data sorting and data cleansing initiatives within the department. Compile data, verify accuracy and sort information to prepare for data entry.",data analyst,Junior Data Analyst - Inspections Department,,"Toronto, ON",2022-07-17,,
"Nasdaq, Inc.",Canada,  The Nasdaq Internship Program provides successful candidates with an outstanding opportunity to experience a relevant and immersive 10-week internship.,data analyst,Business Analyst Intern – America 2023 Internship,full-time,"Toronto, ON",2022-08-13,,
Stantec,Canada,  We have an exciting opportunity for a data analyst supporting Stantec’s digital marketing team. Regularly meet with stakeholders across marketing and IT related…,data analyst,"Data Analyst, Digital Marketing Programs",full-time,"Ottawa, ON+1 location",2022-08-16,3.7,
IPSOS,Canada,"  Experience with Text analysis, working with different data sources/types (e.g. social data, qual survey data) is desirable.",data analyst,Data Analyst,,"Toronto, ON",2022-08-07,3.9,
Nova Scotia Power Inc.,Canada,"  Building data dictionaries and classifying data for confidentiality. Profiling data and developing data-entry standards. Type of Employment: Regular, Full-time.",data analyst,Data Analyst (Data Management),full-time,"Halifax, NS",2022-08-11,4.1,
MasterCard,Canada,  Strong data analysis and data modeling skills; Experience dealing with large data sets; Experience leading a data analytics (or similar) team.,data analyst,Lead Data Analyst,full-time,"Hybrid remote in Vancouver, BC",2022-08-03,4.0,
TELUS,Canada,"  The Business Analyst is responsible for gathering of reporting requirements, building SQL scripts, analysis of data, quality assurance, development and design…",data analyst,Business Analyst I,full-time,"Toronto, ON",2022-08-09,3.9,
Dribbble,Canada,"  Experience using a variety of data mining/data analysis methods. You'll work with our product, sales, leadership and marketing teams with solutions and insights…",data analyst,Data Analyst,full-time,"Remote in Toronto, ON+1 location",2022-08-06,,
Sdk Tek Services Ltd.,Canada,"  Developing and maintaining databases, data systems – reorganizing data in a readable format. Performing analysis to assess quality and meaning of data.",data analyst,Data/Business Analyst,undefined,"Calgary, AB",2022-08-10,,42191-85452
MCAP,Canada,  This position is responsible for acting as a Capital Markets’ data analyst and subject matter expert on reporting deliverables.,data analyst,Data Analyst,full-time,"Toronto, ON",2022-08-05,3.6,
Simon Fraser University,Canada,  Excellent knowledge of research methodology and data analysis. Ability to exercise sound judgement and discretion when responding to requests for data and…,data analyst,Junior Business Analyst,undefined,"Vancouver, BC",2022-08-09,4.2,60405-72137
Niagara Region,Canada,"  Post-secondary diploma, including courses related to data collection and statistical analysis or equivalent combination of education training and experience.",data analyst,Data Analyst,undefined,"Niagara, ON",2022-08-03,3.5,71000-83530
DHL | Supply Chain,Canada,"  Assisting in data gathering on the customer. Analyze RFP and customer data to assess opportunity risk, scope, and financial benefits.",data analyst,Business Customer Development Analyst,,"Mississauga, ON",2022-08-02,3.7,
Keewaytinook Okimakanak,Canada,  Ensures data quality and validity by conducting data review on a daily basis. Provides a range of data collection and analyses to support the data needs of KO…,data analyst,eHealth Data Analyst,full-time,"Red Lake, ON",2022-07-17,,
Canadian Tire Financial Services,Canada,  Monitor (consistently) and research our website’s functions to ensure accurate data and positive user experience. Well-versed in digital marketing technologies.,data analyst,Business Analyst,full-time,"Oakville, ON+1 location",2022-08-04,3.6,
CTConsultants,Canada,  Document the data transformations required for the new platform. Practical experience in analysis and programming on major data centric initiatives.,data analyst,Data Analyst,,"Remote in Montréal, QC",2022-08-04,,
City of Toronto,Canada,"  Conducts research into assigned area ensuring that such research takes into account developments within the field, corporate policies and practices, legislation…",data analyst,BUSINESS ANALYST,undefined,"Toronto, ON",2022-08-09,4.2,83229-97770
Nestle,Canada,  Have 2-3 years of progressive data analysis experience coupled with 1-2 years of experience within a sales function.,data analyst,CDT Analyst (LCL),,"Brampton, ON",2022-08-10,4.2,
Malatest,Canada,"  Experience conducting a wide array of primary quantitative research such as research design, data. Assists in the development and design of different research…",data analyst,Research Analyst 1,undefined,"Toronto, ON+1 location",2022-08-10,3.9,50000-60000
Accreditation Canada,Canada,  Mining for gold in analytics and data. Advocating for best practices in data quality management. Hands-on experience with data mining and business problem…,data analyst,Data Analyst,full-time,Canada,2022-07-21,2.4,
OLG,Canada,  Conduct data analytics to provide business recommendations to Anti-Fraud Manager. Analyze various reports pertaining to player accounts and prepare data to…,data analyst,Fraud &amp; Security Analyst,full-time,"Remote in Toronto, ON",2022-08-13,3.6,
National Bank of Canada,Canada,  Experience in processing data for data enhancement purposes. Collaborate with business partners in analytics and data visualization experts in order to provide…,data analyst,Data Engineering Analyst,full-time,"Montréal, QC",2022-08-06,3.9,
Aramark,Canada,"  Excellent data management, strong analytical and problem solving skills. Facilitate quarterly GPO rebate program changes, which include leading review meetings,…",data analyst,Program Analyst (12 month contract),,"Mississauga, ON",2022-08-10,3.5,
ROSEN Group,Canada,"  In line inspection data assessment; Integration and confirmation of supplementary data; The Data Analyst receives pipeline in-line inspection data, checks for…",data analyst,Data Analyst,full-time,"Calgary, AB",2022-07-17,3.8,
CIBC,Canada,"  The Analyst, Business Analytics is responsible for assisting in data mining, reporting and strategic analytics.",data analyst,Business Analyst,full-time,"Remote in Mississauga, ON+1 location",2022-08-10,3.8,
University Health Network,Canada,"  Experience with data analysis, data cleansing and transformation/ETL processes. UHN Data &amp; Analytics supports UHN in data-driven decisions, data literacy,…",data analyst,Decision Intelligence Analyst,undefined,"Hybrid remote in Toronto, ON",2022-08-05,4.1,66846-83558
Mobility Quotient Solutions,Canada,  Working toward a Diploma or Degree in a Computer-Science or Geomatics related discipline or an equivalent combination of education and experience.,data analyst,Data Analyst,,"Calgary, AB",2022-07-28,,
Stantec,Canada,  We have an exciting opportunity for a data analyst supporting Stantec’s marketing growth programs. Regularly meet with stakeholders in marketing and IT related…,data analyst,"Data Analyst, Marketing Growth Programs",full-time,"Edmonton, AB+1 location",2022-08-13,3.7,
Ontario Health,Canada,"  Writing positive, negative, smoke and regression test cases and creating corresponding test scripts and testing data to verify product functionality.",data analyst,"Senior Analyst, Quality Assurance",full-time,"Toronto, ON+1 location",2022-08-12,4.4,
Source One Financial Corp,Canada,"  Providing technical expertise in data storage structures, data mining, and data cleansing. Work experience as a data analyst or in a related field.",data analyst,Data Analyst - Remote,full-time,"Remote in Burlington, ON",2022-07-28,2.7,
Four Seasons,Canada,"  Present and communicate data analysis results to key business stakeholders. Experience with big data tools such as SQL, Spark, Databricks.",data analyst,Data Science Analyst,full-time,"Hybrid remote in Toronto, ON",2022-07-17,4.2,
Royal Victoria Regional Health Centre,Canada,  The database analyst will be responsible for ensuring timely data entry related to numbers and types of procedures as well as the reporting of data as required.,data analyst,Data Analyst,undefined,"Barrie, ON",2022-08-10,3.6,28.41-33.30
Kinross Gold Corporation,Canada,"  University degree or college diploma. Applies basic data analysis and methodology to a moderately complex system, program, and /or process.",data analyst,Analyst - Accounts Payable,,"Toronto, ON",2022-08-11,3.8,
Lunenfeld-Tanenbaum Research Institute,Canada,  Support data team with daily tasks related to participants (e.g. sending research questionnaires and communicating with participant and research team).,data analyst,Data Analyst,full-time,"Toronto, ON",2022-08-04,5.0,
TD Bank,Canada,  Write scripts to process/massage/correlate the data collected from one or more data sources and store them in the enterprise RDBMS (MS-SQL) system.,data analyst,Senior Data Analyst,full-time,"Mississauga, ON+1 location",2022-08-10,3.8,
SSENSE,Canada,  Advanced skills in working with data visualization tools such as Tableau or similar data discovery and visualization tools.,data analyst,Inventory Analyst,full-time,"Montréal, QC",2022-07-30,3.1,
Kwantlen Polytechnic University,Canada,  Kwantlen Polytechnic University is seeking an experienced research analyst for the Office of Planning and Accountability.,data analyst,Research Analyst - Data Analytics,full-time,"Surrey, BC",2022-07-21,4.1,
CI Financial,Canada,"  Solid understanding of data and data modeling. In this role, you will assist with solving high-value business problems with stakeholders, collect statistical…",data analyst,Data Analyst,full-time,"Toronto, ON",2022-07-17,3.1,
NAIT,Canada,"  Advanced quantitative and analytical skills with an aptitude for capturing insights from mass volumes of data. Research Analyst, Program Evaluation.",data analyst,Research Analyst(s),undefined,"Edmonton, AB",2022-08-11,3.6,5973-7913
Toronto Film School,Canada,  Work to improve data definitions and data integrity across the organization. Design and implement dimensional and tabular data models for new data sources.,data analyst,Data Analyst,,Remote in Ontario,2022-07-20,3.5,
Aecon Group,Canada,"  Collect, manage, and interpret Human Performance data identify Areas For Improvement (AFIs); Demonstrated experience with automating data pipelines using…",data analyst,Data Analyst Co-op,internship,"Kincardine, ON",2022-07-17,4.0,
BGIS,Canada,  Generates and compiles data from multiple data sources using various business intelligence tools and information management systems.,data analyst,"Fall Intern, Business Analyst",internship,"Hybrid remote in Markham, ON",2022-07-17,3.1,
Scotiabank,Canada,"  The incumbent will have a minimum of 2 to 3 years of strong expertise querying data from ledgers, data models, database design and an understanding of the Bank…",data analyst,Senior Data Analyst (Ottawa Hub location),,"Ottawa, ON+1 location",2022-08-16,3.9,
Royal Bank of Canada,Canada,"  Participate in data quality rule development, testing and deployment. Monitor Regulatory and KYC data reconciliation and exception reports.",data analyst,"Analyst, KYC and Regulatory Data Quality",full-time,"Toronto, ON",2022-08-10,4.0,
Granite Springs Golf Club,Canada,  Conduct comparative research on marketing strategies for industrial and commercial products. Conduct surveys and analyze data on the buying habits and…,data analyst,marketing analyst,undefined,"Bayside, NS",2022-07-17,,36
OMERS,Canada,"  Experience in market research and user research. Knowledge of statistics, machine learning and data transformation.",data analyst,"Senior Analyst, Data Analytics Strategy",full-time,"Toronto, ON",2022-08-09,3.3,
Deloitte,Canada,  Experience with producing conceptual and logical data models is an advantage. You may produce conceptual and logical data models for enterprise subject areas.,data analyst,Senior Data Analyst,,"Toronto, ON",2022-08-06,3.9,
Bayshore HealthCare,Canada,"  Strong knowledge of industry standard data analytic, data and statistical software, data visualization and business intelligence tools.",data analyst,Health Data Analyst,full-time,"Markham, ON",2022-07-17,3.2,
Activision,Canada,  Collect data from tools and data sources across the business to better understand capacity usage and efficiency over time.,data analyst,Data Analyst,,"Vancouver, BC",2022-07-17,3.8,
Staples Canada,Canada,  Ability to interpret data to provide actionable insight. Collaborate with the various departments to translate complex data into actionable strategies and…,data analyst,Pricing Analyst,full-time,"Richmond Hill, ON",2022-08-10,3.4,
Rmj Media Agency,Canada,"  Providing technical expertise in data storage structures, data mining, and data cleansing. Work experience as a data analyst or in a related field.",data analyst,Data Analyst,undefined,"Halifax, NS",2022-08-12,,3500-4500
Grewal Immigration Services Ltd.,Canada,"  Conduct surveys and analyze data on the buying habits and preferences of wholesale and retail consumers. Prepare reports, research papers, educational texts or…",data analyst,marketing analyst,undefined,"Edmonton, AB",2022-08-12,,1443
Schlumberger,Canada,"  Evaluate and interpret data from drilling, wireline logging and coring. Study and evaluate offset data sets and cross reference with well planning.",data analyst,Data Analyst / Mud Logging Analyst,full-time,"Mount Pearl, NL",2022-07-30,4.0,
Circle K,Canada,"  Retail knowledge, marketing experience a definite asset. Collect, process, and analyze data to ensure appropriate monitoring and execution of the Category…",data analyst,Category Analyst,,"Toronto, ON",2022-08-05,3.3,
Red Bull,Canada,"  Strong analytical, data processing and problem-solving skills. Provide qualitative analytic support on projects requiring financial or data analysis.",data analyst,Operations Process Analyst (m/w/d),full-time,"Toronto, ON",2022-08-16,4.0,
Zymeworks,Canada,"  Develops tools for Zymeworks’ scientific data system’s integrations, and visualization of many forms of data including scientific R&amp;D data.",data analyst,Data Analyst,,"Remote in Vancouver, BC",2022-07-17,5.0,
Ameresco,Canada,  Support data development team with data entry and data analysis for client requests and consulting projects; Experience with Microsoft office and expertise with…,data analyst,Data Analyst,full-time,"Calgary, AB",2022-07-17,3.4,
1st Call Industrial Ltd.,Canada,"  Research and document data requirements, data collection and administration policy, and data access rules. Operate database management systems to analyze data.",data analyst,data warehouse analyst,undefined,"Mississauga, ON",2022-07-23,,40.75
CMG Marketing,Canada,  Ideal Candidate: This position is best suited to those who have 1-2 years of office experience and have completed a post-secondary data/application diploma or…,data analyst,Junior Data Support Analyst,,"Toronto, ON",2022-07-17,,
Loblaw Companies Limited,Canada,"  Work with our IT teams to quickly create data processes that are accurate, consistent and efficient to process large amount of data to meet reporting needs.",data analyst,Senior Business Data Analyst,full-time,"Brampton, ON",2022-08-12,3.4,
Definity,Canada,"  You have a degree/diploma in Computer Science, Business and/or a related field, and you’ve spent at least 3 years in a data related BSA role.",data analyst,"Analyst, Data",temporary,"Hybrid remote in Toronto, ON+1 location",2022-08-12,,
Clickatell,Canada,"  Knowledge and experience in data preparation, data analysis, and statistical tool sets using tools such as Power BI, data ETL, data model and automation.",data analyst,Data Analyst,full-time,"Remote in Toronto, ON",2022-07-17,,
Dempton Solutions Technologiques,Canada,"  Assess physical and technical security risks to data, software and hardware. Computer hardware or software retailer/wholesaler.",data analyst,"analyst, computer",undefined,"Remote in Montréal, QC",2022-08-06,,75000-145000
Sporting Group,Canada,"  The position is based around the major sports leagues live schedules, so most shifts will be in the evening.",data analyst,Part Time Sports Data Analyst,part-time,"Remote in Edmonton, AB",2022-07-19,,
GSOFT,Canada,"  Contribute to GSoft's data governance and data-related knowledge management. You will join GSoft's Data &amp; Analytics team, a team composed of diverse data…",data analyst,Data Analyst,full-time,"Montréal, QC",2022-07-31,,
AMBER STUDIO,Canada,  Perform data analysis and create arguments based on statistical data. Provide visibility and analysis of data trends. Advanced DAX/Power BI knowledge.,data analyst,Data Analyst,,"Remote in Montréal, QC",2022-07-17,,
The Workers' Compensation Board,Canada,"  Build processes for optimal extraction, transformation, and loading (ETL) of data from a wide variety of data sources maintain the data pipeline processes to…",data analyst,Senior Data Analyst (Senior Machine Learning Developer ),undefined,"Remote in Edmonton, AB",2022-08-06,3.7,108866
Bureau Veritas,Canada,"  Summarize data for ongoing and MV summaries. The Analyst I is responsible for performing all aspects of data analysis, including instrument set-up and…",data analyst,ANALYST I,full-time,"Burnaby, BC",2022-08-16,3.7,
Royal Bank of Canada,Canada,  Establish communication networks with all business units for the receipt of pricing data. Responsible for verifying and confirming with pricing suppliers and…,data analyst,Senior Pricing Analyst,full-time,"Toronto, ON",2022-08-16,4.0,
Neo Financial,Canada,  1-3 years of experience in a marketing and data analytics role You have an interest and passion for marketing and company growth while boosting user engagement…,data analyst,Marketing Analyst,full-time,"Calgary, AB",2022-08-13,3.9,
University of Waterloo,Canada,"  The role will also support business units in identifying data analytics and research project opportunities, and support methodology documentation.",data analyst,Analyst (Data Analytics and Reporting Team),full-time,"Waterloo, ON",2022-08-13,4.4,
SOTI Inc.,Canada,"  Support the administration of Salesforce quotes including fields, layout, and reports. Identify improvement opportunities to optimize system processes.",data analyst,Salesforce Data Analyst,full-time,"Mississauga, ON",2022-08-13,3.1,
Infrastructure Ontario,Canada,"  Clean and transform raw data into correct and consistent data, and identify any data quality issues in data acquisition. Strong proficiency with Excel and SQL.",data analyst,Data Analyst,full-time,"Toronto, ON",2022-07-17,3.0,
Charles River Laboratories,Canada,"  As a Physiological Data Analyst, you will collect data that will be used for the analysis of the results. You will be called to analyze physiological parameters…",data analyst,Physiological Data Analyst,full-time,"Laval, QC",2022-07-29,3.3,
University of British Columbia,Canada,"  Errors made will affect the quality and productivity of the research project(s), performance of research staff, and research partnerships.",data analyst,Research Analyst,undefined,"Vancouver, BC",2022-08-04,4.1,4689-6754
Dentons Canada,Canada,"  Develop and implement databases, data collection systems, data analytics. We are seeking a data analyst who can take data, analyze and understand it, and…",data analyst,Data Analyst,,"Toronto, ON",2022-07-19,3.3,
REW,Canada,"  You have strong experience in data modelling and quantitative analysis, plus data analysis concepts like data visualization, dashboard design, and data mining.",data analyst,Data Analyst,,"Hybrid remote in Vancouver, BC",2022-07-17,,
Capgemini,Canada,  Experience in evaluation of current source staging and reporting data structures. Should be able to document understand data lineage from Source till Report.,data analyst,Senior Data Analyst,full-time,"Remote in Toronto, ON",2022-08-05,3.8,
Renewable Energy Systems,Canada,  Coordinate with Scheduling Coordinators to manage settlement statements and associated data. Build relations with RES’ global asset management teams; identify &amp;…,data analyst,Technical Analyst I,undefined,"Montréal, QC",2022-08-04,3.7,80000-105000
Dynacare,Canada,  Undertake quality checks of data; liaison with HR and Payroll to maintain data integrity and processing timelines.,data analyst,"HRMS Data, Process &amp; Reporting Analyst",full-time,"Brampton, ON",2022-08-11,3.5,
DRW,Canada,  Preparing and deploying configurations of data collection strategies for use by analysts and traders. They will assist in the preparation of data collection…,data analyst,Data Analyst,,"Montréal, QC",2022-07-17,4.4,
HSB BI&amp;I,Canada,"  Assist in other data sorting and data cleansing initiatives within the department. Compile data, verify accuracy and sort information to prepare for data entry.",data analyst,Junior Data Analyst (Inspections Department),,"Toronto, ON",2022-07-17,,
Deloitte,Canada,"  Close alignment with the AI Ops team with regard to data analysis and actionable outcomes. Ensuring timely delivery of products, transparent and timely incident…",data analyst,"Business Analyst, Deloitte Global Technology",,"Toronto, ON",2022-08-09,3.9,
Morningstar,Canada,"  The individuals in this group thrive to enable faster business growth, better scale, and improve customer experience by maximizing full commercial and brand…",data analyst,Business Analyst,full-time,"Toronto, ON",2022-08-06,3.9,
Frima Studio,Canada,  Experience in data extraction and manipulation; Identify the tools that should be used to analyze and synthesize data and ensure that data points are…,data analyst,Analyste de données/ Data Analyst,,"Remote in Quebec City, QC",2022-08-10,4.0,
WCG Services,Canada,"  Utilize analytics systems and tools for data presentation, aggregation, disaggregation, visualization and analytics to identify patterns and interactions within…",data analyst,Data Analyst,full-time,Remote in Canada,2022-07-27,3.0,
