company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Evoke Health,USA,"  (Keep in mind that depending on your role and brand assignment, you may be required to adhere somewhat to west coast hours.).",jobs?q=ui%20ux%20designer&l=United%20States,UX/UI Designer,,"Remote in San Francisco, CA",2022-07-17,4.5,
Konrad,USA,  As an Experience Designer (UI/UX) you will be responsible for designing compelling digital experiences from conception to delivery in a cross-functional…,jobs?q=ui%20ux%20designer&l=United%20States,UI/UX Designer,,"New York, NY+2 locations",2022-07-20,3.4,
"Kyndryl, Inc.",USA,"  If you have applied for an IBM role previously, you will be able to log into the candidate zone using your previous IBM log in details.",jobs?q=ui%20ux%20designer&l=United%20States,Q2C Global UX/UI Designer,full-time,"Austin, TX+1 location",2022-07-27,3.5,
Evience Development,USA,  Have a solid ability to study design briefs and determine requirements. Collaborate with product managers and engineers to understand requirements and provide…,ui ux designer,Ui_Ux Designer,,"New York, NY",2022-07-27,,
"ReliaQuest, LLC.",USA,"  You will work closely with designers, participate in discussions, and help build on ideas together. Research user needs, test ideas, and share what you learn…",ui ux designer,UX/UI Designer,,"Salt Lake City, UT",2022-07-17,3.0,
Nickelodeon,USA,"  In addition to offering innovative streaming services and digital video products, Paramount provides powerful capabilities in production, distribution and…",ui ux designer,UX/UI Designer (Hybrid),full-time,"New York, NY 10036",2022-08-01,4.0,
pear marketing,USA,  Adobe Creative Suite • HTML5 / CSS3 • Javascript / Jquery • Wireframing. Knowledge and experience within the eCommerce and web design industry is required.,ui ux designer,Jr UI / UX Designer,,"Miami, FL",2022-07-17,,
Hyperspace Ventures,USA,  We’re looking for an experienced visual designer to design and develop visually compelling and beautiful creative assets. BS/BA in a related field.,ui ux designer,"Associate UX/UI, Graphic Designer",full-time,"Remote in Durham, NC",2022-07-17,,
Upswing,USA,"  Collaborate with internal Product, Tech, Data, and Engagement teams and external school admins/students to uncover customer and product needs.",ui ux designer,UX/UI Designer,undefined,"Durham, NC",2022-07-17,3.6,75000
Braintrust,USA,"  Capable of effectively bridging and communicating between digital initiatives, product managers, developers, and human-centered designers.",ui ux designer,UX/UI Designer [Remote],undefined,"Remote in San Francisco, CA+16 locations",2022-07-17,4.5,70-90
Evoke NA,USA,"  (Keep in mind that depending on your role and brand assignment, you may be required to adhere somewhat to west coast hours.).",ui ux designer,UX/UI Designer,,"Remote in San Francisco, CA",2022-07-17,,
Yoko,USA,"  Design websites, interfaces, landing pages, web apps, and whatever else comes up. Contribute to UX research and strategy, helping to create discovery…",ui ux designer,UI/UX Designer,full-time,Remote,2022-07-17,,
"MANSCAPED, Inc",USA,"  Collaborate with other designers, engineers, and stakeholders on end-to-end experience design. Help grow and maintain our design system and on-board and mentor…",ui ux designer,UI/UX Designer,,Remote,2022-07-17,3.3,
Black Knight,USA,  Ability to communicate with non-designers and developers to find the middle ground. Our deep understanding of regulatory and compliance issues complements the…,ui ux designer,UI/UX Designer III,full-time,"Mequon, WI",2022-07-17,3.4,
HASH,USA,"  You'll be designing interfaces that make data-heavy workflows easily understood, and will be our first full-time in-house designer, working directly alongside…",ui ux designer,UX/UI Designer,full-time,Remote,2022-07-17,,
Vital,USA,  New hires would be joining a team of creative designers and developers to plan and execute some pretty awesome projects.,ui ux designer,UI/UX Designer,undefined,"Portsmouth, NH",2022-07-17,,55000-85000
PredictionStrike,USA,  Must have experience designing both mobile and web based applications. Experience in direct-to-consumer technology and experience in sports and gaming spaces is…,ui ux designer,UX UI Designer,,"Remote in New York, NY",2022-07-17,,
ClearSummit,USA,"  You have experience in UX for mobile and web projects, and know how valuable reusable components are. You're comfortable taking the lead during the design phase…",ui ux designer,UX / UI Designer,,"Virginia Beach, VA 23452 (North Central area)",2022-07-17,,
APMEX,USA,"  Collaborate with other groups like developers, engagement managers, and UX designers to deliver high-quality creative for both internal and client-facing…",ui ux designer,UI Designer,undefined,+1 locationRemote,2022-07-21,3.5,50000-65000
ImageTrend Inc,USA,"  Work collaboratively with teams to understand key user needs and business goals, ideate on new concepts that meet the needs of both users and the business.",ui ux designer,UX/UI Designer - Telecommute Available,,"Remote in Minneapolis-Saint Paul, MN",2022-08-03,2.3,
Red Foundry,USA,  The successful candidate will be responsible for designing the user experience for custom mobile apps and responsive websites for our clients.,ui ux designer,UI/UX Designer,full-time,"Chicago, IL",2022-07-17,,
Reflexions Data,USA,"  Experience communicating effectively with non-designers, particularly developers and/or QA. 1–3 years of professional experience working in a full-time capacity…",ui ux designer,UI/UX Designer,undefined,Remote,2022-07-17,,70000-90000
InvestCloud,USA,"  At least 1 year experience as a UI designer, creating interfaces across devices ideally within banking or Fintech companies.",ui ux designer,UI/UX Designer,full-time,+1 locationRemote,2022-07-17,1.9,
PlatformQ Health,USA,"  Working under the oversight of the Creative Director, you will interface with the Product lead and Tech team to design the overall functionality and user flows…",ui ux designer,Part-Time UI/UX &amp; Front-End Designer,part-time,"Remote in Needham, MA 02494",2022-07-17,,
BraunAbility,USA,  Proven and demonstrable experience as a creative visual designer working on solving user experience problems and design for web. *Access to a Health Coach*.,ui ux designer,UX/UI Designer,full-time,+1 locationRemote,2022-07-24,3.6,
Patent Guru,USA,  We are looking for an experienced Product designer with a passion for creating intuitive and delightful user experiences. 401k with up to 6% match.,ui ux designer,UI Designer,,"Redmond, WA",2022-07-17,,
KPA,USA,"  The successful candidate has experience creating dynamic web applications that support clients with their business-critical tasks, increase their productivity,…",ui ux designer,UI/UX Designer,undefined,"Portland, OR",2022-07-26,3.8,85000-95000
Rad Power Bikes,USA,"  We are seeking a UX/UI Designer to create, own, update and maintain all of our customer facing digital designs and design systems.",ui ux designer,UX/UI Designer,full-time,"Remote in Seattle, WA 98107",2022-08-06,3.3,
C Squared Social,USA,  Designing and conceptualizing creative assets while collaborating with UX designer and developers. The UI/UX Designer will report to the Director of Software…,ui ux designer,"Graphic Designer, UI/UX",undefined,"Carlsbad, CA 92008 (North Beach area)",2022-08-10,4.1,45000-60000
Haymarket Media Inc.,USA,  The UX/UI Designer will support the creative development of our digital products and initiatives across multiple platforms. 3+ years’ experience in Design/UX.,ui ux designer,UX/UI Designer,full-time,"New York, NY 10001 (Chelsea area)",2022-07-17,3.3,
Skyport Technologies,USA,"  To be successful in this role, you should have experience with design software and wireframe tools. Gather and evaluate user requirements in collaboration with…",ui ux designer,UI/UX Designer,part-time,"Atlanta, GA",2022-07-17,,
Altair Engineering,USA,"  Ideally you would have experience working with agile teams including product managers, designers, and developers. 401(k) with matching contributions.",ui ux designer,UI/UX Designer,,"Remote in Troy, MI",2022-07-17,4.2,
Gman Tech Labs,USA,  Proven experience as a UX/UI designer with a strong portfolio. Expertise designing ads for social media. Familiarity with interaction design and information…,ui ux designer,Mobile UI/UX Designer,full-time,"Jersey City, NJ",2022-07-21,,
"AllianceHCM South - Houston, TX",USA,"  The UX/UI Designer will be responsible for creating interactive prototypes, storyboards, journey maps, user flows, usability metrics informed by competitive…",ui ux designer,UX/UI Designer,,"Houston, TX 77090+2 locations",2022-07-17,,
Sofmen,USA,"  Create compelling designs for Web, Android, iOS platforms. Demonstrable UI design skills with a strong portfolio.",ui ux designer,UI/UX Designer,,"Saratoga, CA 95070",2022-07-17,,
Pathrise,USA,  Experience as a junior designer with multiple UI/UX design projects. We’re looking to expand our team of Admissions Specialist - Design Track to build out our…,ui ux designer,UX/UI Design Admission Specialist,part-time,Remote,2022-08-03,,
Audiens,USA,  Audiens removes the guesswork for marketers by providing actionable insights on how to increase revenue from their e-commerce stores.,ui ux designer,UX Designer,,Remote,2022-08-16,,
Kava LLC,USA,"  In this role, you will be designing art and interfaces for our mobile, Web and VR titles in a dynamic and fast paced environment.",ui ux designer,UI Designer / 2D Artist,,"Atlanta, GA",2022-07-17,,
"Obsidian Entertainment, Inc.",USA,"  Prior experience as a UI/UX designer. Work with artists, designers, and programmers across the Design and User Interface teams to conceive and integrate the…",ui ux designer,UI/UX Designer,full-time,"Irvine, CA 92618 (Irvine Health and Science Complex area)",2022-08-04,,
"Hornblower Group, Inc",USA,"  Collaborate with a diverse set of design partners, including graphic designers, product designers, and UI/UX designers. 3+ years of professional experience.",ui ux designer,Junior Designer (UX/UI),full-time,"Westlake Village, CA",2022-08-06,3.5,
Unifocus,USA,  We are looking for a UX/UI Designer who will be responsible for creating great web-based business applications. Creative and open to new ideas.,ui ux designer,UX/UI Designer,full-time,"Carrollton, TX 75006",2022-08-05,3.8,
Cape Privacy,USA,"  Cape Privacy users can extract powerful insights from previously inaccessible sources of protected data without decryption, helping them obtain a more precise…",ui ux designer,UI/UX Designer,full-time,"Remote in New York, NY",2022-07-17,,
"Ascension Technology Solutions, LLC",USA,"  This position is responsible for working with our customers and internal teams to design and build best of breed websites, great content, and exceptional…",ui ux designer,Graphic Designer / UI/UX Designer,,"Aledo, TX",2022-07-17,,
S&amp;P Global,USA,"  We integrate financial and industry data, research and news into tools that help track performance, generate alpha, identify investment ideas, understand…",ui ux designer,UX Designer,undefined,Remote in North Carolina+18 locations,2022-08-10,3.9,58000-115000
Ascendum,USA,"  Collaborate with a creative team of multidisciplinary designers and developers. Create effective and intuitive UX, UI, visual designs and more for digital…",ui ux designer,UI/UX Designer,,"Cincinnati, OH 45242+3 locations",2022-07-17,3.6,
"Galaxy Management Group, Inc.",USA,"  Design and prototype intuitive and engaging content that includes but is not limited to digital ads, responsive email design, RWD, applications, platforms, and…",ui ux designer,UX/UI Designer,full-time,"Lancaster, SC",2022-07-17,,
Dollar Tree,USA,"  As a UX Designer you will be responsible for researching, designing, and continuously enhancing user experiences for our customers while improving customer…",ui ux designer,UX DESIGNER,,"Chesapeake, VA 23320 (Greenbrier East area)",2022-08-04,3.3,
10Pearls,USA,"  Experience working in a multidisciplinary environment (with other designers, engineers, data scientists). This role is not only focused on producing top-notch…",ui ux designer,UI/UX Designer,full-time,"Tysons Corner, VA 22182+1 location",2022-08-13,4.1,
The College Board,USA,"  You’ll work with other talented, high-performing designers using the latest technologies, so you will be constantly learning and sharpening your skills.",ui ux designer,UX/UI Designer,full-time,"New York, NY 10023 (Upper West Side area)",2022-07-17,3.9,
University of Utah,USA,  The Content Management and Usability team in UIT is hiring a UX/UI designer. Full Time or Part Time? Department 00417 - UIT Univ Support Services.,ui ux designer,User Experience (UX/UI) Designer,undefined,"Hybrid remote in Salt Lake City, UT 84112",2022-07-17,4.2,65000
realworld one GmbH &amp; Co KG,USA,  Deliver high-quality User Interfaces and User Experience Designs in line with our enterprise products and company vision.,ui ux designer,UX/UI Designer (m/f/d),,+1 locationRemote,2022-07-17,,
Bryant Digital,USA,"  A strong portfolio that demonstrates ability to solve problems with originality and attention to detail. Advanced understanding of the Adobe Creative suite,…",ui ux designer,UX/UI Designer,,"Virginia Beach, VA 23451 (The North End area)",2022-07-17,,
Temenos,USA,"  Temenos is looking for a UX Designer to work in cross-functional teams, including product owners and UX design leads from Product Marketing and Engineering, to…",ui ux designer,Principal UI/UX Designer,,"Austin, TX",2022-07-17,3.5,
ICF,USA,  Work to support the UX vision and strategy established by project leadership in alignment with business objectives.,ui ux designer,UX/UI Designer - Remote,full-time,"Remote in Fairfax, VA 22031+2 locations",2022-08-09,3.4,
Filtrous,USA,"  Collaborating with the marketing team, and internal and external designers to ensure the creation and delivery of tailored experiences for the digital user.",ui ux designer,UI/UX Designer,full-time,"Poway, CA 92064",2022-07-17,,
Veryable,USA,  Help grow and mentor other designers on the team. 3+ years of full-time industry experience as a UI/UX designer. Knowledge of Google Material Design guidelines.,ui ux designer,Sr. UI/UX Designer,,"Dallas, TX 75202 (Downtown area)+3 locations",2022-08-11,4.3,
Brafton,USA,  As part of Brafton’s push to produce a Content Marketing SaaS product we are adding UX/UI designer to our in-house team (so as not to denigrate past or current…,ui ux designer,UX/UI Designer (Remote),full-time,"Remote in Portland, OR+9 locations",2022-07-17,3.5,
Atlas Technology Solutions,USA,  Creativity and attention to details with hands-on experience as a Product Designer or UX/UI designer (portfolio required). Flexible PTO and birthdays off.,ui ux designer,UI/UX Designer,,South Carolina,2022-08-12,4.0,
Kuehne+Nagel,USA,"  Kuehne + Nagel is looking for a passionate Marketing Designer with a focus on UX/UI to help us improve user experience, interface and web design of our digital…",ui ux designer,UX/UI Designer,full-time,"New York, NY",2022-08-13,3.6,
Kenneth Copeland Ministries,USA,  Reports to the Assistant Online Manager. Works as a member of the marketing and communications team and serves in digital branding and design.,ui ux designer,UI/UX Designer,full-time,"Newark, TX 76071",2022-08-07,3.5,
AppsTek Corp,USA,"  Bachelor’s degree in Design, related field, Certifications or equivalent practical experience as a user experience designer, interaction designer, information…",ui ux designer,UX / UI Designer,,"Addison, TX 75001",2022-07-17,,
BSH Home Appliances Corporation,USA,"  At least 3 years of professional experience as UI designer in an agency or in-house. Cooperate with industrial designers, usability experts, prototyping…",ui ux designer,UX/UI Designer II,full-time,"Irvine, CA 92614 (San Joaquin Marsh area)+1 location",2022-07-29,3.8,
"CompuCom Systems, Inc.",USA,  The UI/UX designer will work on the Customer Experience &amp; Design Team to create the best digital products and services for our customers at CompuCom.,ui ux designer,UX UI Designer,full-time,"Fort Mill, SC 29707",2022-07-17,3.3,
Pirean Ltd,USA,"  As part of our creative design team, you will be involved in all aspects of the UX/UI lifecycle - from research and design to deployment.",ui ux designer,UX-UI Designer,full-time,Remote,2022-07-19,,
Great Nannies,USA,  Sr. Front-End UX/UI Designer/Developer with a solid foundation in design and UX/UI who enjoys taking the lead and working with an inspiring team who will push…,ui ux designer,Sr. Front-End UX/UI Designer/Developer,full-time,"Austin, TX 78738",2022-07-17,,
Valtech,USA,"  Valtech’s Experience Design Team is a collective of experts that create groundbreaking products, services, and experiences; with expertise in UX, UI, product,…",ui ux designer,Visual Designer (UI/Visual/Brand),,"New York, NY 10017 (Turtle Bay area)",2022-08-05,4.0,
Resource Quorum,USA,"  To be successful in this role, you should have experience with design software and wireframe tools. Gather and evaluate user requirements in collaboration with…",ui ux designer,UI/UX Designer,,"Lake Forest, CA",2022-07-17,,
Five Pack Creative,USA,  Design Elements Based on UI Best Practices.,ui ux designer,UX/UI Mobile Designer,,"Frisco, TX 75034",2022-07-17,5.0,
TDG - Technology Development Group,USA,"  Gather and evaluate user requirements in collaboration with product managers and engineers. Create design concepts, develop interactive prototypes, conduct…",ui ux designer,UI/UX Designer and Developer,full-time,Remote,2022-07-17,,
Sapiens,USA,"  Sapiens also services the workers’ compensation and financial and compliance markets. Our portfolio includes policy administration, billing, and claims;…",ui ux designer,UX/UI Designer,,"Rochelle Park, NJ 07662",2022-08-02,3.3,
WONKSKNOW,USA,  A UI/UX designer is required to understand the usual way customers navigate and interact with our mobile apps and websites.,ui ux designer,UI/UX designer,,"Pleasanton, CA",2022-07-17,,
Nuvento systems,USA,"  Create close working relationships with Product, Strategy, Marketing, and Engineering, to shape and deliver design vision and strategy.",ui ux designer,UI UX Designer,full-time,Remote,2022-07-17,,
Rapidsoft Technologies,USA,  Should have experience of designing UI for Mobile domain (iPhone/Android /Blackberry/Java EE) and also web applications and web sites.,ui ux designer,UI/UX Designer,,"Jackson Heights, NY",2022-07-17,,
NortonLifeLock,USA,"  Work tightly with other designers, Dev leads, and Product Managers to ensure requirements and UI asset production timetables are met while ensuring exclusive UX…",ui ux designer,UX-UI Designer,full-time,"Culver City, CA",2022-07-17,3.9,
Ford Motor Company,USA,"  We’re looking for insightful individuals with the marketing, sales and service expertise to turn data-driven insights into innovative solutions that enhance…",ui ux designer,UX/UI Designer,,Remote in Michigan+1 location,2022-08-09,4.1,
Breeze Airways™,USA,"  Partner with the Lead UI/UX designer, Product Managers, and Software Engineers to guide our user experience. Ability to clearly and effectively communicate and…",ui ux designer,UI/UX Designer,,"Remote in Cottonwood Heights, UT",2022-08-13,2.3,
Sourcetable,USA,"  You will be Sourcetable's first designer, responsible for all UX &amp; UI decisions. API &amp; data inspection interfaces (e.g. easier JSON parsing).",ui ux designer,Product Designer (UX/UI),undefined,"San Francisco, CA",2022-07-17,,100000-150000
Exostar,USA,"  As part of our creative design team, you will be involved in all aspects of the UX/UI lifecycle - from research and design to deployment.",ui ux designer,UX-UI Designer,full-time,Remote,2022-07-19,,
TTEC,USA,"  They need the ability to deliver seamless, effortless experiences for their customers while providing strong returns to their shareholders.",ui ux designer,Conversational UI Dialog Designer- Remote U. S.,,"Temporarily Remote in Englewood, CO",2022-07-17,3.4,
Rapidosoft Technologies,USA,  Required Skill: Designing UI for Mobile domain (iPhone/Android /Blackberry/Java EE). Qualification: Degree in Fine Arts or Any relevant degree.,ui ux designer,UI/UX Designer,,"Jackson Heights, NY 11372",2022-07-17,,
InspiHER Tech,USA,"  Remote with quarterly onsite meetings in Evanston office, United States of America. LOCATION: Remote with quarterly onsite meetings in Illinois office.",ui ux designer,UI/UX DESIGNER - MOBILE AND WEB APPS,undefined,"Remote in Evanston, IN",2022-07-17,,85000-110000
PLACE Corporate Careers,USA,"  We offer benefits such as revenue share, health insurance, soon to come stock options and purchases, and investing. Possess a drive for design and usability.",ui ux designer,UI/UX Designer,,"Remote in Bellingham, WA",2022-07-17,,
"Amyris, Inc.",USA,"  You will partner closely with product owners, usability testing leads, and engineers to enhance the overall quality, value, and experience of our products and…",ui ux designer,Principal UI/UX Designer,full-time,Remote,2022-07-17,3.4,
Photon,USA,"  Lead and review Creative workstreams. Oversee, review, and create design deliverables on assigned projects (e.g., comps, style guides, branding and creative…",ui ux designer,UX/UI Designer,,+4 locationsRemote,2022-07-17,3.6,
GEICO,USA,"  You'll work across teams of product managers, engineers, stakeholders, and other designers on strategy, ideation, design, and testing.",ui ux designer,UX/UI Designer,full-time,"Chevy Chase, MD 20815",2022-08-05,3.3,
Confianz Global,USA,  Experience: 6 to 10 Years. Should have minimum of 6 Years of experience in UI/ UX designs for large corporates or clients.,ui ux designer,UI/UX Designer,,"Remote in Charlotte, NC 28202",2022-07-17,,
MAQ Software,USA,"  Solve all sorts of design challenges with creativity, efficiency, and precision; a full stack designer (interaction, usability, graphic design, HTML, CSS, Power…",ui ux designer,UX/UI Designer,full-time,"Redmond, WA 98052",2022-08-01,3.4,
Express Global Solutions,USA,"  Creating user flows, wireframes, prototypes and mockups. Translating requirements into style guides, design systems, design patterns and attractive user…",ui ux designer,UI/UX Designer,full-time,"Remote in Union City, CA 94587",2022-07-17,3.3,
Fortinet,USA,  We are looking for an experienced UI/UX Designer who will be responsible for the user experience (UX) and user interface (UI) design of our various Fortinet…,ui ux designer,UI/UX Designer,full-time,"Sunnyvale, CA 94086 (East Murphy area)",2022-07-17,3.8,
UDig,USA,"  UDig designs, builds, and implements technology solutions that deliver on business objectives. Helping clients and teammates reach a shared understanding of…",ui ux designer,UX/UI Designer,,"Nashville, TN",2022-07-17,4.5,
Start Studio,USA,"  To that end, the main focus of your work will be working with fellow UX designers, clients, product managers, and software engineers to craft experiences that…",ui ux designer,UI/UX Designer,,"Provo, UT",2022-07-17,,
BXGI,USA,  We are looking for a candidate that can commit to working a 40-hour week and efficiently operate on US West Coast hours (PST) to align with key stakeholder…,ui ux designer,Sr. UX/UI Designer,contract,"Remote in San Mateo, CA+1 location",2022-07-17,,
Video.io,USA,  3+ years experience as an UX/UI designer. Brainstorm and illustrate design ideas of user interface elements. Conduct usability testing and research.,ui ux designer,"Product Designer, UX/UI",,"Remote in San Francisco, CA",2022-07-17,,
Wyze Labs,USA,"  As a UI designer, you will work with product managers, UX designers &amp; researchers and data analysts to build interfaces for various use cases, like security…",ui ux designer,UI Designer,full-time,"Remote in Kirkland, WA+1 location",2022-07-17,,
Standard Forge,USA,"  We create brands that can stand the test of time by building a creative team with the resources to craft and present a consistent, trustworthy identity and…",ui ux designer,UX / UI Designer,,"Remote in Township of Jackson, NJ 08527",2022-07-17,,
Empowered Benefits,USA,  Prototype and iterate on designs based on feedback from our business analysts. Make sure the “wow” factor balances with functionality.,ui ux designer,UX/UI Designer,full-time,"Charlotte, NC 28202 (Fourth Ward area)",2022-07-17,4.0,
ThoughtLab,USA,"  As a Senior UX UI Designer at ThoughtLab you will lead the charge of interpreting client needs and desires into easy to use, engaging user experiences.",ui ux designer,Senior UX / UI Designer,,Remote,2022-07-26,,
Texas State University,USA,"  University Pay Plan Title UI/UX Designer. Recruitment Type Open to All. Online portfolio demonstrating user-centered UX/UI web-based design skills (layout,…",ui ux designer,UI/UX Designer,undefined,"San Marcos, TX 78666",2022-07-17,4.4,5416-7500
Independent Electric Vehicles,USA,  We’re looking for a highly motivated UX designer with 3+ years of experience crafting impeccable wireframes and high fidelity prototypes for web and/or mobile…,ui ux designer,UI/UX Designer,,"Los Angeles, CA",2022-07-17,,
EAB,USA,  This role is responsible for producing and maintaining user interface design systems and wireframing kits for a wide range of .edu website engagements.,ui ux designer,UI Production Designer,full-time,+2 locationsRemote,2022-07-30,3.8,
Amazon.com Services LLC,USA,"  Currently working towards a Bachelor’s or Master's Degree in Design, Human-Centered Interaction, Statistics, Psychology, Computer Science, or other equivalent…",ui ux designer,User Experience (UX) Designer - 2023 (US),undefined,"Seattle, WA+80 locations",2022-07-27,3.5,97200
SAPTA Systems,USA,Description: It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using…,ui ux designer,Lead UI/UX Designer,,"San Antonio, TX 78258",2022-07-17,,
Jobscan,USA,"  The Senior Product Designer will be responsible for the design and implementation of all visual product experiences a Jobscan member interacts with, including…",ui ux designer,UI/UX Designer,full-time,Remote,2022-07-17,,
Beyond 12,USA,  You are an experienced designer with proven UX and UI skills who loves to create beautiful systems and explore their potential.,ui ux designer,UX/UI Designer (Contractor),undefined,Remote,2022-07-28,,50-75
Hustler Hollywood,USA,  The Digital Designer will communicate ideas and information through visuals concepts. Primarily using design software to create compelling visuals that inspire…,ui ux designer,UI/UX Designer,full-time,"Remote in Beverly Hills, CA 90211",2022-07-17,3.2,
Federal Working Group,USA,"  The UI/UX designer would work on the visual side of the user experience for Centurion implementation, building wireframes, UX flow, prototypes, develop visual…",ui ux designer,UX/UI Designer,full-time,"Washington, DC",2022-07-17,3.7,
Adarga,USA,"  Work closely with UX in order to create features that are easy to use, user friendly and that follows our UI guidelines. Good understanding of UI Atomic Design.",ui ux designer,UI Designer,,+1 locationRemote,2022-08-14,,
"Cognosante, LLC",USA,  Cognosante is seeking an experienced UI/UX Interaction Designer with a strong track record of delivering high caliber results with high client satisfaction.,ui ux designer,UI/UX Interaction Designer,full-time,Remote,2022-07-17,3.8,
KPMG,USA,"  Contribute to consistent user experiences and visual designs on products ranging from dashboards, websites and enterprise applications.",ui ux designer,Junior Product/UX Designer,,"Austin, TX 78701 (Downtown area)+56 locations",2022-08-07,3.9,
Strayer University,USA,"  Work within a team of UX designers, front end developers, and content strategists, and partner with product managers and development teams as well as business…",ui ux designer,UI Designer,full-time,"Minneapolis, MN 55426",2022-08-10,3.5,
Sequoia,USA,"  Sequoia is looking for an innovative, creative, and experienced, UX / UI Designer who can lead our user experience journey.",ui ux designer,UX / UI Designer,,"Remote in Austin, TX",2022-07-17,3.9,
JD Software Inc.,USA,  The successful candidates will work closely with fellow software developers to create and produce exceptional user experiences.,ui ux designer,UI/UX Designer,,"Salem, MA 01970",2022-07-17,,
CrowdStrike,USA,  Write and execute test plans for new UI features. Help develop and document requirements. Help educate and advocate for testing best practices and overall…,ui ux designer,UX QA Analyst - Managed Services (Remote),undefined,+1 locationRemote,2022-07-17,3.4,120000-190000
Nickelodeon,USA,"  Assist in onboarding and mentoring junior UI/UX designers on the team. Assist as PAV develops the UI/UX discipline, and hires additional UI/UX designers.",ui ux designer,Sr. UX/UI Designer,full-time,"New York, NY 10036+1 location",2022-07-26,4.0,
CoinFlip,USA,"  They'll be dividing their time between conducting primary research, designing, and iterating on ideas alongside product, marketing, and engineering.",ui ux designer,UX/UI Designer,full-time,"Chicago, IL 60622 (West Town area)",2022-07-17,3.0,
Volkswagen Group of America - Chattanooga...,USA,"  Create low-fidelity wireframes and prototypes in tools (Figma, Sketch, Adobe XD, etc.). Design high-fidelity UI elements. Bachelor’s Degree in Design.",ui ux designer,Multidisciplinary UI Designer (Multi-year contract opportuni...,contract,"Belmont, CA+3 locations",2022-07-28,3.6,
OGK Creative,USA,  Interact extensively with clients and serve as the voice of the user while accommodating customer needs and technical requirements.,ui ux designer,UX/UI Designer,,"Delray Beach, FL 33483",2022-07-17,4.3,
McGraw Hill LLC.,USA,"  Demonstrated exceptional communication and collaboration skills with designers, non-designers at both the peer and senior level.",ui ux designer,UX Designer,undefined,Remote+1 location,2022-07-29,3.9,100000-120000
