company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Institutional Shareholder Services,AUSTRALIA,  Manage product profitability and commercial success. Translate business strategy into product strategy. Drive action throughout the business to deliver the…,product manager,Product Manager,full-time,Sydney NSW,2022-07-21,,
Optus,AUSTRALIA,  Overall vision of the product. Effective validation of IT solutions and identification of alternative solutions for the delivery of products to ensure Online…,product manager,Digital Product Manager,,Sydney NSW,2022-07-17,3.7,
Microsoft,AUSTRALIA,  You need to relish the idea of representing our product vision and advising on identity strategy and investment to all levels of leadership across our customers…,product manager,Principal Product Manager,full-time,Brisbane QLD 4000,2022-07-17,4.2,
MasterCard,AUSTRALIA,  Contribute to the development of new products and product enhancements to meet customers’ needs. Participate in translating product requirements into technical…,product manager,Product Manager - BNPL (Sydney or Auckland),full-time,St Leonards NSW,2022-08-12,4.0,
Bank of Queensland,AUSTRALIA,"  You will be able to work directly with a wide range of internal and external stakeholders to enhance our product propositions, with a sound knowledge of the…",product manager,Product Manager - Everyday Banking,,Brisbane QLD,2022-07-17,3.5,
EonX,AUSTRALIA,"  5+ years technology product management with agile teams, with responsibility across a portfolio of products or services.",product manager,Product Manager,,Melbourne VIC,2022-07-17,,
Culture Amp,AUSTRALIA,  Support Product Managers to discover and deliver high confidence product changes that are convincingly linked with growth opportunities.,product manager,Lead Product Manager,,Remote in Melbourne VIC,2022-07-17,,
Bupa,AUSTRALIA,"  Design and deliver the Product Roadmap by shaping strategy and product vision, and translating it into features and a Program Backlog.",product manager,Product Manager - Digital Identity,full-time,Remote in Victoria,2022-08-09,3.3,
Feel Good Events,AUSTRALIA,  You will also need to make sure our hire system is kept up to date with new products and you will also be in charge of making sure we have relevant photos and…,product manager,Webmaster / Product Manager Part Time,part-time,Ferntree Gully VIC,2022-07-17,,
SafetyCulture,AUSTRALIA,  Build technical knowledge of the product. Develop &amp; lead product strategy for new initiatives and opportunities. Act as a coach and mentor for your team.,product manager,Group Product Manager,full-time,Sydney NSW,2022-07-17,,
News Corp Australia,AUSTRALIA,  Experienced product manager showcasing recent experience in a similar role. Ability to work autonomously and own product outcomes.,product manager,Product Manager,,Surry Hills NSW,2022-07-17,3.8,
Zeder Corporation,AUSTRALIA,  Learn and support product cataloguing function to optimise sales potential of every product. Support driving new product development.,product manager,Product Manager - Junior Support,full-time,Somersby NSW,2022-07-26,,
Deloitte,AUSTRALIA,"  Understanding and first hand experience managing the full product lifecycle. Demonstrated experience leading planning, forecasting and managing product budgets.",product manager,Product Manager - Industrial Redesign and Innovation,,Melbourne VIC 3000,2022-07-17,3.9,
Tyro,AUSTRALIA,  Have experience as a Product Manager or ambitions to enter the world of product management. You will leverage your product expertise and stakeholder management…,product manager,Payments Product Manager,full-time,Sydney NSW,2022-07-29,,
Atlas Technology Solutions,AUSTRALIA,"  Analyze the marketplace, gather inputs from clients and assess competitors to determine the right new products or future direction of existing products.",product manager,Product Manager/Owner,,Sydney NSW,2022-08-12,,
Qantas Airways Limited,AUSTRALIA,"  Create technology-oriented, disruptive growth initiatives that focus on customer acquisition for our starter product.",product manager,Senior Product Manager - Growth,full-time,Sydney NSW,2022-08-16,4.1,
Cover Genius,AUSTRALIA,"  1-3 years of product management or software engineering experience. Exploratory data analysis to uncover insights and product opportunities using SQL, Big Query…",product manager,Associate Product Manager,full-time,Sydney NSW,2022-07-20,,
illion Australia,AUSTRALIA,  The Product Manager is responsible for the product development and ongoing product management lifecycle for the range of Open Data Solutions products.,product manager,Product Manager - Open Banking,full-time,Melbourne VIC,2022-07-19,3.3,
NSW Government -Service NSW,AUSTRALIA,  Proactively seek to unify our customers’ experience across the product offering by engaging with other product teams. You will think big and work small.,product manager,Senior Technical Product Manager,undefined,Hybrid remote in New South Wales,2022-08-10,4.0,114429
NewBook,AUSTRALIA,"  Relevant product management training with demonstrated success in launching new products and features. Responsible for managing the product roadmap, your role…",product manager,Product Manager,,Surfers Paradise QLD,2022-07-17,,
Western Union,AUSTRALIA,"  As a Product Manager, you will lead, define, and implement product strategy for to deliver strategic, customer and business outcomes for a portfolio of projects…",product manager,Product Manager,full-time,Sydney NSW 2000,2022-07-17,3.9,
TikTok,AUSTRALIA,"  4+ years of experience in product marketing, product strategy or product management or relevant experience (partnered with product management and/or engineering…",product manager,Product Marketing Manager,,Sydney NSW+1 location,2022-07-17,,
Catch Of The Day,AUSTRALIA,  3-5 years’ experience as a product manager/business managing multiple stakeholders and delivering product. Understand the interplay between product initiatives…,product manager,Product Manager (Delivery and Customer Experience),full-time,Melbourne VIC,2022-07-27,4.1,
DSV,AUSTRALIA,  This position is part of the DSV Commercial Project Operations team and forms part of our Product Lines. The role is a development role with an operational…,product manager,Product Manager,full-time,Perth WA,2022-07-19,3.4,
Afterpay,AUSTRALIA,"  Understand the customer experience from end-to-end, collecting data and creating tests to show the value behind product ideas.",product manager,Associate Product Manager,full-time,Melbourne VIC+1 location,2022-08-04,3.7,
CV (Christian Vision),AUSTRALIA,  The role is to lead the global team responsible for setting strategy and managing performance of the brand and teams around the world.,product manager,yesHEis Product Manager,full-time,Maroochydore QLD,2022-07-17,,
Xero,AUSTRALIA,  Previous Product experience — with a toolbox of modern product discovery practices to draw upon. Proven experience leading and building high-performing product…,product manager,Product Manager - Small Business Profiles - ALL AU,,Melbourne VIC,2022-08-04,4.4,
Flight Centre Travel Group,AUSTRALIA,"  They will become the voice of the customer, will facilitate uptake of products by planning the development of product collateral with product marketing, and…",product manager,Product Manager,full-time,Queensland,2022-07-17,3.5,
Moose,AUSTRALIA,  A working knowledge of the product development process. This role is responsible for working in partnership with design teams to develop products from initial…,product manager,Product Manager,full-time,Melbourne VIC,2022-07-30,,
Harvey Norman,AUSTRALIA,"  Great discounts on retail products. Have direct sourcing and product lifecycle management experience. Discounts on products, services, and events with partners.",product manager,Product &amp; Marketing Manager,full-time,Homebush NSW,2022-08-05,3.5,
Adobe,AUSTRALIA,  Proven understanding of the business impact of products to drive revenue and increase customer retention &amp; success.,product manager,Product Manager - Digital Optimization,full-time,Sydney NSW,2022-07-17,4.3,
Oracle,AUSTRALIA,  The Product Support Senior Manager will oversee regional responsibilities for client support relationships. Deliver recurring reviews of client support metrics…,product manager,Product Support Sr. Manager,,Brisbane QLD,2022-07-17,3.8,
Deloitte,AUSTRALIA,  Develop new and innovative approaches to product strategy and life cycle management solutions. Coordinate PSLM project workstream delivery with a focus on…,product manager,Manager /Senior Manager - Product Strategy &amp; Lifecycle Manag...,,Melbourne VIC 3000+2 locations,2022-08-02,3.9,
Axsys,AUSTRALIA,  Experience in leading product and delivery teams. As a Product Manager you will be responsible for product planning and implementation throughout the product…,product manager,Product Manager - Accountants,,Melbourne VIC,2022-07-17,,
Atlassian,AUSTRALIA,  Proven experience in Product Management managing a SaaS product. Address CXO level execs when required with support from your hiring manager.,product manager,Product Manager - Developer Productivity,full-time,Sydney NSW,2022-07-17,4.4,
MYOB,AUSTRALIA,  You'll work across multiple product lines and have the opportunity to build and deliver great product experiences for customers.,product manager,Product Manager - Accountants,,Melbourne VIC,2022-07-17,3.5,
Fmclarity,AUSTRALIA,"  Are you an agile product manager looking for a tech startup with a product that is truly inspired? Develop product strategy and product vision, along with…",product manager,Product Manager,,Remote in Southbank VIC,2022-08-15,,
Australian Retirement Trust,AUSTRALIA,  Business and product planning and performance reporting. Experience in product development and implementation in financial services.,product manager,"Product Manager, Corporate &amp; Business",,Brisbane QLD 4000,2022-07-29,,
Iress Limited,AUSTRALIA,  Experience within the financial services sector managing software products. Demonstrate deep product expertise through the use of a broad range of Product…,product manager,Associate Product Manager - Stock Exchange Integrations,full-time,Melbourne VIC,2022-07-17,3.4,
Property Exchange Australia Limited,AUSTRALIA,  Minimum 5 years’ experience in product management / product development. Demonstrated ability to manage product roadmaps with complex tradeoffs and dependencies…,product manager,Salesforce Product Manager - 12 months Fixed Term Contract,contract,Australia,2022-08-06,,
ANZ Banking Group,AUSTRALIA,  We’ve already released our first product - the ANZ Plus app. You will take responsibility for the full life cycle of the product from inception through to…,product manager,Technology Product Manager - ANZx,,Melbourne VIC,2022-08-13,4.1,
MasterCard,AUSTRALIA,"  Knowledge and skills using product management tools, (e.g. market and product plans, project timelines, marketing research, pricing, business case development).",product manager,"Manager, Product Management - Digital and Innovation",full-time,Temporarily Remote in St Leonards NSW,2022-08-16,4.0,
FREEDOM Furniture,AUSTRALIA,  Develop Product Guides for new products. Arrange costings for all new products. Enter local and imported new product information into the Database.,product manager,Product Manager,full-time,North Ryde NSW,2022-08-10,3.9,
MasterCard,AUSTRALIA,"  Leverage working knowledge of Mastercard business, systems, products and customer requirements in making fact-based business and product decisions.",product manager,"Manager - Product Management, Acceptance",full-time,St Leonards NSW,2022-08-12,4.0,
Wise(formerly Transferwise),AUSTRALIA,  You’re able to navigate the product and organisational complexity of a product at scale. You’ve built products at scale – You’ve worked on a product with…,product manager,Senior Product Manager – Pacific,,Sydney NSW,2022-07-20,,
Australia Post,AUSTRALIA,"  Experience in product development, campaigns and product lifecycle management. Support the development of and drive Road Express product strategy, product plans…",product manager,Product Manager - Road Express,full-time,Melbourne VIC,2022-08-16,3.8,
Amart Furniture,AUSTRALIA,  Work with quality to point out specific changes to products or correct use of products. Create training video content on best performing products in the…,product manager,National Product Training Manager,,Rochedale South QLD 4123,2022-07-17,3.1,
Healthengine,AUSTRALIA,"  We expect you to be a champion for Healthengine’s products. Market/customer discovery work and ideation workshops, identifying new product opportunities.",product manager,Product Manager - Marketplace,full-time,Remote in Perth WA,2022-07-17,4.2,
Medibank,AUSTRALIA,"  As Digital Product Manager you will play a key role in the digital product team, helping to deliver new products and services to market.",product manager,Digital Product Manager,,Docklands VIC 3008,2022-08-10,3.4,
Australian Government Department of Defence,AUSTRALIA,"Display significant product management experience, ideally in the government environment. Have the ability to make accurate, considered and timely decisions in…",product manager,EL1 - Product Manager,undefined,Remote in Cairns QLD,2022-08-05,4.1,106074-119651
AESOP Corporate,AUSTRALIA,Generous product discount of up to 50% &amp; complimentary product allocation. You r keen eye for design and high creative acuity will see you partnering with both…,product manager,Product Development Manager,full-time,Hybrid remote in Melbourne VIC,2022-07-17,,
Ethos BeathChapman,AUSTRALIA,The hiring manager has been with the organisation for some time and is upbeat and relaxed while determined and focused to delivery change that improves the…,product manager,Product Manager - Corporate Systems,undefined,Australia,2022-07-26,,170000
Trapeze Group Limited,AUSTRALIA,Product Management – Lead the end-to-end product management of products developed and sold by the Emergency Services Business Unit.,product manager,Product Manager,full-time,Brisbane QLD,2022-07-17,,
Selinaching,AUSTRALIA,"Responsibilities Are you looking for a Career Change that gives you freedom,flexibilty, this lucrative online business could be for you. Have you ever…",product manager,Product Manager - Work Remotely,,Remote in Australia,2022-08-09,,
Micromine,AUSTRALIA,"Experience with strategy, pricing, and software product management. Creating the Micromine Origin product strategy and translating it into detailed road maps.",product manager,Product Strategy Manager (Micromine Origin),full-time,Perth WA,2022-07-17,4.0,
VMware,AUSTRALIA,"Tanzu Labs Product Managers align their teams on outcomes and drive product strategy. Perform research, brainstorm solutions, and help guide product direction.",product manager,"Staff Product Manager Brisbane, Queensland",full-time,Temporarily Remote in Brisbane QLD+2 locations,2022-08-03,4.1,
Tritium,AUSTRALIA,Full product creation lifecycle experience. Ensure the resultant product is compelling. Support the development of product messaging during the conceptual phase…,product manager,Technical Product Manager,full-time,Brisbane QLD,2022-07-17,3.6,
"Children, Youth Justice and Multicultural Affairs",AUSTRALIA,"Lead a program of work that involves multiple projects, analysis of complex programs and related issues, formulation and analysis of innovative options for…",product manager,Manager Product &amp; Partnerships,,Brisbane QLD,2022-08-09,,
Deloitte,AUSTRALIA,Able to align stakeholders around the product roadmap and maintain a prioritised list of product initiatives. 2-3 years experience as a Product Manager within a…,product manager,Junior Product Manager - Deloitte Software Group,,Sydney NSW 2000,2022-07-26,3.9,
Techtronic Industries (TTI),AUSTRALIA,Generous discounts on TTI products. Ensure all new Consumer products are assessed to ensure service approach is identified before the product is launched and…,product manager,Aftersales Product Manager,,Australia,2022-07-27,3.5,
Optus,AUSTRALIA,Working with product SME’s to create impactful strategic plans for product initiatives; Gain significant experience in product strategy in the small to medium…,product manager,Product Strategy Manager,,Sydney NSW,2022-07-17,3.7,
BlockTrust,AUSTRALIA,Experience creating product hypothesis and testing product assumption via market search and product testing. Experience in creation of product roadmaps linking…,product manager,Product Manager,full-time,Australia,2022-07-17,,
Latitude Financial Services,AUSTRALIA,Develop and execute on product strategy with consideration of new product development or the enhancement of existing products to ensure it meets the needs of…,product manager,Senior Product Manager,full-time,Docklands VIC,2022-08-09,,
EY,AUSTRALIA,Ensure products are marketed and distributed effectively. 3 – 5 years’ experience in product management preferred. To qualify for the role you must have.,product manager,Oceania Product Manager | 12-month secondment,undefined,Sydney NSW 2000,2022-08-11,4.0,90000-106000
Ingram Micro,AUSTRALIA,"  Providing pricing information, product availability, lead times and accurate specs. Managing product enquiries and making sales recommendations to the sales…",product manager,Product Manager,,Sydney NSW,2022-07-17,3.7,
Bupa,AUSTRALIA,"  Solid knowledge of Lean product and customer development. Design and deliver the Product Roadmap by shaping strategy and product vision, and translating it into…",product manager,Product Manager,full-time,Remote in Victoria,2022-07-17,3.3,
ResMed,AUSTRALIA,"  Collaborate with the Product Teams to convert product vision, customer feedback and acceptance criteria into actionable work items for the development team and…",product manager,"Manager, Product Management- Devices",full-time,Temporarily Remote in Sydney NSW,2022-07-17,3.8,
CSR Group,AUSTRALIA,  You are a Product Manager with at least 3 years’ experience managing a product or category portfolio. Project management of initiatives to ensure products and…,product manager,Product Marketing Manager - Cemintel,full-time,Sydney NSW,2022-07-25,3.4,
Macquarie Group Limited,AUSTRALIA,  You will adopt Human Centred Design (HCD) and engage with financial advisers and investment managers to develop great solutions for new and existing clients.,product manager,Wealth Product Transformation Senior Manager,full-time,Sydney NSW,2022-07-17,3.8,
WiseTech Global,AUSTRALIA,"  In our Sydney Head Office, we have around 30 teams (plus sub-teams) tasked with solving deeply complex industry problems.",product manager,Technical Product Manager,,Sydney NSW,2022-08-12,,
Bankwest,AUSTRALIA,"  The team will also ensure there is adequate senior leader oversight and challenge of new products, major product changes and product review outcomes through the…",product manager,Manager Product Assurance,full-time,Perth WA,2022-08-10,3.5,
Heritage Bank,AUSTRALIA,  Previous product management and product development experience in the financial services industry. Demonstrated experience in driving revenue and profit growth…,product manager,Product Manager Business Banking and Third Party Products,full-time,Hybrid remote in Australia,2022-07-17,3.5,
Scentre Group,AUSTRALIA,"  Product Management - full technology product lifecycle from new product and business case development, to delivery, roadmaps and retire.",product manager,Product Manager,full-time,Sydney NSW,2022-07-28,4.0,
Commonwealth Bank,AUSTRALIA,  Sound understanding of business processes and products and applicable regulatory requirements. Actively participate in process design and problem solving…,product manager,Product Manager,full-time,Sydney Central Business District NSW,2022-08-10,4.0,
Adevinta Group,AUSTRALIA,"  Be a leader within the organisation in the craft of modern product management, product discovery and agile product delivery. You can fill these boots with..",product manager,Group Product Manager – Motors,full-time,Sydney NSW,2022-07-17,,
Amazon Support Services PtyLtd,AUSTRALIA,"  7+ years of experience in product or program management, product marketing, business development or technology. Experience with end to end product delivery.",product manager,"Sr Product Manager, EC2 Digital Sovereignty",full-time,Sydney NSW,2022-07-17,3.5,
Straumann,AUSTRALIA,  Relevant dental product and industry knowledge; Develops creative product/brand campaigns reinforcing the positioning. Develops sales tools to help drive sales.,product manager,"Product Manager, Ortho - Australia",full-time,Victoria,2022-07-17,,
ANCA,AUSTRALIA,  Manage the entire product life cycle from product conception to end of volume production. Oversee market competition by comparing ANCA Motions products to…,product manager,Product Manager - Grinding Applications,,Melbourne VIC,2022-07-17,,
Google,AUSTRALIA,"  5 years of experience in product management. Experience creating product roadmaps from conception to launch, driving the product vision, defining go-to-market…",product manager,"Product Manager, Maps, User-Generated Content",full-time,Sydney NSW,2022-07-17,4.3,
Canva,AUSTRALIA,  Drive the vision and strategy for a key product growth team within Canva and increase key metrics 10X. Demonstrated ability to influence other teams who own a…,product manager,Senior Product Manager - Virality (AU/NZ - remote),full-time,Remote in Sydney NSW,2022-07-17,3.8,
Industrial Automation Business (IAB),AUSTRALIA,"  Develop and execute a product marketing plan, managing lifecycles, stock, and product positioning in the marketplace for industrial Control and Components.",product manager,Product Manager/Specialist,,Melbourne VIC,2022-07-17,,
Omron Corporation,AUSTRALIA,"  Develop and execute a product marketing plan, managing lifecycles, stock, and product positioning in the marketplace for industrial Control and Components.",product manager,Product Manager/Specialist,,Melbourne VIC,2022-07-17,,
Xero,AUSTRALIA,  Proven product practice leadership skills. Proven experience shipping digital products. Experience with a global product and distributed teams.,product manager,Product Manager - Foundations Services,,Temporarily Remote in Melbourne VIC,2022-08-11,4.4,
Macquarie Group Limited,AUSTRALIA,"  Banking and Financial Services is Macquarie’s retail banking and financial services business, providing a diverse range of personal banking, wealth management,…",product manager,Platform Product Manager,full-time,Sydney NSW,2022-07-19,3.8,
Newell Brands,AUSTRALIA,  The role will direct activities to ensure the effective management of our product portfolio to achieve profit targets that are based on long term product and…,product manager,Senior Product Manager,full-time,Scoresby VIC,2022-07-17,3.4,
Slater and Gordon,AUSTRALIA,  3-4yrs' experience in product/solution ownership. Highly organized with a project management approach to product solution priorities to deliver key milestones.,product manager,Product Solutions Manager,,Australia,2022-08-03,2.9,
WooliesX,AUSTRALIA,"  Analyse data relating to your product and implement optimisations based on the analysis. Participate in team planning, scoping and status meetings and make…",product manager,"Product Manager, Privacy",full-time,Darlinghurst NSW 2010,2022-07-22,3.6,
Madison Technologies,AUSTRALIA,  Determine product specifications and business cases to support the development of new products and services. Set and manage inventory levels for all product SKU…,product manager,Product Line Manager,full-time,Silverwater NSW,2022-07-17,,
Visa,AUSTRALIA,  Relevant commercial experience in product management. Experience with Financial Institution/Banking product development. Experience in and passion for payments.,product manager,"Product Manager, Network &amp; Platform Solutions",full-time,Temporarily Remote in Sydney NSW,2022-07-22,3.9,
"JPMorgan Chase Bank, N.A.",AUSTRALIA,  Payables and receivables product knowledge. Managing product level RCSA's. The successful candidate will actively participate in the delivery of the core cash…,product manager,CIB - Payments - Product Manager - Associate - Australia,full-time,Sydney NSW,2022-08-15,3.8,
Asahi Beverages,AUSTRALIA,"  Brief in digital media and digital product requirements to support the development of media, websites and other product needs.",product manager,Product Manager- New Product,full-time,Melbourne VIC,2022-08-03,3.9,
HCF,AUSTRALIA,  The role will be a product SME for the International Business products to drive collaboration with all key stakeholders to ensure staff and member queries are…,product manager,Product Manager,full-time,Sydney Central Business District NSW,2022-08-12,1.9,
IOOF Holdings,AUSTRALIA,"  Identify opportunities to rejuvenate or rationalise less contemporary products, and develop strategies to improve or transition customers to more relevant…",product manager,Senior Product Manager,full-time,Hybrid remote in Sydney NSW 2000,2022-07-17,3.5,
Ampcontrol,AUSTRALIA,  Collaborating with multidiscipline engineers for the development of products and application solutions. Making technical and commercial value judgments in…,product manager,Product Development Manager,full-time,Callaghan NSW,2022-08-11,4.0,
DNA Talent,AUSTRALIA,  Manage the end-to-end product lifecycle for a diverse portfolio of products in execution of the product strategy. BCS Certificate in Business Analysis Practice.,product manager,Senior Product Manager,full-time,Melbourne VIC,2022-07-17,,
MasterCard,AUSTRALIA,  Have previously worked as a Product Manager building software products. Experience leading a cross-functional team without being their line manager.,product manager,"Manager, Product Development",full-time,St Leonards NSW,2022-08-03,4.0,
HCF,AUSTRALIA,  Evangelise product vision and experience across HCF. Experience working with 3rd party partners across product lifecycle.,product manager,Digital Product Manager,contract,Sydney NSW,2022-07-17,1.9,
Ignite Travel,AUSTRALIA,  Negotiating high level deals with key suppliers to deliver product range &amp; long-term business growth of assigned destinations.,product manager,"Product Manager - Broadbeach, QLD",full-time,Broadbeach QLD,2022-07-17,3.9,
Adobe,AUSTRALIA,  You will collaborate across the broader product management organisation to build and deliver a roadmap that drives toward business targets.,product manager,"Adobe.com DX, Web Product Manager APJ",full-time,Sydney NSW,2022-07-17,4.3,
Macquarie Group Limited,AUSTRALIA,"  You will also be involved in the ongoing management of the business and commercial loan product suite, including day to day product, portfolio and pricing…",product manager,Product Manager,full-time,Sydney NSW,2022-07-17,3.8,
Sportradar AG,AUSTRALIA,"  Support product and delivery teams through facilitation of customer insights, product feedback and participation in workshops around new product innovations and…",product manager,Product Services Manager (Cricket),full-time,Hybrid remote in Melbourne VIC,2022-08-04,,
Immutable X,AUSTRALIA,  Utilise data-driven insights to constantly improve the product. Proven track record of achieving product success and growth in previous roles.,product manager,Principal Product Manager - Games,full-time,Remote,2022-08-10,,
Veeva Systems,AUSTRALIA,"  Direct the product development team to execute the product roadmap and product quality agenda. Working experience with databases/data product such as SQL,…",product manager,Product Manager - OpenData (Australia),,Sydney NSW,2022-07-17,,
Trademax Global Markets,AUSTRALIA,  Define the product strategy and roadmap to meet company targets for product line. Work with designers to deliver detailed product graphic design for product…,product manager,Product Manager,contract,Sydney NSW,2022-07-17,,
Amadeus,AUSTRALIA,  Strategic vision for the product: The product manager contributes to the definition and evolution of the Self-service and Biometrics portfolio by defining and…,product manager,Product Manager,full-time,Sydney NSW,2022-08-12,4.0,
PLAYGROUND XYZ,AUSTRALIA,"  Defining and iterating on your product through continuous product discovery and validation. You have at least 2+ years experience in a product management role,…",product manager,Product Manager (x7),,Remote in Sydney NSW,2022-07-17,,
Adevinta Group,AUSTRALIA,"  Experience with native mobile app products. Be outcome focused by defining, tracking and communicating product goals.",product manager,Senior Product Manager,full-time,Sydney NSW,2022-07-17,,
Wolters Kluwer,AUSTRALIA,  Manage localized products through product lifecycle as appropriate. Proven experience in product development and internationalization.,product manager,Product Manager,full-time,Melbourne VIC,2022-07-29,3.6,
Firesoft People,AUSTRALIA,  Collaborate with cross functional teams. Ability to take ownership of a task regardless how big or small. Ability to communicate complex ideas simply.,product manager,Product Manager,undefined,Hybrid remote in Sydney NSW,2022-08-10,,160000
Iress Limited,AUSTRALIA,"  Some product management experience, preferably with experience in SaaS and Cloud Computing products. Strong analytical skills with experience of user and…",product manager,Product Manager - SaaS &amp; Cloud,full-time,Remote in Melbourne VIC,2022-07-17,3.4,
JLL,AUSTRALIA,"  Define product roadmaps and drive product vision with clear customer and market focus. Experience of going through full product lifecycle, integrating customer…",product manager,Senior Product Manager,,Remote in Sydney NSW,2022-07-17,3.7,
Target Australia Pty Ltd,AUSTRALIA,  Experience working with product teams in an agile development environment. Proven track record in delivering digital products through their lifecycle.,product manager,Digital Product Manager,full-time,Australia,2022-08-03,3.8,
