company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
University of Pennsylvania,USA,"  Other duties might include: performing data management functions like extracting, importing, and exporting data from various in-house applications;…",data analyst,Data Analyst Junior (Neuropsychiatry),full-time,"Philadelphia, PA 19104 (University City area)+6 locations",2022-07-17,4.2,
Luxoft,USA,"  Contribute to data models and designs for the data warehouse. Strong skill in data query, profiling, data mapping, domain knowledge gathering and data modeling …",data analyst,Data Analyst,,"Irvine, CA+1 location",2022-08-06,4.4,
Recruiting for Good,USA,"  He/she will be responsible for analyzing the data for completeness and accuracy. Will help in gathering requirements, documenting, and producing automated IPA…",data analyst,Remote Data Analyst Healthcare,full-time,"Remote in Los Angeles, CA",2022-08-16,,
Reynolds and Reynolds,USA,"  3-5 years of experience in a parts department, preferably Back (Shop) parts counter at a dealership. Utilizing your back parts counter experience, you will be…",data analyst,Parts and Labor Data Analyst,full-time,"Tampa, FL 33601+1 location",2022-08-14,3.2,
Seer Interactive,USA,"  You’ll work within our data warehouse, using BigQuery and pulling business insights out of data. You’ll be entrenched in the data; working with Product and…",data analyst,Data Analyst (standing),undefined,+1 locationRemote,2022-07-17,,80000-100000
SpectrumAM,USA,"  Deep knowledge of data warehousing, and mining. 5 weeks of PTO to allow for rest, travel, family, and your hobbies. Working knowledge with CRM programs.",data analyst,Marketing Analyst - Data collection,undefined,"San Antonio, TX 78232",2022-08-13,3.2,50-60
Decide,USA,"  Explore massive data sets and identify trends. Strong command of a data-focused programming language, such as Python or R.",data analyst,"Data Analyst, Applied ML",full-time,Remote,2022-07-17,,
GOCOOL,USA,"  Develop machine learning, data mining, statistical, and graph-based algorithms. Leverage data to perform intensive analysis across all areas of our business to…",data analyst,Data Analyst,,"Bellevue, WA",2022-07-17,,
FedEx Supply Chain,USA,  Manage data gathering for customers’ benchmark key performance metrics. Develop customer presentations showing data trends and possible solutions to the…,data analyst,Business Data Analyst,undefined,"Lebanon, IN 46052",2022-08-10,3.3,30
"City of Grand Junction, Colorado",USA,  Oversee department-specific and industry-wide research including visitor profile and economic impact research; develop first-party data and manage third-party…,data analyst,Data Analyst,undefined,"Grand Junction, CO 81506",2022-07-17,,6391-7192
MIT,USA,  The typical research analyst is considering future graduate study in economics. Will work hand-in-hand with faculty members to clean and analyze data collected…,data analyst,Research Analyst (Data),full-time,"Cambridge, MA 02139 (MIT area)",2022-07-17,4.2,
State of New Mexico,USA,"  End users of the EPICS data system, as well as various internal and external entities that make data requests. The ideal candidate will have experience in:",data analyst,Data Analyst,undefined,"Santa Fe, NM 87505+1 location",2022-08-13,3.5,43954-70326
"Webstaurant Store, Inc.",USA,"  Opportunity to grow skills as you work alongside experienced digital marketers and data analysts. 4+ years of experience in digital marketing, with at least 2+…",data analyst,Conversion Rate Data Analyst (Remote),full-time,"Remote in Lititz, PA 17543",2022-08-16,2.9,
Neurocrine Bioscience,USA,"  May perform analysis of raw data to identify patterns, exceptions and erroneous data. May collaborate with stakeholders to organize data, make data readily…",data analyst,"Associate Analyst, Data",full-time,"San Diego, CA 92130 (Carmel Valley area)",2022-08-16,,
National Louis University,USA,"  Develops data visualizations based on analysis and interpretation of data using PowerBI, Excel or other University systems.",data analyst,Data Analyst,full-time,"Chicago, IL 60603 (The Loop area)",2022-08-16,3.7,
Piper Companies,USA,  Degree in business/data analytics preferred. Embed with business lines to analyze data and produce insights. Experience with the implementation and measurement…,data analyst,Data Analyst,undefined,"Reston, VA+4 locations",2022-08-14,4.5,85000-95000
KLEAR Digital,USA,  Ability to work well with others and other data analysts on projects. Interpret data needs and assess how to meet those requirements with the available data and…,data analyst,Junior Data Analyst,,"Mansfield, PA 16933",2022-07-17,,
Coretelligent,USA,"  2+ years’ experience as a data analyst. Develop and maintain databases by acquiring data from primary and secondary sources, and build scripts that will make…",data analyst,Data Analyst,,Remote,2022-08-10,4.0,
John Deere,USA,"  Experience analyzing legal spend, matter management, or contract data. Define and implement reporting on data aligned to metrics and KPIs.",data analyst,GLSG Process &amp; Data Analyst,,"Remote in Moline, IL 61265+1 location",2022-08-16,4.0,
University of North Texas,USA,  Advancement Services is University Advancement is seeking a part-time data analyst to assist with fiscal and calendar year-end processing of data requests and…,data analyst,Data Analyst,undefined,"Denton, TX 76203",2022-08-09,4.2,60
HUB International,USA,"  Required Experience: 2-5 years of relevant experience. Must be thorough, detail-oriented and is responsible for working with confidential information.",data analyst,Employee Benefits Data Analyst,,"Omaha, NE 68182",2022-08-05,3.2,
Federal Reserve Bank of Dallas,USA,"  Working experience in data analytics and data integration. Strong experience with Interpreting data, Profiling data sets, analyzing results using statistical…",data analyst,Data Analyst,full-time,"Remote in Dallas, TX 75201",2022-07-17,3.9,
University of California San Francisco,USA,"  Under direct supervision of Dr. Jet Vonk, the Data Analyst will acquire skills and knowledge of professional concepts in research data analysis, including…",data analyst,Data Analyst,full-time,"San Francisco, CA 94143 (Inner Sunset area)+6 locations",2022-07-28,4.2,
Michael Kors,USA,"  Maintains data documentation for dissemination. Supports new technological integrations, upgrades, and ingestion of new data sources by validating data between…",data analyst,Customer Data Analyst,full-time,"New York, NY",2022-08-10,3.7,
Morgan Stanley,USA,"  Ability to analyze data with proficiency in SQL, Microsoft Suites. This role requires that all successful applicants be fully vaccinated against COVID-19 as a…",data analyst,Data Analyst - Parametric,full-time,"New York, NY 10036 (Midtown area)+1 location",2022-07-17,3.8,
Asian Americans Advancing Justice,USA,"  Administer and support VAN and other voter contact tools to promote data integrity and cleanliness, and monitor data pipelines between tools;",data analyst,Data Analyst,undefined,"Remote in Norcross, GA 30071",2022-08-10,,50000-65000
Iowa State University,USA,  This position will also interface and build relationships with other data analysts/users on campus. The successful candidate will have a strong attention to…,data analyst,Data Analyst - Student Affairs,full-time,"Ames, IA",2022-08-09,4.3,
Bridge Financial Technology,USA,"  Attention to detail; a data detective who can navigate disparate data sources to identify patterns. Using data expertise and curiosity, understand data…",data analyst,Reconciliation Data Analyst,full-time,"Remote in Chicago, IL",2022-07-17,,
Louisiana State University,USA,"  Answer Hotline calls and enter complaints data into respective Agency’s Database. Excellent analytical and verbal/written skills, as well as attention to detail…",data analyst,Customer Service Analyst (Data Analyst 1),full-time,"Baton Rouge, LA 70808 (LSU area)",2022-07-17,4.1,
ATP,USA,"  You have experience with data modeling and a good understanding of big data engineering. Within your first 30 days, work with other analysts to build a solid…",data analyst,Junior Data Analyst,full-time,Remote,2022-07-17,,
Disney Streaming,USA,"  Apply advanced analytics techniques (data mining, data visualization, statistical analysis, machine learning) on large-scale, high-dimensional data to help…",data analyst,Data Analyst,,"New York, NY+6 locations",2022-07-17,,
State of Wisconsin,USA,"  This will involve analysis of large data sets, gaining an understanding of the underlying data, and working collaboratively to refine these products.",data analyst,Data Analyst,undefined,"Remote in Madison, WI 53703+1 location",2022-08-13,3.5,30-36
StrongMind Inc.,USA,  Research data relationships and develop SQL logic to join disparate data sources for use in downstream reporting. Four-year degree and/or equivalent experience.,data analyst,Data Analyst,full-time,"Chandler, AZ 85225",2022-08-16,,
DHL,USA,  Uses knowledge of business and data structure to discover and/or anticipate problems where data can be used to solve the problem.,data analyst,Business Data Analyst,,"Westerville, OH 43082+10 locations",2022-08-16,3.7,
Community Tech Alliance,USA,"  CTA seeks to uplevel program impact by unlocking the potential of data, using software and data engineering, and removing the barriers to entry.",data analyst,Data Analyst,undefined,Remote,2022-07-17,,85000
Propel Together,USA,  Responsibilities include analysing data for the product and sales team in order for them to engage with customers more and using data to help answer customer…,data analyst,Data Analyst,,Remote,2022-08-02,,
St. Mary's Healthcare,USA,"  Maintain Pharmacy Charge Master to ensure accuracy of data and pricing information. Hours Per Week: 40 hours. Develop, test, and implement system upgrades.",data analyst,Pharmacy Data Analyst,full-time,"Amsterdam, NY 12010",2022-07-17,3.8,
RSA Tech,USA,  Experience working with sets of data. Demonstrated experience of ensuring data accuracy. Demonstrated experience running and analyzing data reports and…,data analyst,Junior Data Analyst - Fulltime Position,full-time,"Little Elm, TX",2022-07-17,,
Ameren,USA,  Integrates data from multiple sources to produce requested or required data elements. Applies best practices and established procedures to analyze data and…,data analyst,Data Analyst,full-time,"Hybrid remote in St. Louis, MO",2022-08-16,3.7,
University of Vermont,USA,"  The FEMC Data Analyst provides data, analytical, scripting, spatial analysis and data modeling support for FEMC products.",data analyst,FEMC Data Analyst,,"Burlington, VT",2022-08-13,4.3,
City of South Bend,USA,  Use reporting and data analysis tools to improve the quality and use of data. Responsible for providing data and analytical support for data requests and…,data analyst,Police Data Analyst-SQL,undefined,"South Bend, IN 46601",2022-07-17,4.0,50000-55000
US Social Security Administration,USA,"  Experience must include performing business analysis and data analysis with data related to social insurance programs, disability insurance programs, or health…",data analyst,Program Analyst (Data Analyst),undefined,"Remote in New York, NY",2022-08-16,3.6,106823-138868
GSN Games,USA,"  Experience using SQL, including complex queries from multiple data sources. Identify meaningful proxies of player behaviors where data doesn’t exist.",data analyst,Data Analyst,full-time,+1 locationRemote,2022-07-17,3.8,
Radian,USA,"  Lead Tier 3 support efforts, and research what causes models or data to fail when lower support tiers are unable to resolve issues.",data analyst,Data Science Analyst - 100% Remote,undefined,Remote in Maryland,2022-07-17,3.5,69238-107309
Government of the District of Columbia,USA,"  Develops and implements data collection systems, and other strategies to optimize statistical efficiency and data quality.",data analyst,Data Analyst,undefined,"Washington, DC",2022-08-12,3.7,90799-116991
CareDash,USA,"  Performing data collection, data scrubbing, and data preservation on ""big data"" while continuously optimizing and maintaining the scripts necessary for…",data analyst,Data Analyst,,"Cambridge, MA",2022-07-17,5.0,
Altus Group,USA,"  Research and extract data from various data sources: Extract and organize relevant data points into a standard, ingestible format.",data analyst,Data Analyst,full-time,"Southlake, TX 76092",2022-08-16,2.7,
University of Nebraska,USA,"  Must have a solid understanding of data systems, including data relationships and data modeling. Experience with data visualization software.",data analyst,Data Analyst,undefined,"Lincoln, NE",2022-08-06,4.3,50000
Strategic Energy Innovations,USA,"  This role will be responsible for gathering, cleaning, and analyzing vast amounts of City energy data and then creating compelling reports and data…",data analyst,Sustainability Data Analyst,undefined,"Hybrid remote in Durham, NC 27701",2022-08-11,3.6,3050
Project Consulting Group (PCG),USA,"  Demonstrated excellence in data manipulation and data visualization skills. Experience with data cleansing, data conversion and ETL initiatives.",data analyst,Data Analyst,undefined,"Stillwater, MN 55082",2022-07-17,4.4,80000-120000
Tarrant County Homeless Coalition,USA,"  Assists with research, statistical data, and policy support in order to facilitate the County’s ARPA and COVID-19 efforts in a variety of areas including County…",data analyst,Data Analyst - Tarrant County,,"Fort Worth, TX 76105 (South East area)",2022-07-17,3.7,
Red Ventures,USA,"  Work with data science, data architects, and business teams to ensure analysis and visualizations scale efficiently. What We're Looking For:",data analyst,Data Analyst - RVO Health,undefined,"Remote in Charlotte, NC",2022-07-17,3.2,75000-111000
North Reading Public Schools,USA,"  In this position, you will work with the Title 1 Coordinator to analyze data and work with Principals, Title 1 Teachers, Teachers, and Data Leaders district…",data analyst,Title 1 Data Analyst (Anticipated),undefined,"North Reading, MA 01864",2022-08-14,4.3,5000
Schlumberger,USA,"  He/she maintains the well data integrity and reliability, designs and processes detailed daily and End ofWell Reports based on the data gathered during well…",data analyst,GSS Data Analyst,,"Houston, TX",2022-07-17,4.0,
Columbia Sportswear Company,USA,  Evangelize data and tools that increase organizational access to data and adhoc capabilities to help business stakeholders to draw conclusions and drive data…,data analyst,Sr. DATA ANALYST,full-time,"Portland, OR 97229+1 location",2022-08-07,3.7,
Omaha Public Power District,USA,  This position will create efficiencies through data discovery. OPPD's Utility Operations is looking for a a Part-time Data Analyst to performs data analytics to…,data analyst,Part Time Data Analyst,undefined,"Elkhorn, NE",2022-08-04,3.8,23.23
Johns Hopkins University,USA,  Responsible for maintaining the integrity and security of data during data processing. Experience working with data close to the point of data generation or…,data analyst,Research Data Analyst,full-time,"Baltimore, MD 21231 (Middle East area)+3 locations",2022-08-16,4.0,
Digital Ocean Jobs,USA,"  Develop and automate the delivery of data views, dashboards, and self-service data exploration to provide insights at scale. What You'll Be Doing:",data analyst,Data Analyst,,"Remote in Colorado Springs, CO+1 location",2022-08-12,3.9,
General Dynamics Land Systems,USA,  Interpret technical data in support of proprietary informational updates across the organization. Support or perform research/analysis for inventory/data…,data analyst,Data Analyst (P54),,"Fort Lewis, WA",2022-08-11,3.7,
DUOPEAK,USA,"  Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores. Highly analytical, data-driven individuals.",data analyst,Data Analyst,full-time,"Menlo Park, CA",2022-07-17,,
Nova Southeastern University,USA,  Revises definition of data as defined in data dictionary. Maintains data integrity and confidentiality. Selects statistical tests for analyzing data.,data analyst,Data Analyst I,full-time,"Fort Lauderdale, FL 33314",2022-08-14,3.8,
Square,USA,  Leverage product feedback data to drive analyses and actionable recommendations to influence product roadmap and sales strategy. Check out our I+D page.,data analyst,"Data Analyst, Seller Insights",full-time,"San Francisco, CA+6 locations",2022-08-14,3.7,
Home Depot / THD,USA,"  Experience in E-commerce, data management, process analysis and improvement. The Digital Content Data Analyst serves as the primary product data category lead…",data analyst,Digital Content Data Analyst (Remote),undefined,"Remote in Atlanta, GA 30301",2022-08-14,3.7,130000
ServiceChannel,USA,"  Must have ability to perform data analysis on their own using some raw data. Interpret data, analyze results using statistical techniques.",data analyst,Data Analyst - Customer Success Team,full-time,"Remote in Pleasanton, CA",2022-07-17,3.9,
OneMagnify,USA,"  Knowledge of data transfer and ingestion technologies. As a Senior Data Analyst, you will be responsible for providing the data and analytics support for…",data analyst,Senior Data Analyst,full-time,"Dearborn, MI",2022-07-17,3.3,
Moove-it,USA,"  Experience with data project management. Experience with big data tools: Spark. Design, implement, and optimize data processes.",data analyst,Data Analyst,,Remote,2022-07-17,,
University of Toledo,USA,  The analyst will also perform data validation and testing of business processes and reports.  1 - 3 years’ experience with data reporting tools (Evisions Argos…,data analyst,Data Analyst,full-time,"Toledo, OH 43606 (Ottawa area)+1 location",2022-08-07,4.2,
Home Depot / THD,USA,"  Operates under the supervision and mentorship of more experienced managers and data scientists. A Data Analyst, Supply Chain leverages technical abilities to…",data analyst,"Data Analyst, Supply Chain Analytics (Remote)",,"Remote in Atlanta, GA 30301+1 location",2022-08-03,3.7,
Deloitte,USA,  This is a part-time syndicated loan data entry analyst opportunity supporting the Solvas|Digitize Managed service. Review automated data extraction results.,data analyst,Part-Time Data Entry Analyst - Solvas Financial Technology,full-time,"Seattle, WA 98104 (Downtown area)+22 locations",2022-07-23,3.9,
EMC Insurance,USA,  Ensures data is accessible by collaborating with IT and connecting repository data to reporting visualization tools like PowerBI.,data analyst,Data Analyst,full-time,"Home, PA+1 location",2022-08-16,3.8,
Clinton National Airport (LIT),USA,  Develops queries to extract various information and data from primary and secondary data sources; establishes and maintains databases/data systems.,data analyst,Procurement Data Analyst,undefined,"Little Rock, AR 72202 (Bill and Hillary Clinton National Airport area)",2022-08-05,,41000-65000
"William E. Wecker Associates, Inc.",USA,"  Experience in data analysis and strong computer skills (we use SAS, Stata, R and S-Plus, Python, Perl, Mathematica, and other scientific packages, and standard…",data analyst,Senior Data Analyst,,"Jackson, WY 83001",2022-07-17,,
University of Michigan,USA,"  Reviews business requests for data and data usage, researches data sources for new and better data feeds. Designs and constructs relational databases for data…",data analyst,Data Science Analyst,full-time,"Ann Arbor, MI 48109",2022-07-17,4.3,
Conduent,USA,"  Extensive experience in MS SQL, Data Warehousing programs, AWS Quick Sight dashboard visualization for data intelligence and analysis.",data analyst,Data Analyst,,"Baltimore, MD 21201 (Downtown area)+3 locations",2022-08-12,2.7,
"Sony Pictures Entertainment, Inc.",USA,"  Participate in the development of annual departmental and capital budgets, providing historical data to support planning.",data analyst,Data Analyst,full-time,"Culver City, CA+1 location",2022-08-08,4.1,
GALY,USA,"  We seek a data collector to dive in data science, who will ensure that collected data is relevant and exhaustive while interpreting the analytics results.",data analyst,Data Analyst (BR),undefined,"Sunderland, MA 01375",2022-08-13,,5500
Bob's Stores,USA,  Proactively identify trends in data and make recommendations on operational improvements. Able to demonstrate exceptional numerical and analytical skills with…,data analyst,Junior Data Analyst,full-time,"Meriden, CT 06451",2022-08-12,3.4,
Blueprint Title.,USA,"  3-5 years of prior work experience in a fast-paced professional setting. You will focus on collecting data, organizing that data, and then analyzing the data to…",data analyst,Data Analyst,full-time,+1 locationRemote,2022-07-26,,
Viasat,USA,  Monitoring data quality and removing corrupt data. Using data mining to extract information from data sets and identify correlations and patterns.,data analyst,Data Analyst,undefined,"Remote in Englewood, CO 80112+3 locations",2022-07-22,3.7,70550
710 Labs,USA,"  Develop and implement databases, data collection systems, and data analytics to optimize efficiency and quality. Strong analytical and organizational skills.",data analyst,ERP Data Analyst,full-time,"Oakland, CA 94621 (Fitchburg area)",2022-08-07,2.3,
DCS Corp,USA,"  Basic understanding of aircraft Fibre and Mux data. Support FTE's on drawing conclusions for data for SAR's, Dr's, data presentations, and final report.",data analyst,EA-18G Data Analyst Engineer,full-time,"Ridgecrest, CA 93555",2022-08-04,4.4,
Bisnow,USA,  Help design and create prioritization within existing backlogs by integrating data from internal data sources. Delivers timely reporting on quality to managers.,data analyst,Data Specialist,full-time,"Seattle, WA",2022-08-16,4.3,
Corporate Tools,USA,  PREFERRED EXPERIENCE: 5+ years professional data analyst experience. Write queries within PostgreSQL to produce data sets answering requests as accurately and…,data analyst,Data Analyst,undefined,"Hybrid remote in Post Falls, ID 83854",2022-07-17,4.4,70000-95000
California State University,USA,"  The incumbent must have the ability to learn, interpret, and apply a wide variety of policies and procedures relating to and impacting the applicable program,…",data analyst,COVID-19 DATA COMPLIANCE ANALYST,undefined,"Los Angeles, CA 90032 (El Sereno area)",2022-07-17,4.3,3288-6347
Gamingtec,USA,"  Data analysis or data modeling techniques to establish, modify or maintain complex data structures. Automation of reporting and other data processes;",data analyst,Data Analyst,,Remote,2022-07-17,,
Tra'Bian Enterprises,USA,  Once the chatbot is created – will uses analytics data from Watson Assistant to provide insights into overall Bot performance and areas of improvement.,data analyst,(5) Data Analyst / Data Scientist,contract,Remote,2022-07-17,,
FLYR Labs,USA,"  Work closely with data scientists and data engineers to extract insights from data. You will apply your technical expertise to transform complex, imperfect…",data analyst,Data Analyst,full-time,"Los Angeles, CA+2 locations",2022-08-13,,
University of Michigan,USA,"  This individual will be a primary user of the integrated claims data warehouse comprised of medical, prescription drug, dental claims, demographic data, and…",data analyst,Health Data Analyst Lead,undefined,"Ann Arbor, MI 48109+1 location",2022-08-13,4.3,70000-95000
BlackRock,USA,"  1-3 years of experience in Big data/Stream data related technologies with Apache Spark (Core, SQL, and Streaming) using Python is required.",data analyst,"Analyst, Data Engineer",,"Hybrid remote in Atlanta, GA 30326",2022-08-13,2.9,
Molson Coors,USA,  Perform data analysis to identify data catalog and lineage issues for relational and non-relational data sources.,data analyst,Data Analyst - BI Technologies,,"Hybrid remote in Milwaukee, WI",2022-08-16,3.8,
Lunge Marketing,USA,  You will be working closely with ownership and account management teams to deliver high quality insights for our customers.,data analyst,Data Analyst,,"Redmond, WA 98052 (Downtown area)",2022-07-17,,
"Academy Bank, N.A.",USA,"  Responsible for reviewing various department workflows, process mapping, defining efficiency improvements, business data, and costing resources to redefine…",data analyst,Automation Business Analyst- Remote Opportunity,undefined,"Remote in Kansas City, MO 64105",2022-08-16,3.2,90000-140000
Vanguard,USA,"  Performs analyses of historical data to surface trends and insights using advanced analytical methods. Mentors, coaches, trains, and develops junior data…",data analyst,Digital Data Analyst,,"Charlotte, NC+2 locations",2022-08-10,3.7,
Fitch Group,USA,"  Salesforce data analyst will provide first tier support for data integrity, hygiene and migration in all Salesforce projects.",data analyst,Salesforce Data Analyst,,"Hybrid remote in New York, NY+4 locations",2022-08-16,,
Iterative Scopes,USA,"  You will also provide analysis on quality of data and algorithms that operate on the data. Present analyzed data to engineering and management to report,…",data analyst,Data Analyst,full-time,+1 locationRemote,2022-07-17,,
University of Notre Dame,USA,  Craft and manage Giving Society data and annual memberships through an audit and acknowledgement data process that you own.,data analyst,Data Analyst (Hybrid),,"Notre Dame, IN 46556",2022-08-11,4.1,
Pearson,USA,  This position is ideal for a recent graduate from a 4-year university with a degree similar to software engineering.,data analyst,Software Data Analyst,undefined,"Boise, ID 83756+51 locations",2022-08-11,3.7,40000-58000
Nuna,USA,"  Nuna partners with healthcare payers, including government agencies and health plans, to turn data into learnings and information into meaning.",data analyst,Health Data Analyst,,"Remote in San Francisco, CA 94123",2022-07-17,,
Puget Sound Energy,USA,  Demonstrated proficiency of data visualization tools and integrations with data sources as well as other audit data tools (ie ACL).,data analyst,Lead Data Analyst,,"Bellevue, WA 98004 (Downtown area)+1 location",2022-08-16,3.7,
Vanguard,USA,  Perform analyses of historical data to surface trends and insights using analytical methods. Acquires and compiles structured and unstructured data and verifies…,data analyst,Mid Level Data Analyst,,"Charlotte, NC",2022-07-17,3.7,
Capital Insurance Group,USA,"  You will be responsible for compiling relevant data from multiple internal databases, utilizing alternative data for validation, and clearly documenting your…",data analyst,Data Analyst I,,"Reno, NV 89521 (South Reno area)",2022-08-13,3.1,
Buffalo Portland,USA,  Familiarity with databases/data warehouses. Python – data analysis and visualization. Ability to analyze marketing KPIs and generate data-driven recommendations…,data analyst,Junior Data Analyst,undefined,"Hybrid remote in Portland, OR 97205",2022-07-17,,52000
CVS Health,USA,"  Knowledge of data science techniques including statistical analysis and modeling. Use programming skills, predictive/statistical modeling and analysis to…",data analyst,Data Science Analyst - Conversion,,"New York, NY+1 location",2022-08-15,3.2,
Kaiser Permanente,USA,"  Lead design activities in partnership with data scientists, analysts, and product owners to translate functional requirements into technical specifications for…",data analyst,Data Analyst II,full-time,"Oakland, CA+1 location",2022-07-17,4.1,
TARGET,USA,  Strong data curiosity with solid problem solving and analytical skills. Build expertise in Data function and integrate with business partners and other data…,data analyst,Data Analyst- Digital Marketing (Full-Time Remote Or Hybrid),full-time,"Remote in Minneapolis, MN 55403",2022-08-15,3.6,
1-800-Flowers,USA,  Proactively monitor/track quality of key data elements and work closely with data engineers and developers to quickly resolve data issues when they are detected…,data analyst,Senior Data Analyst,,"Jericho, NY 11753",2022-07-17,3.7,
