company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Linfox,AUSTRALIA,  Be creative and passionate about digital marketing. Develop and monitor a 12-month marketing plan for all stores to support our sales objectives.,marketing specialist,Marketing Specialist - The Exclusive Piano Group,undefined,St Leonards NSW,2022-07-23,3.7,65000
Marie Stopes International,AUSTRALIA,  We are looking for a marketing specialist to work from our Melbourne CBD office on a full time basis. Identify new marketing opportunities in line with MSA’s…,marketing specialist,Marketing Specialist,full-time,Melbourne VIC,2022-07-29,3.6,
Red Bull,AUSTRALIA,"  This includes developing marketing plans in collaboration with other marketing departments, resulting in greater impact from initiatives.",marketing specialist,Sports Marketing Event Specialist (m/w/d),full-time,New South Wales,2022-07-21,4.0,
UKG (Ultimate Kronos Group),AUSTRALIA,  Relevant experience in SaaS B2B marketing. Work with external agencies to develop content to support marketing activity. University BA/BS degree or equivalent.,marketing specialist,Lead Marketing Specialist,full-time,Hybrid remote in Macquarie Park NSW,2022-07-17,,
Advisible,AUSTRALIA,"  You will also have the opportunity to attend workshops, industry events and client meetings to continuously upskill and grow in different areas.",marketing specialist,SEO Specialist,,Remote in Sydney NSW,2022-07-17,,
Baby Bunting,AUSTRALIA,"  Flexible working arrangements / work from home 2 days a week. New office with onsite parking, basketball court, BBQ area and outdoor table tennis.",marketing specialist,Digital Marketing Specialist (SEO),full-time,Dandenong VIC,2022-07-17,3.3,
Adobe,AUSTRALIA,  Proven track record of delivering results via attribution marketing programs. Bring 8+ years of progressive digital marketing experience working on/with…,marketing specialist,Marketing Specialist,full-time,Sydney NSW,2022-08-10,4.3,
Dexcom,AUSTRALIA,  Provide thought and perspective for adoption of new marketing initiatives alongside marketing services manager and brand management team where appropriate.,marketing specialist,Marketing Specialist 2,contract,Sydney NSW,2022-07-17,,
Headhuntly,AUSTRALIA,"  As the resident SEM expert in the Agency, you’ll be responsible for all aspects of search and PPC strategy, campaigns and reporting for multiple clients across…",marketing specialist,Search Marketing Specialist,undefined,Remote in Perth WA,2022-08-13,,100000
ANZ Banking Group,AUSTRALIA,  Ability to communicate marketing recommendations to “non-marketing” audiences. Designing and leading targeted marketing campaigns.,marketing specialist,Talent Marketing Specialist,undefined,Remote in Melbourne VIC,2022-08-04,4.1,500
Hudson Australia,AUSTRALIA,  Coordinate and socialise the approval process of the marketing calendars. Provide recommendations across the marketing team on potential overlaps and…,marketing specialist,Marketing Planning Specialist,,Sydney NSW,2022-07-17,,
Ria,AUSTRALIA,  1-3 years of experience in lifecycle or email marketing. Aptitude in marketing analytics and what makes one campaign outperform another.,marketing specialist,Lifecycle Marketing Specialist,full-time,Sydney NSW 2000,2022-07-17,,
SPS COMMERCE,AUSTRALIA,  Collaborate with both marketing and sales leaders on campaign design and execution. The Campaign Specialist will help an evolving marketing organization create…,marketing specialist,Marketing Campaign Specialist,full-time,North Sydney NSW 2060,2022-07-17,,
Evocative Media,AUSTRALIA,  Experience developing customised email marketing campaigns. Strong understanding of advertising and marketing principles. Experience using Klaviyo a must.,marketing specialist,Email Marketing Specialist,,Remote in Gregory Hills NSW,2022-07-17,,
Rheem Australia Pty Ltd,AUSTRALIA,"  Marketing campaigns across multiple platforms. Execution of local digital marketing campaigns for our Solahart. Solahart - Sales and Marketing | Rydalmere, NSW.",marketing specialist,Digital Marketing Specialist,full-time,Rydalmere NSW,2022-07-17,4.1,
Insurance Australia Group,AUSTRALIA,  Align marketing and brand strategy to business objectives. Minimum 5+ years’ experience in marketing roles. Ensure all activities align and are measured against…,marketing specialist,"Specialist, Marketing",full-time,Sydney NSW 2000,2022-07-17,3.7,
Discovery Parks,AUSTRALIA,"  Dealing day to day with the broader marketing team on digital, social, direct and content marketing initiatives, this diverse role will be both challenging and…",marketing specialist,Local Area Marketing Specialist,full-time,Hybrid remote in Australia,2022-08-12,3.5,
Intrim,AUSTRALIA,"  Manage customer database marketing preferences. Experienced with marketing automation, email marketing systems and CRM (Zoho CRM, Zoho Campaigns preferrable but…",marketing specialist,Content and Email Marketing Specialist,,Picton NSW,2022-07-17,,
OKMG,AUSTRALIA,  You will be expected to help develop and refine the organisations systems and procedures for pay-per-click advertising and carry out these services for our own…,marketing specialist,Digital Marketing Specialist,full-time,Perth WA,2022-07-17,,
CatholicCare Sydney,AUSTRALIA,"  Demonstrated experience in the development, preparation and implementation of successful marketing and communication campaigns, including digital marketing…",marketing specialist,Marketing Specialist,undefined,Remote in Lewisham TAS,2022-08-13,4.1,91080
DigitalMaas,AUSTRALIA,"  Well-versed in performance marketing, conversion, and online customer acquisition. Up-to-date with the latest trends and best practices in search engine…",marketing specialist,Search Engine Marketing (SEM) Specialist,,Sydney NSW,2022-07-17,,
SRG Limited,AUSTRALIA,"  Create informative and interesting ASX releases, media statements, project sheets, newsletters, presentations, and related marketing materials.",marketing specialist,Communications &amp; Marketing Specialist,full-time,Perth WA,2022-08-09,3.2,
KPMG,AUSTRALIA,  The sales enablement and marketing specialist will have expertise in product launches and sales. Strong digital and content marketing experience.,marketing specialist,Sales Enablement and Marketing Specialist,full-time,Sydney NSW,2022-08-12,3.9,
Annalect,AUSTRALIA,"  You will be responsible for using marketing technology platforms to deliver exceptional data-driven initiatives, ensuring target audiences are based on the most…",marketing specialist,Marketing Technology Specialist,full-time,Sydney NSW,2022-07-17,,
Redenlab,AUSTRALIA,"  High proficiency working within LinkedIn, email marketing platforms, and marketing automation tools; experience reporting on results of campaigns and programs.",marketing specialist,Marketing Specialist,part-time,Remote,2022-07-27,,
ION,AUSTRALIA,  Host meetups and other marketing outreach events and analyze the success of marketing campaigns with end-to-end ownership.,marketing specialist,Sales &amp; Marketing Ops Specialist,full-time,Sydney NSW,2022-07-17,,
Plantation Homes,AUSTRALIA,  Lead the marketing for our flourishing completed homes and house and land divisions. Deep dive into what differentiates us in the market and drives our…,marketing specialist,Marketing Campaign Specialist,full-time,Springwood QLD,2022-07-17,,
On AG,AUSTRALIA,"  From engineers to designers, data scientists and digital marketing specialists, this is the team responsible for creating winning Digital products and campaigns…",marketing specialist,Digital Marketing Specialist,,Melbourne VIC,2022-07-17,,
The Original PC Doctor,AUSTRALIA,"  Proven technical experience in digital marketing, including PPC, SEO Optimisation, Social Media, and Retargeting.",marketing specialist,Digital Marketing Specialist,,Melbourne VIC,2022-07-17,,
Gartner,AUSTRALIA,  Experience and skills in marketing automation and database driven marketing is ideal. Deliver marketing campaigns on time and to budget.,marketing specialist,"Marketing Specialist, Conferences",,North Sydney NSW,2022-07-17,3.7,
KORNFERRY,AUSTRALIA,  Manage and maintain regional marketing budget. Manage internal communication between sales and marketing. Report on regional marketing ROI and performance.,marketing specialist,Regional Marketing Specialist,,Remote in Melbourne VIC,2022-07-26,3.5,
Macquarie Group Limited,AUSTRALIA,"  As an email marketing specialist, and budding expert in your field, we need your unique insight into evolving new ways of bringing our customers' campaigns to…",marketing specialist,Email Marketing Specialist,full-time,Sydney NSW,2022-07-17,3.8,
Mccarthy Mentoring,AUSTRALIA,"  Identify marketing opportunities and solutions. Create other marketing materials as needed. Reporting to the Director of Leadership Programs &amp; Communications,…",marketing specialist,Marketing Communications Specialist,part-time,Remote in Sydney NSW,2022-08-13,,
CrowdStrike,AUSTRALIA,"  We seek a tactical, hands-on specialist focused on using search engine marketing to acquire new customers and support business initiatives.",marketing specialist,Marketing Specialist- SEM APJ (Remote),full-time,Remote in Sydney NSW,2022-07-17,,
Shine Lawyers,AUSTRALIA,"  As our Search Engine Optimisation Specialist , you’ll ensure our web properties are optimised for search engine visibility and rankings.",marketing specialist,Search Engine Optimisation (SEO) Specialist,full-time,Brisbane QLD,2022-08-12,2.9,
Avant Mutual Group,AUSTRALIA,"  Experience across B2B marketing, specifically field/events or channel marketing. The marketing specialist is responsible for the co-development and execution of…",marketing specialist,Marketing Specialist,full-time,Sydney NSW,2022-08-09,,
Woocom,AUSTRALIA,"  Implementing, analysing and optimising both paid and organic search campaigns. Working as a team player in defining and implementing key SEO changes on client…",marketing specialist,SEO Specialist / Internet Marketing,,Osborne Park WA 6017,2022-07-17,,
Trapeze Group Limited,AUSTRALIA,  Supporting public relations and customer marketing by liaising with customers. 3-5 years demonstrable experience in a marketing generalist or events role…,marketing specialist,Marketing Specialist,full-time,Hybrid remote in Brisbane QLD,2022-07-17,,
userback,AUSTRALIA,  Bachelor’s degree in business or marketing. Suggest and implement direct marketing methods to increase profitability. Manage end-to-end digital projects.,marketing specialist,Digital Marketing Specialist,,Remote,2022-07-28,,
Edgecorp Constructions,AUSTRALIA,  Providing marketing support to deliver the marketing strategy and deploy activity across marketing channels; The ability to coordinate all marketing activities;…,marketing specialist,MARKETING SPECIALIST,,Tullamarine VIC 3043,2022-07-17,,
WesTrac,AUSTRALIA,"  Experience using marketing technology to engage customers, e.g., digital marketing, eDMs, chat tools. Tertiary qualification with a marketing, communications,…",marketing specialist,Marketing Specialist,full-time,Hunter Valley NSW,2022-08-08,3.4,
Michael Page,AUSTRALIA,  Minimum of 4+ years of FMCG and/or retail marketing experience. Supporting the plan and execution of the annual Media strategies.,marketing specialist,Marketing Specialist - Media,undefined,Melbourne VIC,2022-07-17,3.5,130000-150000
Rabobank,AUSTRALIA,  Rabobank Australia is looking for a talented digital marketing specialist with 2 to 3 years’ experience (agency or client side) to work in close collaboration…,marketing specialist,Digital Marketing Specialist,full-time,Remote in Sydney NSW 2000,2022-08-11,4.0,
Officeworks,AUSTRALIA,"  A tertiary qualification in marketing/communications or other related discipline. You will work closely with the CRM marketing team, wider marketing team,…",marketing specialist,Email Marketing Specialist,,Hybrid remote in Bentleigh East VIC,2022-08-12,3.7,
Urbis,AUSTRALIA,"  In partnership with Head of Brand, Marketing and Communications be the marketing technology stack SME for Urbis (including Dynamics, Concep (marketing…",marketing specialist,CRM and Marketing Specialist,full-time,Melbourne VIC,2022-08-13,4.0,
QBE,AUSTRALIA,"  Development of marketing plans, and input into marketing strategies. As a marketing consultant to key internal B2B stakeholders (product, relationship managers,…",marketing specialist,B2B Marketing Specialist,full-time,Remote in Sydney NSW,2022-07-17,3.6,
Trapeze Group Limited,AUSTRALIA,  Technology product marketing writing experience is a bonus. Create compelling messages that drive response from digital marketing/adverts.,marketing specialist,Content Marketing Specialist,full-time,Hybrid remote in Brisbane QLD,2022-07-17,,
Ascom,AUSTRALIA,"  Partnering with segment marketing to deliver the required information to support the region. You’ll also have 2 years’ experience in product marketing, product…",marketing specialist,Product Marketing Specialist,,Remote in Melbourne VIC 3000,2022-07-22,,
Coal Services,AUSTRALIA,  Strong track record for delivering successful marketing strategies and campaigns. Assist in developing marketing strategies into actionable plans to support the…,marketing specialist,Marketing Specialist,full-time,Australia,2022-08-06,4.0,
Bupa,AUSTRALIA,  Deliver marketing activity and its continual optimization across channels through to PIR. Experience in marketing and End to End Integrated campaign delivery…,marketing specialist,"Marketing Specialist, International",full-time,Remote in Victoria,2022-07-19,3.3,
DriveAway,AUSTRALIA,"  Accomplished in performance marketing, conversion, and online customer acquisition. This role requires someone who is passionate and driven, with a strong…",marketing specialist,SEM Specialist,,Hybrid remote in Sydney NSW,2022-07-30,,
CSR Group,AUSTRALIA,  This role will collaborate with key business stakeholders to drive the execution of our digital content and marketing initiatives across our website and social…,marketing specialist,Digital Marketing Specialist - North Ryde,full-time,Sydney NSW,2022-08-15,3.4,
PagerDuty,AUSTRALIA,  Experience marketing SaaS platforms and offerings within the B2B industry. You will demonstrate a passion for a career in marketing with a Bachelors degree or…,marketing specialist,Regional Marketing Specialist (APJ),part-time,Remote in Sydney NSW,2022-07-17,,
NRMA Motoring &amp; Services,AUSTRALIA,  2-3 years previous experience in B2B partnership marketing / administration role. Coordinate partner marketing asset production managing to time and to budget.,marketing specialist,Marketing Partnership Specialist,full-time,Hybrid remote in Sydney NSW,2022-07-17,3.6,
CBRE,AUSTRALIA,  Assist with ad-hoc marketing and administration initiatives. Experience in graphic design and marketing would be preferable.,marketing specialist,Property Marketing Specialist,full-time,Hybrid remote in Sydney NSW,2022-07-20,3.7,
Removify,AUSTRALIA,"  Copywriting for key marketing materials including pitch decks, proposals, websites and email marketing. Together with our core marketing team, create, manage…",marketing specialist,Content Marketing Specialist,full-time,Cremorne VIC 3121,2022-07-17,,
University of Melbourne,AUSTRALIA,  It is the leading department in the management and marketing disciplines in Australia. Applicants should hold a PhD in management or marketing disciplines or be…,marketing specialist,Multiple Academic Positions in Management and Marketing,undefined,Australia,2022-07-27,4.3,162590-179123
CrowdStrike,AUSTRALIA,  Bachelor’s degree or equivalent (3+ years) of related marketing experience with high-tech B2B marketing campaigns/programs experience.,marketing specialist,"ANZ Regional Marketing Specialist (Remote, AUS)",full-time,Remote in Sydney NSW,2022-08-09,,
Australian National University,AUSTRALIA,"  Those with an extensive background in lead management, digital marketing and/or email marketing would be an excellent fit for this role.",marketing specialist,Marketing Automation Specialist,undefined,Canberra ACT,2022-08-01,4.2,84019-96713
Sparro,AUSTRALIA,  They will meet and exceed the objectives of clients through managing the successful development and implementation of online marketing strategies across…,marketing specialist,SEO Specialist,,Haymarket NSW,2022-07-17,,
a-beauty,AUSTRALIA,"  Creating content marketing strategies to support SEO objectives. The successful candidates will be enthusiastic, opinionated and effervescent beauty junkies…",marketing specialist,Paid Digital Marketing Specialist,,Gold Coast QLD,2022-07-17,,
Seven West Media,AUSTRALIA,"  As the perfect candidate, you will thrive in a fast-paced Marketing environment and bring experience in digital media and marketing ideally with a focus on…",marketing specialist,Digital Marketing Specialist,,Sydney NSW,2022-08-10,3.9,
DTN,AUSTRALIA,  Proven experience in other marketing positions. Understanding and knowledge of various marketing channels. Good understanding of office management and marketing…,marketing specialist,B2B Marketing Specialist,full-time,Sydney NSW,2022-07-28,,
Myer,AUSTRALIA,"  Working with digital marketing, marketing and CRM teams to provide and test a relevant link that supports a seamless customer journey.",marketing specialist,eCommerce Specialist,full-time,Remote in Docklands VIC,2022-07-17,3.7,
Michael Page,AUSTRALIA,"  Experience with email marketing platforms, such as MailChimp or Click Dimensions. 5+ years' experience in a similar digital marketing management role.",marketing specialist,Digital Marketing Specialist,undefined,Kelvin Grove QLD+1 location,2022-07-17,3.5,75000-85000
illion,AUSTRALIA,  Extensive experience consulting in consumer data-driven marketing with particular experience in digital marketing. Knowledge of the consumer marketing industry.,marketing specialist,Consumer Marketing Solutions Specialist,full-time,Sydney NSW,2022-07-17,,
Medibank,AUSTRALIA,"  In this role that sits within Martech &amp; Orchestration team, you’ll collaborate with a variety of stakeholders across marketing to design and deliver effective…",marketing specialist,Marketing Automation Specialist,,Docklands VIC 3008,2022-07-17,3.4,
Ambire,AUSTRALIA,"  Master industry tools in SEO and digital marketing for analysis, tracking, implementation, and. Be part of a small close knit team, exposed to all areas of…",marketing specialist,Junior SEO Specialist.,,Neutral Bay NSW,2022-07-17,,
Jax Tyres &amp; Auto,AUSTRALIA,  Executing marketing campaigns and promotions. Reporting on and recommending improvements for marketing campaigns. Building brand and sales activations.,marketing specialist,Marketing Communications Specialist,undefined,Crows Nest QLD,2022-08-09,,85000-95000
Gartner,AUSTRALIA,  2-4 years of business and/or marketing experience. Experience executing complex and/or strategic marketing campaigns and activities.,marketing specialist,Experiential Marketing Specialist,,New South Wales,2022-07-22,3.7,
Youthworks,AUSTRALIA,"  Execute digital marketing campaigns in the form of direct marketing, EDMs, social media, web and video. Assist the design and assembly of digital marketing…",marketing specialist,Digital Marketing Specialist,full-time,Sydney NSW,2022-07-17,,
Michael Page,AUSTRALIA,"  The team deliver strategically led projects from creative concept and design, to complete campaigns, websites, marketing automation and digital marketing and…",marketing specialist,Marketing Automation Specialist,undefined,Fortitude Valley QLD+1 location,2022-07-17,3.5,75000-95000
Port Stephens Council,AUSTRALIA,"  Parental Leave Contract up to September 2023, 35 hours per week. The role has a holistic view of how communication could be viewed and consumed by our community…",marketing specialist,Website &amp; Digital Marketing Specialist (Parental Leave Contr...,part-time,Remote in Raymond Terrace NSW,2022-08-03,3.8,
Megaport,AUSTRALIA,  This role will see the right candidate work across a global multidisciplinary marketing team to administer killer marketing campaigns that drive the advancement…,marketing specialist,Marketing Automation Specialist,full-time,Brisbane QLD,2022-07-17,4.0,
Emarket Experts,AUSTRALIA,"  Keeping up-to-date with the latest developments in search, analytics and digital marketing. We are looking for a search engine optimisation specialist for a…",marketing specialist,SEO Specialist,full-time,Melbourne VIC,2022-07-17,,
Frontline Recruitment,AUSTRALIA,"  Now seeking an experienced Marketing Specialist, with a strong background in Digital Marketing &amp; Retail Promotional Campaigns, to join the team.",marketing specialist,Marketing Specialist,undefined,Melbourne VIC,2022-07-17,4.0,75000-80000
Discovery Parks,AUSTRALIA,"  You will have specialist data skills within analytics, reporting and formula use. Full time, permanent position with a hybrid working model, office based in…",marketing specialist,SEO Specialist,full-time,Hybrid remote in Australia,2022-08-10,3.5,
Michael Page,AUSTRALIA,"  End to end marketing campaign management - developing end-to-end for a range of products, events and services.",marketing specialist,Marketing Campaign Specialist,full-time,Remote in Melbourne VIC,2022-07-17,3.5,
Wesfarmers OneDigital,AUSTRALIA,  Act as an internal SME and advocate for marketing automation and our marketing automation platform. Measure and report performance of all digital marketing…,marketing specialist,Marketing Automation Specialist,full-time,Hybrid remote in Melbourne VIC,2022-08-09,,
Ricoh,AUSTRALIA,"  Manage the administration of automated marketing expense process: Financial administration of the marketing and product budget; invoice approval management,…",marketing specialist,Marketing Operations Specialist,full-time,North Ryde NSW,2022-07-17,3.4,
fleet.space,AUSTRALIA,"  Contribute to marketing processes, reporting and budget. Develop, own and implement our social marketing strategy and campaigns.",marketing specialist,Digital Marketing Specialist,,Beverley SA 5009,2022-08-16,,
Plantation Homes,AUSTRALIA,"  Qualified with a marketing and / or business degree, with a minimum of 3 years’ experience and maybe even worked in a residential property business before!",marketing specialist,Marketing and Communication Specialist,,Springwood QLD,2022-07-17,,
Ramsay Health Care,AUSTRALIA,"  Preparing communications and reports for group marketing, facilities and corporate executives to keep them informed of key marketing initiatives.",marketing specialist,National Marketing Specialist Out of Hospital,full-time,Melbourne VIC,2022-08-06,2.9,
Munro Footwear Group,AUSTRALIA,"  Experience in building high-performance customer journeys through marketing automation platforms like, Emarsys or Salesforce marketing cloud.",marketing specialist,Customer Lifecycle Marketing Specialist,full-time,Hybrid remote in Victoria,2022-07-19,3.3,
Fleet Space Technologies,AUSTRALIA,"  Contribute to marketing processes, reporting and budget. Develop, own and implement our social marketing strategy and campaigns.",marketing specialist,Digital Marketing Specialist,full-time,Adelaide Region SA,2022-08-15,,
Hudson Australia,AUSTRALIA,"  In this role, you'll be a key player executing on-site and in-app promotional activities aimed at driving conversion and digital sales.",marketing specialist,Digital Marketing Specialist,,Melbourne VIC,2022-07-17,,
Amex,AUSTRALIA,  Experience preferred in the marketing industry. You will execute the recruiting process focusing on a marketing portfolio to acquire the best talent with speed…,marketing specialist,Talent Acquisition Specialist - Marketing (12 Month Contract...,contract,Sydney NSW,2022-07-17,4.1,
Fine Day,AUSTRALIA,  Proficient in marketing and digital technologies. Develop and implement a seasonal marketing strategy that is befitting of the brand and connects to our…,marketing specialist,Marketing Specialist,full-time,Melbourne VIC,2022-07-17,,
Australian Retirement Trust,AUSTRALIA,"  Proven experience in a direct marketing or customer communications discipline. Experience in developing and creating marketing campaigns across EDM, SMS, Push…",marketing specialist,Marketing &amp; Communications Specialist,,Brisbane QLD 4000,2022-07-17,,
Worldline,AUSTRALIA,"  Services offered by Worldline in the areas of Merchant Services; Terminals, Solutions &amp; Services; Financial Services and Mobility &amp; e-Transactional Services…",marketing specialist,Level 2 Support Specialist,part-time,Remote in Sydney NSW,2022-08-12,3.7,
Cover Genius,AUSTRALIA,"  This includes writing informational content to support our Cover Genius customers across our different products (XCover, RentalCover.com), creating insurance…",marketing specialist,Content Specialist,full-time,Remote,2022-08-05,,
KPMG,AUSTRALIA,"  Writing, reviewing, repurposing, and providing constructive feedback on content and marketing communications for quality and brand promise, TOV alignment.",marketing specialist,Senior Content Specialist,full-time,Sydney NSW,2022-08-13,3.9,
Amplifon,AUSTRALIA,  3+ years’ experience in developing digital marketing campaigns. You will also develop our tracking framework and own the tagging of both offsite and onsite…,marketing specialist,Digital Marketing Specialist,,Mulgrave VIC,2022-08-07,3.1,
Corptec Technology Partners,AUSTRALIA,"  Solid and up-to-date digital marketing and customer journey knowledge. A self-driven professional with excellent written and verbal communication skills, you…",marketing specialist,HubSpot Specialist,full-time,Melbourne VIC,2022-07-17,,
TikTok,AUSTRALIA,"  Execute creator programs to onboard and educate target communities on TikTok including workshops, events and marketing campaigns.",marketing specialist,Community Program Specialist,,Sydney NSW,2022-08-05,,
Hitachi Energy,AUSTRALIA,"  Collaborates with internal Marketing and Sales teams to define the marketing plan, including marketing communication activities, training activities and sales…",marketing specialist,"Product Specialist Charging - EV charging, eMobility",undefined,Fortitude Valley QLD,2022-08-13,,140
Mainmark,AUSTRALIA,"  Executing all digital marketing, including SEO/SEM, marketing database, email, social.  Degree in digital marketing or a related field.",marketing specialist,Digital-Marketing-Specialist-NSW,full-time,New South Wales,2022-07-29,,
ABBVIE,AUSTRALIA,"  Conduct high-quality review of all promotional and non-promotional materials and activities according to internal SOPs, relevant Industry Codes of Conduct and…",marketing specialist,Material Review Specialist,full-time,Sydney NSW,2022-07-30,3.9,
Michael Page,AUSTRALIA,  Work closely with the marketing manager to develop digital marketing strategy and activity. Supporting offline marketing initiatives as required.,marketing specialist,Marketing Specialist,undefined,Melbourne VIC+1 location,2022-07-17,3.5,85000-96000
Michael Page,AUSTRALIA,  Assist with marketing collateral as necessary. Demonstrated marketing experience with understanding of digital campaigns and customer journeys.,marketing specialist,Senior Marketing Specialist,full-time,Remote in Melbourne VIC,2022-07-17,3.5,
DNA Talent,AUSTRALIA,"  Help better inform marketing decisions; A degree in marketing, advertising or equivalent; Have overall accountability for expanding our digital marketing…",marketing specialist,Head of Growth Marketing,full-time,Melbourne VIC,2022-07-17,,
6000130,AUSTRALIA,"  Update content on the platform including sales data, marketing materials and other. Working closely with our internal IT and Marketing Teams ensuring ongoing…",marketing specialist,Senior Trade Marketing Specialist,full-time,Hybrid remote in North Sydney NSW 2060,2022-08-16,,
Techtronic Industries (TTI),AUSTRALIA,  The Transport Specialist maintains and expands relationships with strategically important end user customers within the transport channel.,marketing specialist,Transport Specialist,,Australia,2022-08-10,3.5,
PERSOLKELLY,AUSTRALIA,  Manage the operational and logistics aspects of the planned events &amp; webinars. Work from home flexible arrangements. Coordinate printing and Shipping with MBE.,marketing specialist,Marketing Specialist - Events,full-time,Remote in Sydney NSW,2022-08-07,3.7,
Robert Half,AUSTRALIA,"  Your tremendous analytical skills allow you to deftly analyse, evaluate and report on the effectiveness of marketing initiatives, and you have the people skills…",marketing specialist,Digital Marketing Specialist,undefined,Hybrid remote in Melbourne VIC,2022-07-30,3.9,45
Mater Health,AUSTRALIA,"  Ability to drive cross channel marketing. Proven experience within digital marketing, retention and automation. Accountable for successfully managing ASO.",marketing specialist,Digital Marketing Specialist / Product Owner,full-time,Newstead QLD,2022-07-19,3.0,
KPMG,AUSTRALIA,  Significant marketing experience in a robust marketing environment. Ensuring alignment of the marketing strategy to the firm wide marketing strategy and…,marketing specialist,Industry Marketing Manager,full-time,Sydney NSW,2022-07-17,3.9,
