company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Head Office,United Kingdom,"  You can demonstrate working from the discovery stage to the finished product, with a clearly defined process for each stage in between.",ui ux designer,Senior UX Designer,undefined,London SW1E,2022-08-16,,47700-69900
UBS,United Kingdom,"  Strategize, conceptualise and design new products and features across multiple product teams. Conduct user research and synthesise complex business and user…",ui ux designer,UX Designer,full-time,London,2022-07-17,3.8,
Client Server,United Kingdom,"  You'll analyse the current user journey and identify opportunities to optimise customer experience; creating flows, prototypes and high-fidelity visuals for…",ui ux designer,UI / UX Designer - Tech Product,undefined,Remote in London,2022-08-13,4.2,65000-75000
Amazon Dev Centre(Scotland)Ltd,United Kingdom,"  Lead and mentor other designers, product managers, and engineers. In this role, you’ll work with a cross-functional, highly capable team of designers,…",ui ux designer,"UX Designer , People Experience Foundation (PXF)",full-time,Edinburgh,2022-08-09,3.5,
Spectrum IT,United Kingdom,"  1 Year Fixed Term Contract. Working in a fast-moving Software as a Service (SaaS) organisation, operating in an Agile environment, you will be a creative…",ui ux designer,UX/UI Designer - Fully Remote - 12 Month FTC,undefined,Remote in London,2022-08-06,,60000-70000
Cera Care,United Kingdom,  Reporting to: Head of Product. Contract type: full time - Hybrid. You will part of the UX team within the Product team and play a pivotal role in creating the…,ui ux designer,UX Designer,full-time,Temporarily Remote,2022-08-06,3.2,
Client Server,United Kingdom,  UI / UX Product Designer (Mobile App iOS Android Figma) *3 month contract to £550 p/day outside IR35*. As a UI / UX Product Designer you will take ownership of…,ui ux designer,UI / UX Product Designer - Mobile App,undefined,Remote in London,2022-07-27,4.2,500-550
Blu Digital,United Kingdom,"  They are offering a Fully remote role and huge plans for the year with lots of room for growth offering up to £40,000+ 15% Bonus and a Huge amount of employee…",ui ux designer,Digital Designer,undefined,Remote,2022-07-17,,40000
Devonshire,United Kingdom,"  You will be responsible for CX and UX as a discipline within the agency, both as a thought-leader and a practitioner, whilst working with experience designers…",ui ux designer,Senior UX Designer,undefined,Remote,2022-07-17,,55
RMG Digital,United Kingdom,"  The role would see you working closely with the Lead UX designer and surrounding cross-functional team to work on web, mobile and connected device interface.",ui ux designer,UX Designer,undefined,London,2022-07-17,,70000
Mcgregor Boyall,United Kingdom,  At least 2 years experience as primary UI/UX designer of web applications. Paying up to £700 per day you will be working out of their state-of-the-art London…,ui ux designer,UX Designer,undefined,London,2022-07-17,4.0,700
Cashplus,United Kingdom,"  Work with marketing and visual designers to ensure consistency across touch points and Cashplus design guidelines. Develop Brilliant, Sustainable Products, and;",ui ux designer,Product Designer - UX/UI - Hybrid Working (Contract; Outside...,,Hybrid remote in London,2022-08-09,,
Avanti West Coast,United Kingdom,"  Reporting to the Digital Optimisation Manager, the UX-UI Designer will be is responsible for taking ownership of the design of our digital platforms; delivering…",ui ux designer,UX-UI Designer,undefined,London,2022-08-07,2.5,41000
Merkle,United Kingdom,  Collaborate with senior designers to create and extend a design system to provide consistency across multiple touchpoints.,ui ux designer,UX Designer,,London,2022-08-02,3.4,
Creative Resource,United Kingdom,  The Creative Director and Managing Director love developing young talent and supporting young designers to grow.,ui ux designer,Junior UI Designer,undefined,Manchester,2022-08-05,,20000-24000
The AA,United Kingdom,"  You will work alongside, and collaborate with, other talented designers, content editors, product owners and developers to deliver an excellent customer…",ui ux designer,Digital Product Designer,undefined,London,2022-08-11,3.1,60000
Ocado Group,United Kingdom,"  Working in the Stores &amp; Micros - Fulfilment stream, the UX Designer will work directly with UX, product and engineering teams to design great products and…",ui ux designer,UX Designer - Fulfillment,,London,2022-08-10,3.0,
Tmob - Thinks Mobility,United Kingdom,"  Minimum 1-2 years experience in UX-UI based design services as a designer. Work with designers, business analysts, and product/project managers to understand…",ui ux designer,UX/UI Designer,full-time,Remote,2022-07-17,,
FrontM,United Kingdom,  You will be responsible for creating an amazing mobile experience for airline passengers and drive B2C campaigns to validate product ideas and adoption.,ui ux designer,UX &amp; Marketing Intern,internship,Remote,2022-07-17,,
ThirtyThree LLP,United Kingdom,"  Working with other UI/UX designers, creatives, project managers and developers to deliver top notch web based user experiences.",ui ux designer,UI/UX Designer,,London,2022-07-17,,
TUI,United Kingdom,"  Collaboration will be regular with Product Owners, analysts and other designers within your Pod, including inputting into prioritisation with evidence and…",ui ux designer,UX Designer,,Luton LU2,2022-08-04,3.8,
Thornshaw Scientific Recruitment,United Kingdom,"  Duration of contract: 6 months. Day Rate: Up to £500 per day. Leading on conceiving and conducting user research, interviews, and surveys, and translating them…",ui ux designer,UX/UI Designer - Solution Design Expert,undefined,Remote in Cambridgeshire,2022-07-21,,500
Meta,United Kingdom,"  Highly proficient, and experienced designer able to iterate and improve designs and communicate and collaborate with other designers.",ui ux designer,UI Designer - Unit 2 Games,,Leamington Spa,2022-08-04,4.1,
S&amp;P Global,United Kingdom,"  Simplicity but effective, cross-platform design language understanding is vital for this role, enabling you to explore how to create the best new platform UX…",ui ux designer,Sr. UI Designer (Remote),full-time,Remote in Inverness,2022-07-17,3.9,
Deloitte,United Kingdom,"  As a product designer, you will work on projects from the end to end across research, user testing, wireframing and prototyping, with the key focus on providing…",ui ux designer,"UI / UX Product Designer, Deloitte Ventures, Consulting, Lon...",permanent,London,2022-07-17,3.9,
ROYC Group,United Kingdom,  You have experience of managing stakeholders and are looking to grow into a senior Ux/Ui role in the near future.,ui ux designer,Ux/Ui Designer - London,permanent,London SW1Y,2022-08-04,,
Boston Consulting Group,United Kingdom,"  This role requires a broad range of expertise across the entire discipline of UX/UI, with deep focus on ideation and prototyping.",ui ux designer,UX Designer - GAMMA,,London,2022-07-17,4.2,
Legal &amp; General Group Plc.,United Kingdom,  Fixed Term Contract (inc Secondee). We are also open to flexible working arrangements - job share etc. Identifying the need for customer research and managing…,ui ux designer,UX Designer,contract,London,2022-08-04,3.5,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Hands on experience in roles as user experience designer for salesforce, internal tools or similar platforms and applications, or dashboards.",ui ux designer,Senior UX Designer (Salesforce) - Chase UK,permanent,London,2022-08-12,3.8,
News UK Ltd,United Kingdom,"  Experience working in collaborative environments alongside UI designers/researchers and other UX designers, as well as wider disciplines including developers,…",ui ux designer,UX Designer - The Sun,permanent,London SE1,2022-07-17,4.1,
Connexin,United Kingdom,"  You will work on some fantastic upcoming digital projects for various internal and external stakeholders, and have a close relationship with our R&amp;D function.",ui ux designer,UX Designer,,Kingston upon Hull HU4,2022-07-17,2.5,
Austin Fraser,United Kingdom,  UI / UX Designer - Fully Remote - 12 Month FTC. The UX / UI Designer will be working with a projects team to enhance an industry leading Management System that…,ui ux designer,UX UI Designer,undefined,Remote in Southampton,2022-08-11,4.6,70000
De Beers Group of Companies,United Kingdom,"  With an innovative outlook and a fascinating product, we’re growing the scale and effectiveness of our digital marketing strategy. Understanding of UX and UI.",ui ux designer,Digital Designer,permanent,London,2022-08-10,4.2,
Amazon Dev Centre(Scotland)Ltd,United Kingdom,"  Work with designers to establish workflows, content architecture and user journeys. Bachelor's Degree in related field, or equivalent professional experience.",ui ux designer,"Senior UX Designer, Global Talent Management and Compensatio...",undefined,Edinburgh,2022-07-17,3.5,152000-205000
Gearset,United Kingdom,"  Enjoy working with a collaborative team of varied disciplines, including developers, designers, marketers and salespeople. 25 days holiday plus bank holidays.",ui ux designer,UX Designer,undefined,Cambridge,2022-07-17,5.0,65000-85000
Veeva Systems,United Kingdom,"  You will create satisfying and compelling experiences for users of a product, drawing on results from user research and workflow analysis.",ui ux designer,"UI/UX Designer, Veeva Link (Remote)",,Remote in London,2022-07-17,,
Green Room Retail,United Kingdom,  Short term or fixed term contract.,ui ux designer,UX/UI Designers,contract,Birmingham,2022-07-17,,
Head Office,United Kingdom,"  Being a UI component expert, you will be collaborating with other designers to create accurate responsive template mockups and working with the development team…",ui ux designer,Senior UI Designer,undefined,Hybrid remote in London SW1E,2022-08-04,,47700-69900
"JPMorgan Chase Bank, N.A.",United Kingdom,"  We're seeking inspired User Experience Designers or hybrid, UI + UX designers who are drawn to simple, sleek beautiful forms and interfaces.",ui ux designer,UX Designer - Associate - Hybrid Working,permanent,Hybrid remote in Bournemouth,2022-07-21,3.8,
CrowdStrike,United Kingdom,"  Partner closely with designers, product managers, researchers, writers, engineers, and QA. You will lead design efforts to tackle complex problems and produce…",ui ux designer,Sr. UX Designer (Remote),full-time,Remote,2022-07-27,,
Aubay,United Kingdom,  Aubay UK are seeking a UX/UI Product Designer to transform our energy client’s business requirements into UI/UX wire frames and drive UI/UX studies via AB…,ui ux designer,UX/UI Product Designer,permanent,Temporarily Remote,2022-07-17,,
Royal London Group,United Kingdom,  The main purpose of this role is to support the design and delivery of Royal London’s Design System. You will work closely with other subject matter experts in…,ui ux designer,Digital and UI Designer,permanent,Hybrid remote in Edinburgh,2022-08-03,3.6,
Articulate Marketing,United Kingdom,  Work collaboratively with the Pixels (our team of designers and developers) and report to the Head of Studio contributing to the design of both conversion…,ui ux designer,Graphic and Website designer,undefined,Remote,2022-07-17,,24000-26000
Guru Resourcing,United Kingdom,"  The successful Junior UX/UI Designer will be responsible for designing interactive and immersive experiences from flat designs, ensuring they are future proofed…",ui ux designer,JUNIOR UI / UX DESIGNER,undefined,Oxford,2022-07-17,,30000-35000
University of Exeter,United Kingdom,  Full time or part time options available – permanent opportunity. We want to test and champion new working models in our squads that push the boundaries of…,ui ux designer,UX Designer,permanent,Remote in Exeter,2022-08-12,4.2,
Creative Resource,United Kingdom,"  They work with product-led businesses to provide a mix of digital design services, everything from branding to websites and apps.",ui ux designer,Junior-Midweight UX/UI Designer,undefined,+1 locationRemote,2022-07-17,,30000
Barclays,United Kingdom,"  As a Barclays UX Designer, you will work within a cross-functional team (UX researchers, UI designers, UX copywriters, product owners, solution architects, BAs…",ui ux designer,UX Designer,permanent,Northampton NN4,2022-07-17,3.9,
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Work collaboratively in a multi-disciplinary team of researchers, product designer, technologists and business experts to create new customer-focused products…",ui ux designer,Product Designer - Chase UK,permanent,London,2022-08-15,3.8,
Atkins,United Kingdom,"  We invest in innovation and focus on upcoming technologies. On the job, you will get to grow your experience areas, whether you’re developing wireframes and…",ui ux designer,Product Designer UI / UX,full-time,Hybrid remote in Birmingham,2022-07-17,3.8,
Red10,United Kingdom,"  This position will be hybrid, the likely hood is you will have to be in the office once per week, however this could change depending on workshops and…",ui ux designer,UI/UX Designer,undefined,London,2022-08-10,,600-675
Brandwidth,United Kingdom,"  The UI Designer is responsible for creating amazing, pixel-perfect and meaningful digital experiences, working alongside UX and development teams to create…",ui ux designer,UI Designer,,Remote in London,2022-07-17,,
INTELLEGENS,United Kingdom,"  Able to communicate complex ideas to different audience levels – from teammates, to non-designers, and all the way up to execs.",ui ux designer,UI / UX Designer,full-time,Cambridge,2022-07-17,,
Dyson,United Kingdom,"  As part of Global Commercial, the Experience Design and Research team is responsible for designing and delivering the strategic and tactical cross-category and…",ui ux designer,Junior UX Designer,,Malmesbury,2022-07-17,3.5,
B&amp;CE,United Kingdom,"  You will work to understand our systems and make recommendations to improve as well as research and design. Deliver excellence across the entire design process,…",ui ux designer,UX/UI designer,permanent,Crawley,2022-07-17,,
Lytt,United Kingdom,"  Be able to confidently create bespoke UI component designs along with their interactive states (i.e. hover, pressed, dragged, error) with visual consistency…",ui ux designer,Senior Product Designer,contract,Remote in London+1 location,2022-08-10,,
hedgehog lab,United Kingdom,"  Work well with other designers, developers and product managers to build successful digital products for a wide range of clients.",ui ux designer,UX/UI Designer (mid &amp; senior),full-time,Hybrid remote in Newcastle upon Tyne NE1,2022-07-17,,
ADLIB,United Kingdom,"  Fantastic bonus scheme, upto 19% pension contribution, flexible and remote working options. This is a great role for a writer that has worked with product teams…",ui ux designer,Content Designer / UX Writer,undefined,Remote in Bristol,2022-08-12,,50000
Litera,United Kingdom,"  You will work through the full cycle design process, including user research to uncover and document user needs, scoping out design requirements, ideation,…",ui ux designer,UX Designer,full-time,London,2022-07-17,,
Barclays,United Kingdom,"  Experience of working closely with UX, visual designers and developers, to drive effective user research. Creating research study plans and discussion guides…",ui ux designer,UX Design Researcher,permanent,Hybrid remote in Northampton NN4,2022-07-17,3.9,
Aviva,United Kingdom,"  As a Product Designer you will ensure that our products and features are not only easy to use and address customer needs, but also align to business strategy…",ui ux designer,Product Designers (UX/UI),undefined,London,2022-07-17,3.8,60000
Mimecast,United Kingdom,"  Meeting team’s deadlines, organising your time wisely while working in an agile environment and a team of designers, developers, and user strategist.",ui ux designer,UX/UI Designer,full-time,Hybrid remote in London,2022-08-02,3.7,
Propel Together,United Kingdom,  They are looking to bring on a Visual Designer to join their Marketing and Design team. This role will focus on working with the UX Design team and deliver…,ui ux designer,Visual Designer – OpenBanking FinTech – £40k – London,undefined,London,2022-08-02,,40000
WTW,United Kingdom,  This UX Designer role is aligned to the WTW Risk Technology function. The scope of the role is to develop the ability to understand our business requirements…,ui ux designer,Junior UX Designer,,Hybrid remote in Ipswich,2022-07-30,,
Meta,United Kingdom,"  Proactively solicit and provide feedback from designers and a broader product team in order to continually raise our bar for quality, while also taking on…",ui ux designer,Product Designer - WhatsApp,full-time,London,2022-07-17,4.1,
The AA,United Kingdom,"  Reporting directly to the Digital Experience Design Lead, you will work alongside, and collaborate with, other talented designers, editors, product owners and…",ui ux designer,Digital Product Designer - App,undefined,London,2022-08-11,3.1,60000
Oscar Technology,United Kingdom,  3+ years of experience as a product designer. With being the sole designer you must have experience in facilitating end-user research and product evaluation.,ui ux designer,UX/UI Designer,undefined,Remote in Gloucestershire+1 location,2022-08-08,,50000-70000
Ekm Systems,United Kingdom,"  You’ll be involved in gathering user requirements, creating wireframes, mockups and prototypes, conducting user research and working closely with the software…",ui ux designer,UX/UI Designer,undefined,Preston,2022-07-17,4.8,35000
Centrica,United Kingdom,  Up to £64k dependant on skills and experience. Designing world-class products and features. Researching and understanding customer needs through explorative…,ui ux designer,Product Designer (UX/UI),full-time,Hybrid remote in London SW7,2022-07-17,3.4,
"JPMorgan Chase Bank, N.A.",United Kingdom,  Has experience of building complex React components. Understands the importance of API design. Has a deep understanding of React patterns e.g. usage of custom…,ui ux designer,UI Software Engineering - React Components / App Framework D...,permanent,London,2022-08-07,3.8,
Post Recruitment Ltd,United Kingdom,"  A confident and creative digital designer with a strong portfolio of brand and web work. You need to be a good communicator, happy to work directly with clients…",ui ux designer,Digital Designer,undefined,Hybrid remote in Leeds,2022-07-17,,27000-30000
BT,United Kingdom,"  Improve the user experience of a product from conception to launch – Through collaboration &amp; partnership with product managers, engineers, user researchers and…",ui ux designer,Product Designer,full-time,London+3 locations,2022-08-10,3.7,
Jaguar Land Rover,United Kingdom,  Jaguar Land Rover Design is a World Class organization responsible for delivering the current range of award-winning production and concept vehicles.,ui ux designer,"Lead Designer, Interiors",,Hybrid remote in Gaydon,2022-08-16,3.7,
Ralph Lauren,United Kingdom,  This position will work collaboratively with our global design team and regional marketing teams to create high quality localized digital experiences that blend…,ui ux designer,"Visual UI Designer, UK",,London,2022-07-17,3.8,
Concept Personnel,United Kingdom,"  Commercial experience as a user-centred interaction designer. The role is fully remote and flexible as required and benefits include generous annual leave,…",ui ux designer,Interaction Designer,full-time,Remote in Newcastle upon Tyne,2022-07-17,,
Propel Together,United Kingdom,  Plan and lead ideation sessions with stakeholders from within the team. Collaborate with frontend and backend engineers.,ui ux designer,Product Designer – Sustainable Agriculture Tech – Fully Remo...,undefined,Remote in United Kingdom,2022-08-06,,50000-70000
Virgin Media,United Kingdom,"  Location: London (Hammersmith), Birmingham or Manchester with flexible working patterns to allow home remote working. Degree in a design related discipline.",ui ux designer,UX/UI Designer - CRO,full-time,Remote in London,2022-07-17,3.5,
Sage,United Kingdom,  Solve complex UI design problems and make informed design decisions often from large amounts of conflicting information.,ui ux designer,Senior UX Designer,,Hybrid remote in Newcastle upon Tyne,2022-07-17,3.5,
APEXX Global,United Kingdom,"  You will be expected to utilise your entire range of product design, interaction design, and visual design skills. Strong written and communication skills.",ui ux designer,Product Designer (UX/UI),,London N1,2022-08-04,,
Auto Trader,United Kingdom,"  You'll be working with product managers, engineers, and researchers to guide our products through both discovery and iterative delivery tracks, contributing…",ui ux designer,UX Designer,,Hybrid remote in Manchester,2022-07-17,4.4,
Haven,United Kingdom,"  Design great customer-centric experiences across all of our digital platforms,. Across guest-facing interfaces and team member tools.",ui ux designer,UX/UI Designer (Mid),full-time,Remote,2022-07-29,3.1,
Soldo,United Kingdom,"  As a designer in Soldo, you will collaborate with product owners, other designers and engineers to define and implement innovative solutions for the product…",ui ux designer,UX UI Designer,full-time,London,2022-07-17,,
CTRL Recruitment Group,United Kingdom,  £45k - £50k per annum + Generous annual bonus and other benefits. Collaborate with Product Management and UX Designers to define and implement innovative…,ui ux designer,UI/UX Designer,undefined,London,2022-07-17,,40000-50000
Dreams LTD,United Kingdom,"  Taking the creative lead and direction from our external strategic and creative agency/agencies, deliver a wide variety of standalone and BAU brand, design and…",ui ux designer,Graphic Designer,full-time,High Wycombe HP10,2022-07-17,3.7,
Sage,United Kingdom,  Experience in finance and/or SaaS. Experience with design optimisation based on user insight and data. Key Responsibilities - Produce high-fidelity pixel…,ui ux designer,Experience Designer,,Remote in London,2022-07-17,3.5,
boohoo.com,United Kingdom,"  Working collaboratively with stakeholders, developers and other designers in a fast-paced environment. Our ideas support and drive the Group’s agenda.",ui ux designer,UI Designer,,Manchester,2022-07-19,2.6,
ADLIB,United Kingdom,"  25 days holiday + bank holidays, bonus scheme, BUPA healthcare (moving to private medical cover with service). What experience you’ll need.",ui ux designer,UX Designer,undefined,Hybrid remote in Bristol,2022-08-09,,40000
SOAP MEDIA,United Kingdom,"  Liaise with designers, developers and the wider creative team to execute concepts. Applicants will need at least two years experience, either working within an…",ui ux designer,Graphic Designer,,Remote in Preston,2022-07-17,,
De Beers Group of Companies,United Kingdom,"  The UK-based office has Financial, Programme, Product, Business Development and Operations functions which ensures delivery of business objectives.",ui ux designer,UX &amp; Content (Product) Designer,permanent,London,2022-07-17,4.2,
Robert Walters,United Kingdom,  This role is fully remote and paying £400-£450 per day with a view for the right candidate to get started ASAP.,ui ux designer,UX/UI Designer,,Remote in Manchester M1,2022-08-12,3.6,
Ronald James Group,United Kingdom,"  As a UX/UI Designer, you will work closely with our Product Owner to gather requirements for all of our digital products.",ui ux designer,UX/UI Designer,undefined,Remote in Newcastle upon Tyne NE12,2022-08-06,,45000-60000
Boden,United Kingdom,  Experience working with UX designers and researchers to design user-centrically. You will have a keen eye for detail with the ability to clearly communicate…,ui ux designer,UI Designer,full-time,London,2022-07-20,3.1,
Pearson,United Kingdom,"  Working knowledge of UX designers’ software tools for survey, content templating, wireframing and user testing. Familiarity with Google Ventures design sprints.",ui ux designer,User Experience &amp; UI Design Manager,,London,2022-08-12,3.7,
Barclays,United Kingdom,"  As a Barclays Senior UI UX Designer, you will be responsible for working collaboratively within a cross-functional team (UX designers, UX researchers, UI…",ui ux designer,Senior UX Design,permanent,Hybrid remote in Northampton NN4,2022-07-22,3.9,
incard,United Kingdom,"  Through integrations with industry leaders in banking as well as with social platforms, customers can use incard to increase their exposure and maximise their…",ui ux designer,Senior UI Designer,,Remote in London SE1,2022-07-17,,
