company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Kroo,United Kingdom,"  As a Customer Support Specialist, you'll be the first point of contact for our customers and you’ll be helping solve any queries and help troubleshoot any…",marketing specialist,Customer Support Specialist,full-time,Remote in London,2022-07-17,,
Jamf,United Kingdom,"  With Jamf, IT and security teams are able to confidently manage and protect Mac, iPad, iPhone and Apple TV devices, easing the burden of updating, deploying and…",marketing specialist,Marketing Localization Specialist,,Remote in London,2022-08-13,,
TikTok,United Kingdom,  An understanding of content marketing and how to create strategies that drive audiences to view live content and digital events is advantageous.,marketing specialist,Live Content Specialist,,London,2022-08-11,3.3,
Red Bull,United Kingdom,  Collaborating with Red Bull Media House colleagues within wider Motorsports network group (Programming and Moving Image) to drive network growth and deliver on…,marketing specialist,Communications Specialist (Sports) - 12 Month FTC (m/w/d),full-time,London,2022-07-17,4.0,
dnata,United Kingdom,  Reporting of weekly marketing activity. Previous marketing and travel industry experience. Ensuring spend is within budget for each piece of marketing activity.,marketing specialist,Senior Marketing Executive - Specialist Brands,,Preston,2022-08-11,3.6,
Harrods,United Kingdom,  Consistently meeting objectives through delivering the Harrods and the Ralph Lauren Experience. Representing both the Harrods and Ralph Lauren brands through…,marketing specialist,Personalisation Specialist,full-time,Knightsbridge,2022-08-06,4.1,
Three,United Kingdom,"  Measure and report performance of all digital marketing campaigns, and assess against goals (ROI and KPIs and CPAs).",marketing specialist,Digital Marketing Specialist - SMARTY,,Reading,2022-07-17,3.6,
JustGiving,United Kingdom,"  An understanding of the customer lifecycle, and how to influence behaviour through email marketing activities.",marketing specialist,"CRM Specialist, Consumer Marketing",full-time,Remote,2022-08-09,5.0,
Wise(formerly Transferwise),United Kingdom,"  Drive organic traffic to valuable landing pages and deliver an excellent experience for our users. Coordinate with the SEO content team on training, hiring,…",marketing specialist,SEO Specialist,undefined,Remote in London,2022-07-27,,30000-42000
Search Laboratory,United Kingdom,  You will work within a specialist area of internet marketing known as Pay-Per-Click (PPC) Advertising. It's our role - as digital marketing experts - to advise…,marketing specialist,Analytical Digital Marketing Graduate,undefined,Hybrid remote in Leeds,2022-07-30,4.2,22000
MyPocketSkill,United Kingdom,"  We are looking for a strategic but hands-on digital marketeer, who has demonstrable experience in managing marketing campaigns across SEO &amp; paid search, as well…",marketing specialist,Digital Marketing Specialist - Part-time,part-time,Remote in London,2022-07-17,,
Storm Ideas,United Kingdom,"  £19-20k salary on a full time, permanent contract. High end PC and top of the range monitors, headphones, keyboard, mouse. 2:1 Bachelor’s degree or higher.",marketing specialist,Junior Creative Officer,undefined,Remote,2022-07-17,,19000-20000
Johnson Controls,United Kingdom,"  Support the team with marketing plans, direct marketing and campaigns for the year. Write and proofread any marketing collateral.",marketing specialist,Channel Marketing Specialist,full-time,Manchester,2022-08-13,3.7,
UBS,United Kingdom,  Work collaboratively with marketing strategists and business sponsors to help execute marketing projects across the Investment Bank to meet key strategic…,marketing specialist,IB Marketing - Global Markets Marketing Specialist,full-time,London,2022-08-04,3.8,
Brafton,United Kingdom,  Knowledge of the evolving email marketing landscape. Technical knowledge of multiple email marketing platforms. Email template creation and refinement.,marketing specialist,Remote Email Marketing Specialist - UK,full-time,Remote in Luton LU1+9 locations,2022-07-17,,
Halliburton,United Kingdom,  Collaborate with a team of marketing experts and other professionals to coordinate brand awareness and marketing efforts. Creative thinker with a vision.,marketing specialist,"Marketing Specialist, Sr",full-time,London W4,2022-07-17,3.9,
"NuVasive, Inc.",United Kingdom,  Conducts key marketing activities such as peer-to-peer spine surgeon events and visiting surgeon programs that espouse the values of our foundation technologies…,marketing specialist,"Clinical Specialist (London, UK)",,London,2022-08-02,,
Highgrove Beds,United Kingdom,"  Have a real passion for marketing. Experience in a similar role in a similar environment for at least 12 months is desirable, as is being able to demonstrate a…",marketing specialist,Digital Marketing Specialist,full-time,Liversedge,2022-07-17,2.9,
"City, University of London",United Kingdom,  You will lead on the development of a marketing strategy for the school. The School Marketing team is responsible for providing City's academic Schools with…,marketing specialist,School Marketing Executive,undefined,London,2022-08-13,4.2,39745-46047
marketingmoves plc,United Kingdom,  Previous experience of working on recruitment marketing and employer brand awareness campaigns. As Recruitment Marketing Specialist you will work with regional…,marketing specialist,Contract: Recruitment Marketing Specialist,undefined,London,2022-07-17,,350
Johnson &amp; Johnson,United Kingdom,  The job of Technical Specialist is part of the sales and marketing part of our business and you will work closely with the Sales Specialists who manage the bulk…,marketing specialist,Trainee Technical Specialist - UK Wide,,Leeds,2022-07-17,4.2,
Precis Digital,United Kingdom,  A strong interest in digital marketing and technology. Analysis of customer behavior and marketing performance using Excel and Google Analytics.,marketing specialist,Performance Marketing Specialist,undefined,London,2022-08-11,,32000-43000
Practice Plus Group,United Kingdom,"  You will need a good knowledge of marketing performance and optimisations, offline marketing and digital marketing.",marketing specialist,Marketing Executive,undefined,Reading RG1,2022-08-04,2.6,29500-32500
Harvey Nichols,United Kingdom,"  We are currently looking to recruit a part time (32 hours per week) Press and Marketing Officer to work with the Press and Marketing Manager to plan, facilitate…",marketing specialist,Press and Marketing Officer,part-time,Birmingham,2022-08-12,3.6,
"Zipcar, Inc.",United Kingdom,  1-2 years of experience in a data-driven digital marketing environment; direct-response/membership acquisition marketing experience strongly preferred.,marketing specialist,Digital Marketing Specialist,full-time,Boston,2022-07-19,3.5,
Arup,United Kingdom,  With visual communications and digital marketing specialists. Develop a marketing plan designed to help Arup achieve its business goals in the West and aligned…,marketing specialist,Marketing Manager (Permanent Part time),part-time,Remote in Bristol,2022-08-05,4.1,
Syngenta,United Kingdom,  In this role you will support with the delivery of valuable marketing campaigns that help farmers and agronomists get the best from their cereal seed varieties.,marketing specialist,Seeds Campaign Specialist,full-time,Fulbourn,2022-07-17,4.1,
Moët Hennessy Europe,United Kingdom,  The role proactively leads the development of the trade marketing plan to ensure the activations delivered reflects current market trends and brand priorities.,marketing specialist,Junior Trade Marketing Manager - Off Trade,internship,London,2022-08-04,4.0,
Taylor Wimpey,United Kingdom,  An understanding of the marketing mix including digital marketing. Report on marketing activity to ensure a return on marketing investment (ROMI) is delivered…,marketing specialist,Marketing Executive,,Stockton-on-Tees,2022-08-06,3.7,
DFDS,United Kingdom,"  Highly frequent marketing communications through Paid media, Emails and Offline. Come and be part of an entrepreneurial hub for the marketing community.",marketing specialist,Campaign Marketing Specialist,undefined,Newcastle upon Tyne,2022-08-13,3.3,30000-35000
Dyson,United Kingdom,"  Thankfully, we don’t need marketing gimmicks or clichés because we have fact and engineering superiority on our side. On-site employee concierge service.",marketing specialist,UK 2022 European Marketing Graduate (GB&amp;I),,Malmesbury,2022-07-17,3.5,
Storm Ideas,United Kingdom,"  We are looking for a junior content developer with smarts, attention to detail, and a love of US TV to assist in achieving our marketing objectives for 2022 and…",marketing specialist,Junior Content Developer,undefined,Remote,2022-07-17,,21000
Shure,United Kingdom,"  Variety: You facilitate communication between global marketing, regional marketing, product management, market research, engineering teams, web and digital…",marketing specialist,"Project Specialist, Global Marketing Process",full-time,London EC4R,2022-07-19,,
Places for People,United Kingdom,"  With an exciting and ambitious new marketing and communications strategy for 2022/23, Places for People are looking for two marketing and communications…",marketing specialist,Senior Marketing Executive,undefined,Remote,2022-08-02,3.0,35000
Ericsson,United Kingdom,  Location: Reading (a minimum of 2 times a week in office). You’ll develop employee engagement and nurture external communication skills in an international…,marketing specialist,Graduate Communications Specialist,full-time,Reading,2022-08-11,4.1,
The Co-operative Bank,United Kingdom,"  Knowledge and experience of other digital marketing channels. 35 hours per week, full time. As an SEO Specialist, you will create and implement strategies for…",marketing specialist,SEO Specialist,full-time,Remote in Manchester,2022-07-22,3.1,
Exasol,United Kingdom,  As marketing copywriter/content marketing specialist you will be responsible for creating and managing the development of content marketing assets on a global…,marketing specialist,Content Marketing Specialist (f/m/d),full-time,Remote in London,2022-08-04,,
Johnson &amp; Johnson,United Kingdom,  Teams from J&amp;J’s consumer business are crafting digital tools to help people track the health of their skin. You will be responsible for maintaining an existing…,marketing specialist,Clinical Specialist - DePuy Synthes Spine - North London,,Enfield+7 locations,2022-08-09,4.2,
PICTET,United Kingdom,  At least six months' experience working in finance or marketing/sales for an international company or in a multicultural environment.,marketing specialist,Graduate - Wealth Management - London,,London,2022-07-17,,
Man Group,United Kingdom,  Work alongside the Global Investment Marketing Services team and senior team members to create compelling 'off the shelf' marketing collateral to support fund…,marketing specialist,Junior Presentation Specialist,full-time,London,2022-07-19,3.8,
Arden University,United Kingdom,"  We are seeking experienced academic supervisors who are subject specialists, and we also welcome applications from research methodology specialists from the…",marketing specialist,Dissertation Supervisors (UG/PG)– School of Leadership...,,Remote in Coventry CV3,2022-07-17,4.2,
Bausch + Lomb,United Kingdom,  Supporting the continued integration of the sales and marketing functions to ensure that marketing strategy is effectively executed.,marketing specialist,Head of Marketing,,+2 locationsRemote,2022-08-10,3.8,
De Beers Group of Companies,United Kingdom,  Execute the fulfillment of contractual sales transactions to satisfy Anglo American’s and customers’ contractual obligations. Sound knowledge of data entry.,marketing specialist,Specialist,full-time,London EC1N,2022-08-06,4.2,
Harvard Business Publishing,United Kingdom,"  Knowledge of and experience with traditional and digital marketing, content marketing (B2B preferred). 3-5 years of marketing experience.",marketing specialist,"Global Marketing Specialist, EMEA",full-time,Remote,2022-07-28,,
Atom Learning,United Kingdom,"  Lead generation - Work with specialists in the marketing team to execute lead generation campaigns. Email marketing - Design, write and send email marketing…",marketing specialist,Marketing Executive,full-time,Remote in London,2022-07-17,,
Three,United Kingdom,  Work with Marketing and Commercial colleagues to ensure alignment and efficiencies with both planning and executions.,marketing specialist,Marketing Planning and Effectiveness Specialist - 12 Month F...,,Reading,2022-07-29,3.6,
Upland Software,United Kingdom,"  You’ll not only work closely with your product marketing teammates, but also cross-functionally with teams including customer success, sales, product, and…",marketing specialist,Product Marketing Specialist,,Coventry,2022-07-24,3.4,
Amazon EU SARL (UK Branch),United Kingdom,"  Traffic: Analyzing traffic channels and working on initiatives to generate traffic by supporting the development, execution of marketing and merchandising…",marketing specialist,"Brand Specialist, UK-F3 (Amazon Fresh)",full-time,London,2022-07-23,3.5,
Allianz UK,United Kingdom,"  Seek advice from external lawyers on specialist areas as required (Regulatory and Legal Change requests). Assisting with the maintenance of effective products,…",marketing specialist,Commercial Policy Wording Specialist,full-time,Hybrid remote in London GU1,2022-07-17,3.9,
Hex Digital,United Kingdom,  We’re looking for an experienced product growth marketing specialist to help us plan and execute marketing campaigns to launch new mobile and web app-based…,marketing specialist,Growth Marketing Specialist,undefined,London EC1M,2022-07-17,,50000-70000
Unit4,United Kingdom,"  The Global Procurement department is responsible for vendor selection, vendor negotiations and vendor contracting of the (indirect) spend within Unit4.",marketing specialist,Procurement Specialist (Marketing),full-time,Remote in Reading,2022-07-17,3.5,
Smithers Information Ltd,United Kingdom,"  Demonstrated success within events or other B2B marketing. Creation of numerous marketing emails and press releases, including copy-writing,.",marketing specialist,"Marketing Executive, Events - full or part time hours",part-time,Hybrid remote in Leatherhead KT22,2022-08-09,4.8,
Mercer,United Kingdom,"  Experience running integrated marketing campaigns across websites, marketing automation systems and social media.",marketing specialist,"European Marketing Specialist, Career Products",full-time,Remote in London EC3R,2022-07-17,,
Goldman Sachs,United Kingdom,"  Support divisional marketing strategy, working closely with Executive Office, Legal, and Compliance to ensuring alignment with OneGS brand and messaging.",marketing specialist,Events Coordinator - EMEA Engineering,full-time,Birmingham,2022-07-17,4.0,
Amazon Online UK Limited,United Kingdom,"  Bachelor's degree in a marketing/business/engineering-related discipline. 2 to 4 years of experience in either marketing, sales, or project management.",marketing specialist,"Marketing Specialist (French and Arabic), Amazon Ads",full-time,London,2022-07-17,3.5,
Honda Motor Europe Ltd,United Kingdom,"  In conjunction with the Product and Business Planning Section Manager, manage the product line up from launch to run out so that the sales and marketing…",marketing specialist,Product Lifecycle Specialist,full-time,Remote in Bracknell,2022-08-12,4.0,
"Agilent Technologies, Inc.",United Kingdom,"  Significant marketing experience with running paid social media campaign, ideally in the B2B space. You will work on assignments and develop market/product…",marketing specialist,Social Media Specialist,full-time,Remote in London UB9,2022-08-04,4.1,
The Coca-Cola Company,United Kingdom,"  Knowledge of technical aspects of marketing is highly preferred. Experience of working closely with marketing teams, partnering to deliver outstanding value…",marketing specialist,Specialist Global Marketing Procurement: Production &amp; Develo...,full-time,London W1G,2022-07-17,3.9,
Birmingham City University,United Kingdom,  Evac+Chair International Limited and the Business School at Birmingham City University (BCU) are looking to appoint a high calibre graduate (recently graduated…,marketing specialist,Marketing Executive -,undefined,Birmingham,2022-08-05,4.1,25000-28000
GA Agency,United Kingdom,  Experience working with other digital marketing channels is a plus. We are a 360-degree boutique digital marketing agency who offer a full suite of services…,marketing specialist,SEO SPECIALIST (ENGLISH),,London,2022-08-10,,
Hitachi Energy,United Kingdom,  You manage marketing content calendar &amp; content distribution plan and tools. Ability to absorb complex technical topics and turn them into simple marketing…,marketing specialist,Global Content and Creative Marketing Specialist-(f/m/d),full-time,Stone,2022-08-04,,
GSMA,United Kingdom,  Working with relevant internal stakeholders to create and execute against marketing plans for all external facing collateral;,marketing specialist,Marketing Specialist,full-time,London,2022-07-30,3.6,
Honda Motor Europe Ltd,United Kingdom,"  Experience in marketing procurement, i.e., Creative Services, Digital Marketing, Media, Public Relations &amp; Events. Confident and logical decision making.",marketing specialist,Marketing Category Procurement Specialist,full-time,Remote in Bracknell,2022-07-17,4.0,
TikTok,United Kingdom,"  In addition, this role will partner with key cross-functional teams such as sales, product marketing, measurement product, and business marketing to ensure that…",marketing specialist,System Operations Specialist - London,full-time,London,2022-07-17,3.3,
YAMAHA Music Europe,United Kingdom,"  Responsible for planning, monitoring and reporting the marketing promotional budget for the UK. Implement innovative marketing strategies (e.g. product launch…",marketing specialist,Band and Orchestral Product Marketing Specialist,full-time,Milton Keynes,2022-08-02,,
Big Group,United Kingdom,"  Salary of £38,000 - £42,000 per annum, depending on experience. 23 days’ holiday plus Bank Holidays (increasing with length of service).",marketing specialist,Presentation Designer,undefined,Hybrid remote in London,2022-07-17,,38000-42000
Close Brothers Group,United Kingdom,  As an Email marketing specialist your role is to reach customers through email campaigns and inform them about new products and events.,marketing specialist,Email Marketing Specialist,,Chester CH1,2022-08-03,3.1,
Wolters Kluwer,United Kingdom,"  Acts as a conduit between sales, product marketing and internal/external resources to create dynamic and innovative tactics and bring them to market using…",marketing specialist,"Marketing Specialist (Remote, 2-year contract)",full-time,Remote in London,2022-07-17,3.6,
fibrus,United Kingdom,"  Support the digital marketing team as neededed with Social media management, Blog writing, Facebook and Instagram, digital advertising plans, Email marketing,…",marketing specialist,Digital Marketing &amp; E-commerce Specialist,full-time,Hybrid remote in Belfast,2022-08-16,5.0,
Volkswagen Group,United Kingdom,  This role plays an essential part in resolving technical enquiries across the Group network. You'll need to work hard to meet Global Brand KPI performance –…,marketing specialist,Automotive Technical Support Specialist,full-time,Hybrid remote in Milton Keynes,2022-07-17,4.1,
Helly Hansen,United Kingdom,"  Support in the development, management and distribution of marketing materials for key account marketing campaigns and retailer channels.",marketing specialist,Marketing Specialist (Executive) at Helly Hansen!,full-time,London,2022-07-17,,
Dotdigital,United Kingdom,"  Experience working in a digital or email marketing role. Build email marketing campaigns, forms, and automation programs.",marketing specialist,Email Marketing Specialist,,London SE1,2022-07-17,3.9,
TikTok,United Kingdom,  The Monetization Product Operations (MPO) is responsible for Technical Customer Support for businesses on Tiktok.,marketing specialist,Technical Product Specialist - TikTok Live for Business,,London,2022-08-04,3.3,
Sabre,United Kingdom,"  The senior marketing operations specialist will be responsible for ensuring key systems, tools, and processes work seamlessly and effectively.",marketing specialist,Sr. Marketing Operations Specialist,,London,2022-08-13,3.7,
Koozai Ltd,United Kingdom,"  Working closely with SEO and PR specialists to maximise results. You will be working with clients across a range of sectors, so you will need both creativity…",marketing specialist,Content Marketing Executive,,Remote in Southampton,2022-07-17,,
Travail Employment Group Ltd,United Kingdom,"  Managing marketing budgets, evaluating methods and performance. Three years plus marketing/press liaison experience.",marketing specialist,Marketing Specialist,undefined,Hybrid remote in Newark-on-Trent,2022-07-17,4.0,40000
Places for People,United Kingdom,  You will need to have a track record in translating business needs into measurable and actionable marketing activities. Excellent holiday pay and sick pay.,marketing specialist,Marketing Executive,undefined,Hybrid remote in Eastleigh SO50,2022-07-17,3.0,28000-33000
Major Players,United Kingdom,"  As an Amazon Performance Specialist, you will be a specialist in Amazon performance strategy, ensuring promotions and advertising campaigns are running…",marketing specialist,Amazon Performance Specialist,undefined,Hybrid remote in London,2022-08-09,3.5,300
Christian Dior Couture,United Kingdom,"  The CDM Intern is responsible for contacting clients remotely providing best in class client service by analyzing, listening and responding to each client’s…",marketing specialist,CDM Intern - London UK,full-time,London,2022-08-06,4.0,
Bluetree Recruits,United Kingdom,"Job Title: Digital Marketing Content Specialist Location: Wimbledon, London / WFH Employment: Full-Time Salary: £30,000 - £45,000 plus…",marketing specialist,Digital Marketing Content Specialist,undefined,Remote in Wimbledon,2022-07-17,,30000-45000
Claremont School,United Kingdom,"  Degree in marketing related field/marketing qualification preferred. Knowledge of content management systems, customer relationship marketing and working with…",marketing specialist,Marketing and Communications Officer,undefined,St. Leonards+1 location,2022-08-03,,30000-35000
University of London,United Kingdom,  The key purpose of this role is to ensure that our work meets the needs of our diverse globally based student body of distance and flexible learners.,marketing specialist,Careers Engagement Officer,undefined,Remote in London WC1B,2022-08-04,4.0,32445
De Beers Group of Companies,United Kingdom,  The purpose of the Marketing BU is to sustainably maximise cash flows from the marketing of Anglo American products and services.,marketing specialist,Specialist – KYC,full-time,London EC1N,2022-07-28,4.2,
Lightship,United Kingdom,  Updating marketing tracker in tandem. Drafting marketing and sales enablement content including: 1 - 2 years of experience in content marketing.,marketing specialist,Content Marketing Specialist,,Hybrid remote in London,2022-08-06,,
Gensler,United Kingdom,"  Perform multiple marketing efforts against rapid and frequent deadlines. Maintain marketing collateral, resources, and information systems.",marketing specialist,Marketing Specialist,full-time,London,2022-07-17,3.5,
Vodafone,United Kingdom,  Be creatively innovative and identify new opportunities to deliver compelling marketing executions. Ensure Customer Experience is at the heart of all marketing…,marketing specialist,CVM Marketing Specialist,,Remote in Newbury,2022-08-13,3.9,
Ineos Composites,United Kingdom,"  Up-to-date knowledge with the latest digital marketing, email marketing and wider marketing trends and commercial best practice.",marketing specialist,Email Marketing Specialist,,London,2022-07-29,,
Preservica,United Kingdom,"  2-3 years in a technical hands-on software &amp; customer facing role e.g. product marketing, product management, product owner, software support, pre-sales,…",marketing specialist,Technical Product Marketing Specialist,,Remote in Abingdon,2022-07-17,,
Numberly,United Kingdom,"  As a Marketing Technologist, Numberly puts data at the service of digital customer relationships. The group enables companies to understand the needs of their…",marketing specialist,Junior Digital Marketing - London,full-time,London W1W,2022-08-03,,
Mountain Warehouse,United Kingdom,"  Collating sustainable data for company reports and marketing, ensuring meet expected standards of accuracy. Maintaining up to date supplier ethical data through…",marketing specialist,Sustainability Specialist,full-time,London,2022-08-09,3.1,
JCT600,United Kingdom,"  It is essential that you have marketing and advertising experience with a significant focus on events, digital marketing, and social media marketing.",marketing specialist,Porsche Brand Marketing Support - North East,,North East,2022-07-17,3.2,
Wagada,United Kingdom,  How to find your ideal job in digital marketing. Top 10 tips to prepare for a digital marketing interview. Competitive salary and holiday allowance.,marketing specialist,Google Ads Specialist,,St Albans,2022-07-17,4.5,
HSBC,United Kingdom,"  Comfortable with creating and presenting on marketing automation related topics, including training and enablement for users.",marketing specialist,Marketing Manager (Eloqua),full-time,Hybrid remote in London,2022-07-17,4.0,
Frontline,United Kingdom,"  This exciting role will suit an experienced marketing and brand specialist, keen to make their mark on a growing and dynamic charity.",marketing specialist,Marketing and Brand Manager,undefined,London,2022-07-17,3.8,39102-42189
LSEG (London Stock Exchange Group),United Kingdom,  Undergraduate degree in marketing or related field. Strong knowledge of marketing campaign planning and execution. Fluency in English a must.,marketing specialist,"Senior Specialist, Marketing, Northern Europe",full-time,London,2022-08-04,3.7,
Arup,United Kingdom,"  Assisting with business development and marketing. You will be working in a multi-disciplinary environment alongside other environmental, social, safety,…",marketing specialist,ESG Consultant,part-time,London,2022-08-11,4.1,
"Medpace, Inc.",United Kingdom,"  This position will specialize in digital marketing strategy, execution, and content creation for patient recruitment activities.",marketing specialist,Digital Marketing Specialist - Patient Recruitment,full-time,London EC4V,2022-07-28,2.6,
Battersea Dogs &amp; Cats Home,United Kingdom,  We are looking for a Digital Engagement Specialist to support the delivery of Battersea's high-impact email and SMS engagement strategies and growing campaign…,marketing specialist,Digital Engagement Specialist,undefined,Temporarily Remote in Old Windsor,2022-07-17,3.9,37000
GA Agency,United Kingdom,"  We are a 360-degree boutique digital marketing agency who offer a full suite of services focused on elevating brand awareness, boosting online traffic,…",marketing specialist,SEO TECHNICAL SPECIALIST,,Remote in London,2022-08-10,,
Gensler,United Kingdom,"  Perform multiple marketing efforts against rapid and frequent deadlines. Maintain marketing collateral, resources, and information systems.",marketing specialist,Marketing &amp; Communications Specialist,full-time,Birmingham,2022-07-17,3.5,
MSD,United Kingdom,"  5 years practical experience in digital marketing and analytics; expert applied knowledge of digital marketing. Please, no phone calls or emails.",marketing specialist,Digital Marketing Specialist,full-time,London,2022-08-12,4.2,
Arxada,United Kingdom,  Provide guidance on product marketing initiatives assuring their compliance with regulatory requirements and regulatory strategy.,marketing specialist,Regulatory Specialist,full-time,Blackley,2022-07-20,,
Kroo,United Kingdom,"  As a Payment Operations Specialist, the role will centre around investigating and resolving queries related to faster payments, BACs and direct debits.",marketing specialist,Payment Operations Specialist,full-time,Remote in London,2022-07-17,,
MARS,United Kingdom,"  Overall, 7+ years of marketing experience; Minimum 5 years of experience in digital marketing, performance marketing, or integrated marketing, ideally in CPG…",marketing specialist,Digital Marketing,full-time,Slough SL1+1 location,2022-07-17,3.8,
King's College London,United Kingdom,"  Significant experience of communications &amp; marketing at a responsible level. First degree &amp; professional communications/marketing qualification, or demonstrable…",marketing specialist,Head of Communications &amp; Marketing (Culture),undefined,London,2022-08-10,4.1,48737-57353
Sue Ryder,United Kingdom,"  Playing a key role in positioning Sue Ryder as specialist and expert health and social care provider, through tactical and strategic marketing communications.",marketing specialist,Marketing Manager,undefined,Remote in London,2022-07-17,4.1,35000-40000
"JPMorgan Chase Bank, N.A.",United Kingdom,"  Have relevant experience or degree in marketing, leading community impact programmes or in a related field. Make decisions quickly and move nimbly.",marketing specialist,Corporate Responsibility Marketing Manager,full-time,London,2022-08-12,3.8,
Activision,United Kingdom,"  Activision Blizzard is seeking an Activation Specialist accountable for carrying out our growth marketing strategy across the EMEA region, encompassing both…",marketing specialist,Activation Specialist,,Remote in London,2022-07-17,3.8,
Career Legal,United Kingdom,"  The new permanent role will be based in a beautiful open-plan office, our client is looking for a dynamic and resourceful person with some previous PowerPoint…",marketing specialist,Junior PowerPoint/Marketing Specialist,undefined,Hybrid remote in London,2022-07-17,4.0,39000
Acorn Recruitment Limited,United Kingdom,  Educated to degree-level or have 5 years experience. Have a proven track record in the same/related position.,marketing specialist,Content Marketing Specialist,undefined,Portsmouth,2022-07-28,3.2,32000-35000
Global Payments,United Kingdom,"  The Complaints Specialist, UK&amp;I will be responsible for helping the Customer Success and Service organisation execute against its strategic priorities alongside…",marketing specialist,Complaints Specialist UK&amp;I,undefined,Leicester,2022-07-17,3.4,26500-30000
McLaren,United Kingdom,"  Collaborate with partners and licensees on strategic marketing activation campaigns, support marketing execution, assess performance against agreed KPIs to…",marketing specialist,Partnerships Specialist,full-time,Woking,2022-07-17,3.2,
Activision,United Kingdom,"  Passion for marketing and creativity a must. Management of territory marketing budgets for specific functional areas, as required.",marketing specialist,EMEA Territory Marketing Specialist,,London,2022-07-17,3.8,
